subject,deck,topic,front,back
Anesthesia,Part-2,Intubation Equipment,What is the formula for choosing the French size of an NG tube or Foley's catheter relative to ET tube size?,NG tube/Foley's size (Fr) = 2 × ET tube size.
Anesthesia,Part-2,Intubation Equipment,What is the formula for choosing chest tube size relative to ET tube size?,Chest tube size (Fr) = 4 × ET tube size.
Anesthesia,Part-2,Intubation Equipment,"Which hand does the laryngoscopist use to hold the laryngoscope, and from which side of the mouth is it inserted?",Left hand holds the laryngoscope; it is inserted from the right side of the mouth.
Anesthesia,Part-2,Intubation Equipment,In which direction is pressure applied on the laryngoscope during intubation?,Forwards and upwards (never levering backward on the teeth).
Anesthesia,Part-2,Intubation Equipment,What is the most common dental injury during laryngoscopy/intubation?,Injury to the upper central incisors.
Anesthesia,Part-2,Intubation Equipment,What does the BURP maneuver stand for and when is it used?,Backward-Upward-Rightward Pressure on the larynx/thyroid cartilage — used to improve the laryngoscopic view during difficult intubation.
Anesthesia,Part-2,Intubation Equipment,How is correct ET tube placement best confirmed?,"Chest X-ray, and by EtCO2 in the range of 35–45 mmHg (capnography); CXR tip should sit about 2–5cm above the carina."
Anesthesia,Part-2,Intubation Equipment,What are RAE tubes and how do you distinguish the 'north' and 'south' variants?,RAE (Ring-Adair-Elwyn) tubes are preformed tubes that curve away from the surgical field. The 'north-facing' RAE curves upward/over the forehead and is used for dental surgery; the 'south-facing' RAE curves downward over the chin and is used for PNS (paranasal sinus) surgery.
Anesthesia,Part-2,Intubation Equipment,What is a double-lumen ET tube used for and how is correct placement confirmed?,"It is used for single-lung ventilation (e.g., thoracic surgery); correct placement is confirmed with a fibreoptic bronchoscope."
Anesthesia,Part-2,Intubation Equipment,What is a Combitube?,"A double-lumen supraglottic/esophageal-tracheal airway device used as a rescue airway, functions whether it enters the trachea or esophagus."
Anesthesia,Part-2,Intubation Equipment,What is a flexometallic (armoured) ET tube used for?,It is kink-resistant and is preferred for prone surgery or surgeries where the tube may be compressed/bent.
Anesthesia,Part-2,Intubation Equipment,"What is the difference between a stylet and a bougie, and when are they used?",Both aid difficult intubation by providing a rigid/semi-rigid guide inside or alongside the ET tube; they are used in difficult airway scenarios to help direct the tube into the trachea.
Anesthesia,Part-2,Intubation Equipment,What is the 'sniffing position' for intubation and what two movements does it combine?,"Flexion of the cervical spine combined with extension at the atlanto-occipital joint — aligns the oral, pharyngeal, and laryngeal axes for easier laryngoscopy."
Anesthesia,Part-2,Intubation Equipment,What is the RAMP or HELP position and in which patients is it used?,A position with the head elevated (ramped up) using pillows/blankets so the ear is level with the sternal notch — used in obese patients to improve laryngoscopic view.
Anesthesia,Part-2,Intubation Equipment,"What is the Sellick maneuver, when is it used, and what is its purpose?",Cricoid pressure applied during Rapid Sequence Intubation (RSI); its purpose is to prevent passive regurgitation/aspiration of gastric contents by occluding the esophagus.
Anesthesia,Part-2,Intubation Equipment,What is the Larson maneuver used for?,It is used to reduce/relieve laryngospasm by applying firm pressure at the 'laryngospasm notch' behind the earlobes.
Anesthesia,Part-3,Difficult Intubation,What are the 4 grades of the Mallampati score and what structures are visible in each?,Grade I: complete uvula visible; Grade II: uvula tip not visible; Grade III: only the base of the uvula visible; Grade IV: even the soft palate not visible.
Anesthesia,Part-3,Difficult Intubation,What are the 4 grades of the Cormack-Lehane laryngoscopic grading and what is seen in each?,"Grade 1: vocal cords, posterior commissure, and epiglottis all visible; Grade 2: posterior commissure and epiglottis visible (cords not fully seen); Grade 3: only the epiglottis visible; Grade 4: neither cords, commissure, nor epiglottis visible."
Anesthesia,Part-3,Difficult Intubation,What mnemonic-style risk factors predict a difficult airway requiring fibreoptic intubation?,"Obese, Bearded, Edentulous, Snorer, Elderly, and Neck circumference greater than 40cm."
Anesthesia,Part-3,Difficult Intubation,What is the normal finger-breadth measurement for the thyromental joint (TMJ) test?,Greater than 3 finger-breadths is considered normal/adequate.
Anesthesia,Part-3,Difficult Intubation,What is the normal thyromental distance?,Greater than 6.5 cm.
Anesthesia,Part-3,Difficult Intubation,What is the normal sternomental distance?,Greater than 13 cm.
Anesthesia,Part-3,Difficult Intubation,What additional bedside test (besides Mallampati and TMJ/thyromental/sternomental distances) helps predict a difficult airway?,The lip bite test.
Anesthesia,Part-3,Difficult Intubation,What is Plan A in the difficult airway algorithm?,"Face-mask ventilation and tracheal intubation, using direct or video laryngoscopy, with a maximum of 3 + 1 attempts; preceded by pre-oxygenation with 100% oxygen for 3 minutes."
Anesthesia,Part-3,Difficult Intubation,What is Plan B in the difficult airway algorithm?,"Insertion of a 2nd generation supraglottic airway device (SAD), with a maximum of 3 attempts."
Anesthesia,Part-3,Difficult Intubation,What is Plan C in the difficult airway algorithm?,Face-mask ventilation (attempting to maintain oxygenation while reassessing options).
Anesthesia,Part-3,Difficult Intubation,"What is Plan D in the difficult airway algorithm, and what is it also called?","Plan D is Front Of Neck Access (FONA), also called CICO (Can't Intubate, Can't Oxygenate) — performed via scalpel cricothyroidotomy; indicated especially in restricted mouth opening or maxillofacial injury."
Anesthesia,Part-4,Vascular Access & Central Lines,"How is correct central line (TLC) tip placement best confirmed, and where should the tip ideally sit?",Best confirmed by chest X-ray; the tip should ideally sit at the SVC–right atrial (RA) junction.
Anesthesia,Part-4,Vascular Access & Central Lines,What is the most common (standard) French size for a triple lumen central line catheter?,7 Fr.
Anesthesia,Part-4,Vascular Access & Central Lines,What is the most common organism causing catheter-related line-associated infection (CLAI)?,Staphylococcus epidermidis / Coagulase-negative Staphylococci (CoNS).
Anesthesia,Part-4,Vascular Access & Central Lines,"What does a Swan-Ganz (pulmonary artery) catheter measure, and what is the best surrogate for left atrial pressure (LAP)?",It measures pulmonary artery (PA) pressures and pulmonary capillary wedge pressure (PCWP); PCWP is the best available surrogate for LAP.
Anesthesia,Part-4,Vascular Access & Central Lines,What is the normal pulmonary capillary wedge pressure (PCWP) range?,8–12 mmHg.
Anesthesia,Part-4,Vascular Access & Central Lines,"What is the ideal site to measure core body temperature using a Swan-Ganz catheter, and what is the most common/practical site used clinically?",Ideal site is the pulmonary artery (PA); the most commonly used practical site is the lower end of the esophagus.
Anesthesia,Part-4,Vascular Access & Central Lines,Which vein is most commonly used for a central line?,The internal jugular vein (IJV).
Anesthesia,Part-4,Vascular Access & Central Lines,Which vein is most commonly used for total parenteral nutrition (TPN)?,The subclavian vein.
Anesthesia,Part-4,Vascular Access & Central Lines,Which central line site carries the maximum risk of pneumothorax?,The subclavian vein.
Anesthesia,Part-4,Vascular Access & Central Lines,Which central line site carries the maximum risk of catheter-related infection?,The femoral vein.
Anesthesia,Part-4,Vascular Access & Central Lines,Which central line site carries the maximum risk of thrombosis?,The femoral vein.
Anesthesia,Part-4,Vascular Access & Central Lines,What is a Chemoport (Port-a-cath) used for?,Long-term chemotherapy administration via a subcutaneously implanted port.
Anesthesia,Part-4,Vascular Access & Central Lines,"What is a tunnelled catheter (e.g. Permacath, Hickman's catheter) used for, and what feature helps anchor/protect it?","Used for hemodialysis, TPN, and chemotherapy; it has a Dacron cuff that anchors it subcutaneously and reduces infection risk."
Anesthesia,Part-4,Vascular Access & Central Lines,What is the standard macronutrient ratio (Protein:Fat:Carbohydrate) used in Total Parenteral Nutrition (TPN)?,20:30:50 (Protein:Fat:Carbs).
Anesthesia,Part-4,Vascular Access & Central Lines,What does a weight gain of more than 1 kg/day indicate in a patient on TPN?,Fluid overload.
Anesthesia,Part-4,Vascular Access & Central Lines,"After how many days is true weight gain (i.e., actual nutritional gain, not fluid) expected on TPN?",After more than 6 days.
Anesthesia,Part-4,Vascular Access & Central Lines,What electrolyte abnormalities characterize refeeding syndrome?,"Hypokalemia, hypomagnesemia, and hypophosphatemia (low K, Mg, and PO4)."
Anesthesia,Part-4,Vascular Access & Central Lines,Which micronutrient deficiencies are associated with prolonged TPN?,Zinc and Vitamin B12 deficiency.
Anesthesia,Part-4,Vascular Access & Central Lines,What is the most common metabolic complication of TPN?,Insulin resistance.
Anesthesia,Part-5,IV Cannula & Tube Sizing,"What gauge, color, and flow rate corresponds to an Orange IV cannula?","14G, orange color, flow rate approximately 270 mL/min."
Anesthesia,Part-5,IV Cannula & Tube Sizing,"What gauge, color, and flow rate corresponds to a Grey IV cannula?","16G, grey color, flow rate approximately 210 mL/min."
Anesthesia,Part-5,IV Cannula & Tube Sizing,"What gauge, color, and flow rate corresponds to a White IV cannula?","17G, white color, flow rate approximately 130 mL/min."
Anesthesia,Part-5,IV Cannula & Tube Sizing,"What gauge, color, and flow rate corresponds to a Green IV cannula?","18G, green color, flow rate approximately 80–96 mL/min."
Anesthesia,Part-5,IV Cannula & Tube Sizing,"What gauge, color, and flow rate corresponds to a Pink IV cannula?","20G, pink color, flow rate approximately 50 mL/min."
Anesthesia,Part-5,IV Cannula & Tube Sizing,"What gauge, color, and flow rate corresponds to a Blue IV cannula?","22G, blue color, flow rate approximately 30 mL/min."
Anesthesia,Part-5,IV Cannula & Tube Sizing,"What gauge, color, and flow rate corresponds to a Yellow IV cannula?","24G, yellow color, flow rate approximately 20 mL/min."
Anesthesia,Part-5,IV Cannula & Tube Sizing,"What gauge, color, and flow rate corresponds to a Violet IV cannula?","26G, violet color, flow rate approximately 10 mL/min."
Anesthesia,Part-5,IV Cannula & Tube Sizing,What is the minimum IV cannula gauge recommended in ATLS/trauma resuscitation?,An 18G needle/cannula (minimum).
Anesthesia,Part-5,IV Cannula & Tube Sizing,"What mnemonic helps recall the Foley's catheter French-size color code, and what are the sizes?","'GORY from PunjaB' — Green:14Fr, Orange:16Fr, Red:18Fr, Yellow:20Fr, Purple:22Fr, Blue:24Fr."
Anesthesia,Part-5,IV Cannula & Tube Sizing,What is the conversion between French size and millimeters?,1 Fr = 0.3 mm.
Anesthesia,Part-5,IV Cannula & Tube Sizing,"How is the length of an NG tube measured in adults (NEX method), and what does NEX stand for?",NEX = Nose to Ear-lobe to Xiphoid process; this distance is used to estimate correct NG tube insertion length in adults.
Anesthesia,Part-5,IV Cannula & Tube Sizing,"How is the length of an NG tube measured in children (NEMU method), and what does NEMU stand for?",NEMU = Nose to Ear-lobe to Midpoint between Xiphoid and Umbilicus; used to estimate NG tube insertion length in children.
Anesthesia,Part-5,IV Cannula & Tube Sizing,What are the contraindications to nasogastric (NG) tube insertion?,Skull base fracture and esophageal stricture.
Anesthesia,Part-5,IV Cannula & Tube Sizing,What does PEG stand for and what is it used for?,"Percutaneous Endoscopic Gastrostomy — a tube placed endoscopically through the abdominal wall directly into the stomach, typically for long-term enteral feeding."
Anesthesia,Part-6,Pre-Op Assessment,What is the pre-operative drug of choice to reduce patient anxiety?,Midazolam.
Anesthesia,Part-6,Pre-Op Assessment,What is the pre-operative drug of choice to reduce secretions?,Glycopyrrolate.
Anesthesia,Part-6,Pre-Op Assessment,"When should prophylactic pre-operative antibiotics be given, and which antibiotic is typically used?",30 minutes to 1 hour prior to skin incision; Cefazolin is the typical agent used.
Anesthesia,Part-6,Pre-Op Assessment,"What is the most commonly injured nerve intra-operatively (e.g., due to positioning)?",The ulnar nerve.
Anesthesia,Part-6,Pre-Op Assessment,What is the most common intra-ophthalmic complication during anesthesia/surgery?,Corneal abrasions.
Anesthesia,Part-6,Pre-Op Assessment,What is the drug of choice for PONV (postoperative nausea and vomiting) prophylaxis/treatment?,Ondansetron.
Anesthesia,Part-6,Pre-Op Assessment,"What is the most common cause of postoperative visual loss (POVL), and with which position is it associated?",Ischemic optic neuropathy; associated with the prone position.
Anesthesia,Part-6,Pre-Op Assessment,What is the most common cause of intra-operative anaphylaxis?,Antibiotics (more common than muscle relaxants).
Anesthesia,Part-6,Pre-Op Assessment,What is the minimum acceptable hemoglobin for an elective surgery?,8 g/dL.
Anesthesia,Part-6,Pre-Op Assessment,What is the minimum acceptable platelet count before surgery?,"1 lakh (100,000/µL)."
Anesthesia,Part-6,Pre-Op Assessment,What is Mendelson syndrome and in which patient group is it particularly relevant?,Aspiration pneumonitis; particularly relevant in pregnancy due to increased aspiration risk.
Anesthesia,Part-6,Pre-Op Assessment,What is the NPO (fasting) duration required before a heavy/solid meal prior to surgery?,8 hours.
Anesthesia,Part-6,Pre-Op Assessment,What is the NPO duration required for a light/semi-solid meal or infant formula prior to surgery?,6 hours.
Anesthesia,Part-6,Pre-Op Assessment,What is the NPO duration required for breastmilk prior to surgery?,4 hours.
Anesthesia,Part-6,Pre-Op Assessment,What is the NPO duration required for clear liquids prior to surgery?,2 hours.
Anesthesia,Part-6,Pre-Op Assessment,What is the Goldman Grading System used for?,Pre-operative cardiac risk assessment.
Anesthesia,Part-6,Pre-Op Assessment,How long before surgery should Clopidogrel be stopped?,7 days.
Anesthesia,Part-6,Pre-Op Assessment,How long before surgery should Warfarin be stopped?,5 days.
Anesthesia,Part-6,Pre-Op Assessment,How long before surgery should LMWH (low molecular weight heparin) be stopped?,24 hours.
Anesthesia,Part-6,Pre-Op Assessment,How long before surgery should unfractionated heparin (UFH) be stopped?,4–6 hours.
Anesthesia,Part-6,Pre-Op Assessment,How long before surgery should Lithium be stopped?,48 hours.
Anesthesia,Part-6,Pre-Op Assessment,"How long before surgery should SGLT2 inhibitors be stopped, and why?","24 hours, to reduce the risk of euglycemic ketoacidosis."
Anesthesia,Part-6,Pre-Op Assessment,"What is done with ACE inhibitors/ARBs, oral hypoglycemic agents (OHG), insulin, and diuretics (except thiazides) on the day of surgery?",The morning dose is typically omitted.
Anesthesia,Part-6,Pre-Op Assessment,"How long before surgery should oral contraceptive pills (OCP) be stopped, and why?","4–6 weeks before surgery, to reduce the risk of DVT (especially in immobilized or obese patients)."
Anesthesia,Part-6,Pre-Op Assessment,How long before surgery should smoking be stopped?,4–6 weeks before surgery.
Anesthesia,Part-6,Pre-Op Assessment,"What defines ASA I, and what is an example?","A normal healthy patient; example: a healthy, non-smoking patient with no or minimal alcohol use."
Anesthesia,Part-6,Pre-Op Assessment,"What defines ASA II, and what are examples?","A patient with mild systemic disease; examples: current smoker, social alcohol drinker, pregnancy, obesity (BMI 30–40), well-controlled DM/HTN, mild lung disease."
Anesthesia,Part-6,Pre-Op Assessment,"What defines ASA III, and what are examples?","A patient with severe systemic disease with substantive functional limitation; examples: poorly controlled DM or HTN, COPD, morbid obesity (BMI ≥40), active hepatitis, alcohol dependence/abuse, implanted pacemaker, moderately reduced ejection fraction, ESRD on regular dialysis, premature infant PCA <60 weeks, or history (>3 months) of MI/CVA/TIA/CAD or stents."
Anesthesia,Part-6,Pre-Op Assessment,"What defines ASA IV, and what are examples?","A patient with severe systemic disease that is a constant threat to life; examples: recent (<3 months) MI/CVA/TIA/CAD/stents, ongoing cardiac ischemia, severe valve dysfunction, severely reduced ejection fraction, sepsis, DIC, ARDS, or ESRD not undergoing regularly scheduled dialysis."
Anesthesia,Part-6,Pre-Op Assessment,"What defines ASA V, and what are examples?","A moribund patient not expected to survive without the operation; examples: ruptured abdominal/thoracic aneurysm, massive trauma, intracranial bleed with mass effect, ischemic bowel with significant cardiac pathology, or multi-organ/system dysfunction."
Anesthesia,Part-6,Pre-Op Assessment,What defines ASA VI?,A declared brain-dead patient whose organs are being removed for donor purposes.
Anesthesia,Part-7,Day Care Anesthesia,What are the criteria for selecting a patient for day care (ambulatory) surgery?,Surgery duration under 2 hours; low risk of significant immediate post-op complications; patient able to eat and drink post-operatively; post-op pain manageable with oral painkillers ± local anesthesia/peripheral nerve block; patient able to mobilise post-operatively; and BMI under 38 (to avoid respiratory distress).
Anesthesia,Part-7,Day Care Anesthesia,What are the contraindications to day care (ambulatory) surgery?,"Unstable ASA III, ASA IV or V, and any poorly controlled comorbidity."
Anesthesia,Part-7,Day Care Anesthesia,What is the preferred anesthetic technique and agent for day care surgery?,Total Intravenous Anesthesia (TIVA) using Propofol.
Anesthesia,Part-7,Day Care Anesthesia,What is the preferred opioid for day care surgery and why?,"Remifentanil, because it is the shortest-acting opioid (metabolized rapidly, allowing quick recovery)."
Anesthesia,Part-7,Day Care Anesthesia,What is the preferred muscle relaxant choice for day care surgery?,Succinylcholine or Rocuronium are preferred over Mivacurium.
Anesthesia,Part-7,Day Care Anesthesia,What are the leading causes of re-admission after day care surgery?,PONV (postoperative nausea and vomiting) and hemorrhage.
Anesthesia,Part-7,Day Care Anesthesia,"What is the Aldrete score used for, and what parameters does it assess?","It is used to determine readiness for discharge after day care surgery; it assesses Activity, Blood Pressure, Consciousness, Respiration, and Oxygen saturation."
Anesthesia,Part-8,Monitoring during Anesthesia,"What stimulus frequency is used for Train-of-Four (TOF) neuromuscular monitoring, and what is used for tetanic stimulation?",TOF uses a 2 Hz stimulus; tetanic stimulation uses 50 Hz.
Anesthesia,Part-8,Monitoring during Anesthesia,What is the TOF ratio (TOF-R) when no neuromuscular blocking drug is present?,"TOF-R = 1.0 (all four twitches equal, no fade)."
Anesthesia,Part-8,Monitoring during Anesthesia,What is the pattern of twitches and TOF-R in a non-depolarizing neuromuscular block?,"There is fade (progressively weaker twitches), with TOF-R = 0.4."
Anesthesia,Part-8,Monitoring during Anesthesia,What is the pattern of twitches and TOF-R in Phase I depolarizing block?,"The twitches are constant but diminished (no fade), with TOF-R = 1.0."
Anesthesia,Part-8,Monitoring during Anesthesia,"What is the pattern of twitches and TOF-R in Phase II depolarizing block, and when does Phase II block occur?","There is fade, with TOF-R = 0.4; Phase II block occurs with higher/repeated doses of succinylcholine (>5 mg/kg)."
Anesthesia,Part-8,Monitoring during Anesthesia,Which nerve and muscle are most commonly used for neuromuscular monitoring?,"The ulnar nerve, monitoring the adductor pollicis muscle."
Anesthesia,Part-8,Monitoring during Anesthesia,Which nerve and muscle are the second most common choice for neuromuscular monitoring?,"The facial nerve, monitoring the orbicularis oculi muscle."
Anesthesia,Part-8,Monitoring during Anesthesia,What TOF ratio and clinical sign indicate adequate recovery for extubation?,"TOF ratio greater than 0.9, and clinically the patient can lift their head for more than 5 seconds."
Anesthesia,Part-8,Monitoring during Anesthesia,"What does the Bispectral Index (BIS) monitor measure, and what does it use as its signal source?","It measures the depth of anesthesia/level of consciousness, using a frontal processed EEG signal."
Anesthesia,Part-8,Monitoring during Anesthesia,"What do the BIS values 0, 40–60, and 100 correspond to?",0 = coma; 40–60 = adequate surgical anesthesia; 100 = fully awake.
Anesthesia,Part-8,Monitoring during Anesthesia,On what principle does pulse oximetry work?,"The Beer-Lambert law, which relates light absorption to the concentration of a substance."
Anesthesia,Part-8,Monitoring during Anesthesia,Which wavelengths of light are absorbed by oxygenated versus deoxygenated hemoglobin in pulse oximetry?,Oxyhemoglobin absorbs infrared (IR) light; deoxyhemoglobin absorbs red light.
Anesthesia,Part-8,Monitoring during Anesthesia,"What causes a falsely low pulse oximeter reading (around 85%), and how is it confirmed?",Methemoglobinemia (Meth-Hb); confirmed/detected via co-oximetry.
Anesthesia,Part-8,Monitoring during Anesthesia,"What causes a falsely high pulse oximeter reading (around 100%), and how is it confirmed?",Carboxyhemoglobin (CO-Hb); confirmed/detected via co-oximetry.
Anesthesia,Part-9,Capnography,On what physical principle does capnography work?,Infrared spectroscopy.
Anesthesia,Part-9,Capnography,"What do the three phases (I, II, III) of a normal capnogram represent?","Phase I: dead space gas (respiratory baseline, should read 0 mmHg); Phase II: expiratory upstroke, representing a mix of airway and alveolar gas; Phase III: the alveolar plateau, representing gas from the lower alveoli — the measured EtCO2 is taken at the end of Phase III."
Anesthesia,Part-9,Capnography,What is the normal range for end-tidal CO2 (EtCO2)?,35–45 mmHg.
Anesthesia,Part-9,Capnography,What does a 'shark fin' capnogram pattern (loss of the alveolar plateau) indicate?,"Airway obstruction, classically seen in COPD/bronchospasm."
Anesthesia,Part-9,Capnography,"What capnogram pattern is seen in hypoventilation, and what respiratory rate is typical?","EtCO2 rises gradually to above 45 mmHg, typically with a low respiratory rate (e.g., around 8/min)."
Anesthesia,Part-9,Capnography,"What capnogram pattern is seen in hyperventilation, and what respiratory rate is typical?","EtCO2 gradually falls below 35 mmHg, typically with a high respiratory rate (e.g., around 22/min)."
Anesthesia,Part-9,Capnography,"What capnogram pattern indicates exhausted/extinguished soda lime, and why does it occur?","A rising baseline that doesn't return to zero, indicating rebreathing of CO2, because the soda lime can no longer absorb exhaled CO2."
Anesthesia,Part-9,Capnography,"What is a 'curare cleft' on the capnogram, and what causes it?","A notch/dip appearing during the alveolar plateau, caused by the patient making spontaneous breathing efforts despite being under partial neuromuscular blockade."
Anesthesia,Part-9,Capnography,What capnogram pattern (stepladder with sudden rise in EtCO2) suggests malignant hyperthermia?,"A sudden, marked increase in EtCO2 above baseline, forming a step/ladder-like rise on the capnogram."
Anesthesia,Part-9,Capnography,What are the possible causes of a sudden loss of the capnography waveform?,"Circuit disconnection, cardiac arrest, or venous air embolism."
Anesthesia,Part-9,Capnography,What capnogram change is seen with esophageal intubation?,"A rapidly decreasing/absent EtCO2 waveform (an initial small rise, if any, followed by decline, since no true alveolar gas is being sampled)."
Anesthesia,Part-9,Capnography,"How is capnography used to assess adequacy of chest compressions during CPR, and what values indicate effective CPR?",An EtCO2 greater than 10–20 mmHg indicates adequate chest compressions; adequate CPR overall is also supported by an intra-arterial diastolic blood pressure greater than 20 mmHg.
Anesthesia,Part-9,Capnography,"Which drugs/agents trigger malignant hyperthermia, and what is the classic clinical presentation?","Succinylcholine and inhalational anesthetic agents trigger it; it presents with fever, tachycardia, and muscle rigidity."
Anesthesia,Part-9,Capnography,"What is the earliest sign of malignant hyperthermia, and what is a late sign?",Earliest sign: rise in EtCO2; late sign: hyperthermia.
Anesthesia,Part-9,Capnography,What is the genetic basis of malignant hyperthermia?,Mutation in the RyR1/DHPR gene complex on chromosome 19; inherited in an autosomal dominant pattern.
Anesthesia,Part-9,Capnography,What is the drug of choice for treating malignant hyperthermia?,Dantrolene sodium.
Anesthesia,Part-9,Capnography,"What are the risk factors for venous air embolism, and what position should be used if it occurs?","Risk factors include neurosurgery, laparoscopy, sitting posture, Fowler's position, and neck surgery; management involves placing the patient in the Durant position (left lateral decubitus + Trendelenburg) to trap air and allow aspiration."
Anesthesia,Part-9,Capnography,What is the composition of soda lime (CO2 absorbent)?,80% Ca(OH)2 + NaOH + KOH + 15% H2O.
Anesthesia,Part-9,Capnography,What is the composition of Amsorb (an alternative CO2 absorbent)?,Ca(OH)2 + NaOH + CaCl2.
Anesthesia,Part-9,Capnography,What is the composition of Barylime (another CO2 absorbent)?,Ba(OH)2 + CaSO4.
Anesthesia,Part-10,Oxygen Delivery Devices,What is the maximum flow rate and maximum achievable saturation/FiO2 with a simple nasal cannula?,Maximum flow rate: 5 L/min; maximum FiO2/saturation achievable: about 40%.
Anesthesia,Part-10,Oxygen Delivery Devices,What is the approximate FiO2 delivered per liter of flow via nasal cannula (1–4 L/min)?,1 L/min ≈ 25%; 2 L/min ≈ 29%; 3 L/min ≈ 33%; 4 L/min ≈ 37%.
Anesthesia,Part-10,Oxygen Delivery Devices,What is the maximum flow rate and maximum saturation achievable with a Hudson (simple face) mask?,Maximum flow rate: 10 L/min; maximum saturation: about 60%.
Anesthesia,Part-10,Oxygen Delivery Devices,What is a Venturi device/mask and what is its key advantage?,"A device using color-coded adaptors to entrain a fixed, precise FiO2 regardless of patient flow — useful in COPD patients to avoid oxygen toxicity/CO2 retention risk."
Anesthesia,Part-10,Oxygen Delivery Devices,What are the Venturi mask color codes and their corresponding fixed FiO2 and flow rates?,Blue: 24% at 4 L/min; White: 28% at 4 L/min; Orange: 31% at 6 L/min; Yellow: 35% at 8 L/min; Red: 40% at 8 L/min; Green: 60% at 12 L/min.
Anesthesia,Part-10,Oxygen Delivery Devices,What is the maximum flow rate and maximum saturation achievable with a Non-Rebreather Mask (NRBM)?,Maximum flow rate: 15 L/min; maximum saturation: about 85–90%.
