subject,deck,topic,front,back
Anatomy,Part-01: Cranial Nerves,Cranial nerve columns,Which nuclei/cranial nerves give parasympathetic gland supply (GVE column)?,CN III – Edinger-Westphal nucleus; CN VII – superior salivatory & lacrimatory nucleus; CN IX – inferior salivatory nucleus; CN X – dorsal vagal nucleus.
Anatomy,Part-01: Cranial Nerves,Cranial nerve columns,Which cranial nerves form the visceral afferent (GVA) column?,"CN VII, CN IX and CN X — all terminating in the nucleus tractus solitarius (NTS)."
Anatomy,Part-01: Cranial Nerves,Cranial nerve columns,"Which cranial nerves form the somatic motor (GSE) column, and what do they supply?","CN III, IV, VI – extraocular muscles (EOM); CN XI – sternocleidomastoid & trapezius; CN XII – tongue."
Anatomy,Part-01: Cranial Nerves,Cranial nerve columns,All taste (SVA) and visceral afferent (GVA) fibres end in which nucleus?,Nucleus tractus solitarius (NTS / nucleus solitarius).
Anatomy,Part-01: Cranial Nerves,Cranial nerve columns,The nucleus tractus solitarius (NTS) receives which three kinds of input?,"Taste, baroreceptor input, and gut distension."
Anatomy,Part-01: Cranial Nerves,Brainstem nuclear columns,List the cranial-nerve nuclear columns in the brainstem from medial to lateral.,GSE – SVE – GVE – GVA – SVA – GSA – SSA.
Anatomy,Part-01: Cranial Nerves,Brainstem nuclear columns,How do the alar and basal plates map onto sensory vs motor cranial nerve nuclei?,Alar plate (dorsal/lateral) → sensory nuclei; basal plate (ventral) → motor nuclei. Mnemonic 'DAS': Dorsal = lateral = Alar = Sensory.
Anatomy,Part-01: Cranial Nerves,Brainstem nuclear columns,"Match these medullary nuclei to their functional columns: dorsal vagal nucleus, nucleus ambiguus, hypoglossal nucleus, nucleus of solitary tract, spinal trigeminal nucleus, vestibulocochlear nucleus.",Dorsal vagal nucleus = GVE (parasympathetic); nucleus ambiguus = SVE (branchial motor); hypoglossal nucleus = GSE; nucleus of solitary tract = GVA/SVA (visceral afferent incl. taste); spinal trigeminal nucleus = GSA; vestibulocochlear nucleus = SSA.
Anatomy,Part-01: Cranial Nerves,Trigeminal (GSA) nuclei,"What are the three sensory nuclei of the trigeminal (GSA) system, with their locations and modalities?","Mesencephalic nucleus (midbrain) – proprioception (jaw jerk, V3), a CNS-only pseudounipolar neuron; principal/chief sensory nucleus (pons) – touch & pressure; spinal nucleus (medulla) – pain & temperature."
Anatomy,Part-01: Cranial Nerves,Parasympathetic pathways,Trace the CN III parasympathetic pathway (nucleus → ganglion → postganglionic nerve → target).,Edinger-Westphal nucleus → ciliary ganglion → nasociliary/short ciliary nerves → ciliary muscle (and sphincter pupillae); action = miosis and accommodation.
Anatomy,Part-01: Cranial Nerves,Parasympathetic pathways,The ciliary muscle develops from which embryonic tissue?,Neural crest cells (NCC derivative).
Anatomy,Part-01: Cranial Nerves,Parasympathetic pathways,Trace the CN VII parasympathetic pathway to the lacrimal gland.,"Superior salivatory/lacrimatory nucleus → geniculate ganglion → greater superficial petrosal nerve (GSPN) → pterygopalatine ganglion → maxillary nerve (V2), zygomatic branch → lacrimal gland."
Anatomy,Part-01: Cranial Nerves,Parasympathetic pathways,Trace the CN VII parasympathetic pathway to the submandibular and sublingual glands.,Superior salivatory nucleus → chorda tympani → submandibular ganglion → lingual nerve (V3) → submandibular and sublingual glands.
Anatomy,Part-01: Cranial Nerves,Parasympathetic pathways,Trace the CN IX parasympathetic pathway to the parotid gland.,Inferior salivatory nucleus → otic ganglion → auriculotemporal nerve → parotid gland.
Anatomy,Part-01: Cranial Nerves,Parasympathetic pathways,Aberrant regeneration in the auriculotemporal (parotid) parasympathetic pathway causes which syndrome?,Frey's syndrome (gustatory sweating).
Anatomy,Part-01: Cranial Nerves,Parasympathetic pathways,Trace the CN X parasympathetic pathway.,"Dorsal motor nucleus of vagus → vagal nerve → heart, lungs and upper GI (no peripheral ganglion listed)."
Anatomy,Part-01: Cranial Nerves,Parasympathetic pathways,Stimulation of Arnold's nerve (auricular branch of vagus) can cause what?,Syncope (Arnold's nerve → syncope).
Anatomy,Part-01: Cranial Nerves,Parasympathetic pathways,"What does excessive vagal parasympathetic discharge cause, per the notes?","Immersion syndrome / vasovagal shock, and death due to vagal parasympathetic discharge."
Anatomy,Part-01: Cranial Nerves,Reflexes,Accommodation reflex – afferent and efferent limbs?,Afferent CN II; efferent CN III.
Anatomy,Part-01: Cranial Nerves,Reflexes,Pupillary (light) reflex – afferent and efferent limbs?,Afferent CN II; efferent CN III.
Anatomy,Part-01: Cranial Nerves,Reflexes,Corneal reflex – afferent and efferent limbs?,Afferent V1 (ophthalmic); efferent bilateral CN VII to orbicularis oculi (via its temporal & zygomatic branches).
Anatomy,Part-01: Cranial Nerves,Reflexes,Lacrimation reflex – afferent and efferent limbs?,"Afferent V1; efferent CN VII (mediates reflex tears, NOT emotional tears)."
Anatomy,Part-01: Cranial Nerves,Reflexes,Cough reflex – afferent and efferent limbs?,Afferent CN X; efferent CN X.
Anatomy,Part-01: Cranial Nerves,Reflexes,Gag reflex – afferent and efferent limbs?,Afferent CN IX; efferent CN X.
Anatomy,Part-01: Cranial Nerves,Reflexes,Jaw jerk reflex – afferent and efferent limbs?,Afferent V3 (from muscle spindles); efferent V3.
Anatomy,Part-02: Cranial Foramina,Cranial foramina,"What passes through the cribriform plate, and what is unique about this nerve's central connection?",CN I (olfactory). It is the only sensory pathway that does NOT relay in the thalamus — it projects directly to the primary olfactory (piriform) cortex/amygdala.
Anatomy,Part-02: Cranial Foramina,Cranial foramina,"What passes through the optic canal, and which bone forms it?",CN II (optic nerve) and the ophthalmic artery; the canal is in the lesser wing of the sphenoid (LWS).
Anatomy,Part-02: Cranial Foramina,Cranial foramina,"What passes through the superior orbital fissure (SOF), and between which bones does it lie?","CN III, CN IV, CN VI and V1 (ophthalmic); it lies between the greater and lesser wings of the sphenoid (GWS–LWS)."
Anatomy,Part-02: Cranial Foramina,Cranial foramina,What passes through the foramen rotundum?,V2 (maxillary nerve).
Anatomy,Part-02: Cranial Foramina,Cranial foramina,What passes through the foramen ovale (mnemonic 'MALE')?,"MALE – Mandibular nerve (V3), Accessory meningeal artery, Lesser petrosal nerve, Emissary vein."
Anatomy,Part-02: Cranial Foramina,Cranial foramina,What passes through the foramen spinosum?,Middle meningeal artery (MMA) and the nervus spinosus (recurrent meningeal branch of V3).
Anatomy,Part-02: Cranial Foramina,Cranial foramina,"What is the ICA's relationship to the foramen lacerum, and which bones meet there?","The internal carotid artery passes OVER (across the top of) the lacerum, not through it. The lacerum sits at the junction of the sphenoid, occipital and petrous (temporal) bones; the Vidian nerve also runs here."
Anatomy,Part-02: Cranial Foramina,Cranial foramina,All three trigeminal divisions leave the skull by their own exit — name each exit.,V1 (ophthalmic) → SOF; V2 (maxillary) → foramen rotundum; V3 (mandibular) → foramen ovale.
Anatomy,Part-02: Cranial Foramina,Cranial foramina,What passes through the internal acoustic meatus (IAM)?,"CN VII, CN VIII, and the labyrinthine artery (a branch of AICA)."
Anatomy,Part-02: Cranial Foramina,Cranial foramina,"How is the fundus of the internal acoustic meatus divided, and what lies in each quadrant?",The transverse (falciform) crest separates superior from inferior halves; Bill's bar (vertical crest) splits the superior half. Superior-anterior = facial nerve (VII); superior-posterior = superior vestibular nerve; inferior-anterior = cochlear nerve; inferior-posterior = inferior vestibular nerve.
Anatomy,Part-02: Cranial Foramina,Cranial foramina,What passes through the jugular foramen?,"CN IX, X and XI, the internal jugular vein, and the inferior petrosal & sigmoid sinuses."
Anatomy,Part-02: Cranial Foramina,Cranial foramina,"How is the jugular foramen divided into pars nervosa and pars vascularis, and what does each transmit?","Pars nervosa – CN IX (glossopharyngeal, in its own dural sheath) + inferior petrosal sinus; pars vascularis – internal jugular vein + CN X and CN XI."
Anatomy,Part-02: Cranial Foramina,Cranial foramina,What passes through the hypoglossal canal?,CN XII (hypoglossal nerve).
Anatomy,Part-02: Cranial Foramina,Cranial foramina,What passes through the foramen magnum?,"The medulla oblongata (NOT the spinal cord), the vertebral arteries, the anterior spinal artery, and the spinal part of CN XI (spinal accessory)."
Anatomy,Part-02: Cranial Foramina,Cranial foramina,Which craniovertebral-junction ligaments are related to the foramen magnum region?,"Apical ligament of the dens, cruciform ligament, and membrana tectoria."
Anatomy,Part-02: Cranial Foramina,Cranial foramina,What tumour/sign is annotated at the jugular foramen in the notes?,Glomus jugulare (glomus tumour); the slide also marks a 'PHELP sign' and 'Griesinger sign' near this region [exact wording partly unclear in the source photo].
Anatomy,Part-02: Cranial Foramina,Superior orbital fissure,Which structures pass ABOVE the common tendinous ring (annulus of Zinn) in the SOF?,"Lacrimal, Frontal and Trochlear nerves (mnemonic 'LFT' – they pass above), plus the superior ophthalmic vein."
Anatomy,Part-02: Cranial Foramina,Superior orbital fissure,Which structures pass THROUGH the annulus of Zinn (within the tendinous ring)?,"Both divisions of the oculomotor nerve (III), the nasociliary nerve (V1), and the abducens nerve (VI)."
Anatomy,Part-02: Cranial Foramina,Pterion,"Which four bones meet at the pterion, and why is it clinically important?","Frontal, Parietal, Temporal (squamous) and Sphenoid (greater wing). It is the thinnest part of the skull; the anterior division of the middle meningeal artery lies deep to it, so a fracture can cause an extradural (epidural) haematoma."
Anatomy,Part-02: Cranial Foramina,Pterion,What structures lie deep to the pterion?,"Anterior division of the middle meningeal artery, lesser wing of sphenoid, stem of the lateral sulcus, the Sylvian fissure/MCA, insular cortex and Broca's area."
Anatomy,Part-02: Cranial Foramina,Vidian canal,What are the two components of the Vidian nerve (nerve of the pterygoid canal)?,"Greater superficial petrosal nerve (GSPN – parasympathetic, carries lacrimation) plus the deep petrosal nerve (DPN – sympathetic from the plexus around the ICA)."
Anatomy,Part-02: Cranial Foramina,Vidian canal,Vidian neurectomy is performed for which condition?,Vasomotor rhinitis.
Anatomy,Part-02: Cranial Foramina,Rule of 17,What is the cranial-nerve 'Rule of 17'?,"Pairs of cranial nerves whose numbers add to 17 behave together: CN X(10)+CN VII(7) [uvula, nasolabial fold] deviate to the CONTRALATERAL side; CN V(5)+CN XII(12) [jaw, tongue] deviate to the IPSILATERAL side."
Anatomy,Part-02: Cranial Foramina,Rule of 17,"In the Rule of 17, which structures does the 10+7 pair govern, and in which direction do they deviate in a lesion?",Uvula (CN X) and nasolabial fold/angle of mouth (CN VII) — deviate to the contralateral side.
Anatomy,Part-02: Cranial Foramina,Rule of 17,"In the Rule of 17, which structures does the 5+12 pair govern, and in which direction do they deviate in a lesion?",Jaw (CN V) and tongue (CN XII) — deviate to the ipsilateral (same) side.
Anatomy,Part-02: Cranial Foramina,Cranial nerve course facts,"Which cranial nerve has a dorsal origin, decussates internally, has the longest intracranial course, and is the thinnest/smallest?",CN IV (trochlear nerve) — all four features.
Anatomy,Part-02: Cranial Foramina,Cranial nerve course facts,"Which cranial nerve has the longest intradural course, and in which canal?",CN VI (abducens) — in Dorello's canal.
Anatomy,Part-02: Cranial Foramina,Cranial nerve course facts,"Which cranial nerve has the longest intraosseous course, and in which canal?",CN VII (facial) — in the facial (Fallopian) canal.
Anatomy,Part-03: Neuroanatomy,Corpus callosum,Name the parts of the corpus callosum from anterior to posterior (mnemonic RGBS).,"Rostrum, Genu, Body, Splenium."
Anatomy,Part-03: Neuroanatomy,Basal ganglia,What two structures make up the lentiform (lenticular) nucleus?,Putamen + globus pallidus.
Anatomy,Part-03: Neuroanatomy,Basal ganglia,What two structures make up the striatum?,Caudate nucleus + putamen.
Anatomy,Part-03: Neuroanatomy,Basal ganglia,"Going lateral to medial from the insula on the coronal section, list the structures.",Insular cortex → extreme capsule → claustrum → external capsule → putamen → globus pallidus (with the internal capsule medial to the lentiform nucleus).
Anatomy,Part-03: Neuroanatomy,Insular ribbon sign,What is the insular ribbon sign and what does it indicate?,"In an MCA stroke (MCA = most commonly affected artery), the insular cortex is the first region to become hypodense; loss of the normal insular grey-white 'ribbon' is an early CT sign."
Anatomy,Part-03: Neuroanatomy,Insular ribbon sign,The lateral sulcus (Sylvian fissure) contains which artery?,The middle cerebral artery (MCA).
Anatomy,Part-03: Neuroanatomy,Papez circuit,Trace the Papez circuit.,Hippocampus → fornix → mammillary body → (mammillothalamic tract) → anterior thalamic nucleus → cingulate gyrus → entorhinal cortex → subiculum → back to hippocampus (part of the limbic system).
Anatomy,Part-03: Neuroanatomy,Papez circuit,The fornix connects which two structures?,Hippocampus and mammillary body.
Anatomy,Part-03: Neuroanatomy,Third ventricle,What forms the ANTERIOR wall of the third ventricle?,"Anterior commissure, lamina terminalis, and the anterior column of the fornix."
Anatomy,Part-03: Neuroanatomy,Third ventricle,What forms the ROOF of the third ventricle?,"Fornix, choroid plexus and ependyma (tela choroidea)."
Anatomy,Part-03: Neuroanatomy,Third ventricle,What forms the POSTERIOR wall of the third ventricle?,"Pineal gland, habenular commissure, posterior commissure and the beginning of the cerebral aqueduct (with velum interpositum + internal cerebral veins)."
Anatomy,Part-03: Neuroanatomy,Third ventricle,What forms the FLOOR of the third ventricle?,"Optic chiasma, infundibulum, tuber cinereum, mammillary bodies, posterior perforated substance and tegmentum of the midbrain."
Anatomy,Part-03: Neuroanatomy,Third ventricle,What forms the LATERAL wall of the third ventricle?,"Thalamus and hypothalamus, separated by the hypothalamic sulcus."
Anatomy,Part-03: Neuroanatomy,Third ventricle,What are the special features of the lamina terminalis?,"It lacks a blood-brain barrier (a circumventricular organ), senses thirst & osmolarity, and marks where the cranial (anterior) neuropore closes."
Anatomy,Part-03: Neuroanatomy,Lateral ventricle,"In the body of the lateral ventricle, what forms the roof, floor and medial wall?","Roof = trunk of corpus callosum; floor = caudate nucleus, stria terminalis, thalamostriate vein and thalamus; medial wall = septum pellucidum."
Anatomy,Part-03: Neuroanatomy,Lateral ventricle,What forms the bulb and the calcar avis in the posterior horn of the lateral ventricle?,The bulb is formed by fibres of the forceps major; the calcar avis is an elevation produced by the calcarine sulcus (tapetum and optic radiation lie in the wall).
Anatomy,Part-03: Neuroanatomy,Floor of 4th ventricle,"What is the tectal plate (corpora quadrigemina) made of, and the function of each colliculus?",The superior and inferior colliculi. Superior colliculus – visual reflexes; inferior colliculus – auditory relay.
Anatomy,Part-03: Neuroanatomy,Floor of 4th ventricle,How is the facial colliculus formed?,By fibres of the facial nerve (CN VII) looping (hooking) around the abducens (CN VI) nucleus in the floor of the 4th ventricle.
Anatomy,Part-03: Neuroanatomy,Floor of 4th ventricle,What does the sulcus limitans separate in the floor of the 4th ventricle?,Medial motor nuclei from the lateral sensory nuclei.
Anatomy,Part-03: Neuroanatomy,Floor of 4th ventricle,Name the three cerebellar peduncles.,"Superior (SCP), middle (MCP) and inferior (ICP) cerebellar peduncles."
Anatomy,Part-03: Neuroanatomy,Floor of 4th ventricle,What two 'trigones' are seen in the floor of the 4th ventricle?,The hypoglossal trigone and the vagal trigone (with the stria medullaris).
Anatomy,Part-03: Neuroanatomy,Internal capsule,What passes through the GENU of the internal capsule?,The corticobulbar tract.
Anatomy,Part-03: Neuroanatomy,Internal capsule,"What does the ANTERIOR limb of the internal capsule contain, and what is its blood supply?",Anterior thalamic radiation and frontopontine (corticofugal) fibres; supplied by the ACA (recurrent artery of Heubner).
Anatomy,Part-03: Neuroanatomy,Internal capsule,"What does the POSTERIOR limb of the internal capsule contain, and its blood supply?","Corticospinal tract, superior thalamic radiation (somatosensory) and corticopontine fibres; supplied by the MCA (lenticulostriate / Charcot's artery) + anterior choroidal artery."
Anatomy,Part-03: Neuroanatomy,Internal capsule,What is the somatotopic order of fibres in the posterior limb of the internal capsule?,"Arm – Trunk – Leg (A-T-L), anterior to posterior."
Anatomy,Part-03: Neuroanatomy,Internal capsule,"What does the SUBLENTIFORM part of the internal capsule carry, and its supply?","The auditory radiation (inferior thalamic peduncle, from the medial geniculate nucleus); supplied by PCA + anterior choroidal artery."
Anatomy,Part-03: Neuroanatomy,Internal capsule,"What does the RETROLENTIFORM part of the internal capsule carry, and its supply?","The optic radiation (posterior thalamic peduncle, from the lateral geniculate nucleus); supplied by PCA + anterior choroidal artery."
Anatomy,Part-03: Neuroanatomy,Internal capsule,Which geniculate nucleus is auditory and which is visual?,Medial geniculate nucleus – auditory; lateral geniculate nucleus – visual.
Anatomy,Part-03: Neuroanatomy,White matter tracts,"What are commissural fibres, and give examples?","Fibres connecting the right and left cerebral hemispheres — e.g. corpus callosum, anterior commissure, posterior commissure, habenular commissure."
Anatomy,Part-03: Neuroanatomy,White matter tracts,"What are association fibres, and give an example?","Fibres connecting two areas within the same hemisphere (side to side) — e.g. the arcuate fasciculus, which connects Broca's and Wernicke's areas."
Anatomy,Part-03: Neuroanatomy,White matter tracts,"What are projection fibres, and give examples?","Fibres connecting the cortex to lower centres — e.g. corticospinal tract, corticobulbar tract, and the internal capsule."
Anatomy,Part-03: Neuroanatomy,White matter tracts,"The fornix contains which fibre types, and in what proportion?","All three types, in the order association > commissural > projection."
Anatomy,Part-04: Head & Neck,Tongue innervation,What is the TASTE supply of the tongue by region?,Anterior 2/3 – CN VII via chorda tympani; posterior 1/3 (incl. vallate papillae) – CN IX; posterior-most tongue/epiglottic region – CN X via the internal laryngeal nerve (ILN).
Anatomy,Part-04: Head & Neck,Tongue innervation,What is the GENERAL SENSORY supply of the tongue by region?,Anterior 2/3 – lingual nerve (CN V3); posterior 1/3 – CN IX; posterior-most/epiglottic region – CN X (internal laryngeal nerve).
Anatomy,Part-04: Head & Neck,Tongue innervation,"Taste and sensation from the vallate (circumvallate) papillae are carried by which nerve, despite them lying anterior to the sulcus terminalis?",CN IX (glossopharyngeal).
Anatomy,Part-04: Head & Neck,Tongue papillae,Which tongue papillae have taste buds and which do not?,"Fungiform, circumvallate (vallate) and foliate papillae have taste buds; filiform papillae have NO taste buds."
Anatomy,Part-04: Head & Neck,Tongue muscles,"Which nerve supplies all the tongue muscles, and what is the exception?","All tongue muscles are supplied by CN XII (hypoglossal) except palatoglossus, which is supplied by CN X via the pharyngeal plexus."
Anatomy,Part-04: Head & Neck,Tongue muscles,From which embryonic source do the tongue muscles develop?,Occipital myotomes.
Anatomy,Part-04: Head & Neck,Tongue muscles,"Which tongue muscle is the 'safety muscle,' and what is its action?","Genioglossus – the protruder of the tongue. Loss of its tone (e.g. in an unconscious patient) lets the tongue fall back, so jaw-thrust/chin-lift is used."
Anatomy,Part-04: Head & Neck,Tongue muscles,Which tongue muscle is the depressor?,Hyoglossus.
Anatomy,Part-04: Head & Neck,Tongue muscles,What is the action of styloglossus?,Elevation and retraction of the tongue.
Anatomy,Part-04: Head & Neck,Tongue muscles,Name the extrinsic tongue muscles and their key actions.,Genioglossus – protruder (safety muscle); hyoglossus – depressor; styloglossus – elevates + retracts; palatoglossus – elevates root (CN X). Geniohyoid (shown alongside) elevates the hyoid.
Anatomy,Part-04: Head & Neck,Tongue muscles,What are the arterial supply and venous drainage of the tongue?,"Lingual artery (from the external carotid, ECA); lingual vein drains to the internal jugular vein (IJV)."
Anatomy,Part-04: Head & Neck,Hypoglossal lesion,"In a CN XII lesion, which way does the tongue deviate on protrusion — UMN vs LMN?","UMN (supranuclear) lesion → tongue deviates to the CONTRALATERAL side; LMN (nuclear/infranuclear) lesion → genioglossus paralysed on the lesion side, tongue deviates to the IPSILATERAL (same) side."
Anatomy,Part-04: Head & Neck,Muscles of mastication,Name the four muscles of mastication.,"Temporalis, masseter, lateral pterygoid and medial pterygoid."
Anatomy,Part-04: Head & Neck,Muscles of mastication,"Which nerve supplies the muscles of mastication, and what is special about the medial pterygoid?","The mandibular nerve (V3) — via its anterior division, except the medial pterygoid, whose nerve arises from the MAIN TRUNK of V3."
Anatomy,Part-04: Head & Neck,Muscles of mastication,"Which muscle of mastication is NOT an elevator of the mandible, and what does it do?",Lateral pterygoid — it lowers/depresses (opens) the jaw; all the others are elevators.
Anatomy,Part-04: Head & Neck,Muscles of mastication,Which muscle of mastication is a retractor rather than a protractor?,Temporalis — it retracts the mandible; the others protract (protrude) it.
Anatomy,Part-04: Head & Neck,Muscles of mastication,Which muscle of mastication is attached to the articular disc of the TMJ?,Lateral pterygoid.
Anatomy,Part-04: Head & Neck,Muscles of mastication,"What is the accessory muscle of mastication, and its nerve supply?",Buccinator — supplied by CN VII (facial nerve).
Anatomy,Part-04: Head & Neck,Cranio-vertebral junction,Which ligaments stabilise the cranio-vertebral junction?,"Tectorial membrane (upward continuation of the PLL), cruciate ligament, apical ligament of the dens, alar ligaments, and the anterior & posterior atlanto-occipital membranes (with ALL/PLL and ligamentum flavum)."
Anatomy,Part-04: Head & Neck,Cranio-vertebral junction,"What forms the cruciate ligament, and which structure is stressed in judicial (hangman's) hanging?",Cruciate ligament = transverse ligament of the atlas + longitudinal (vertical) bands; the transverse ligament of the dens is the key stabiliser disrupted at the cranio-vertebral junction in judicial hanging.
Anatomy,Part-04: Head & Neck,Cranio-vertebral junction,What is the function of the alar ligaments?,They connect the dens to the occipital condyles and limit rotation of the head.
Anatomy,Part-05: Embryology I - Germ Layers,Neural crest,Neural crest derivatives — expand the mnemonic 'MOTEL PASSES'.,"M-Melanocytes; O-Odontoblasts (dentin); T-Tracheal cartilage; E-Enterochromaffin cells & enteric plexus; L-Leptomeninges; P-PNS (all ganglia), Parafollicular C cells, Pharyngeal arch cartilage; A-Adrenal medulla; S-Schwann cells; S-Spiral (aorticopulmonary) septum; E-Endocardial cushions (→ AV & semilunar valves); S-Skull cartilage & dermis of head/neck."
Anatomy,Part-05: Embryology I - Germ Layers,Neural crest,Which cardiac structures are neural-crest derived?,The spiral (aorticopulmonary) septum and the endocardial cushions (which form the AV and semilunar valves).
Anatomy,Part-05: Embryology I - Germ Layers,Neural crest,Adrenal cortex vs adrenal medulla — germ-layer origin?,Adrenal cortex – intermediate mesoderm; adrenal medulla – neural crest.
Anatomy,Part-05: Embryology I - Germ Layers,Neural crest,Dura vs leptomeninges — origin?,"Dura (outer) – paraxial mesoderm; leptomeninges/pia-arachnoid (inner) – neural crest. ('Bahar wale = meso, andar wala = NC.')"
Anatomy,Part-05: Embryology I - Germ Layers,Neural crest,Enamel vs dentin — origin?,Enamel/ameloblasts – surface ectoderm; dentin/odontoblasts – neural crest.
Anatomy,Part-05: Embryology I - Germ Layers,Neural crest,What is the germ-layer origin of the parafollicular (C) cells of the thyroid?,Neural crest.
Anatomy,Part-05: Embryology I - Germ Layers,Notochord,What are the derivatives of the notochord?,"Nucleus pulposus, tectorial membrane, and the apical ligament of the dens."
Anatomy,Part-05: Embryology I - Germ Layers,Notochord,The tectorial membrane is the superior continuation of which ligament?,The posterior longitudinal ligament (PLL).
Anatomy,Part-05: Embryology I - Germ Layers,Mesoderm derivatives,What does the intermediate mesoderm give rise to?,"The genitourinary (GU) system, adrenal cortex, and gonads."
Anatomy,Part-05: Embryology I - Germ Layers,Mesoderm derivatives,What does the paraxial mesoderm (somites) give rise to?,"Dura, axial skeleton, dermis of the back, skeletal muscles, and tongue/EOM muscles."
Anatomy,Part-05: Embryology I - Germ Layers,Mesoderm derivatives,What does the SOMATOPLEURIC layer of lateral plate mesoderm give rise to?,"Dermis of the anterior torso & limbs, and the appendicular skeleton."
Anatomy,Part-05: Embryology I - Germ Layers,Mesoderm derivatives,What does the SPLANCHNOPLEURIC layer of lateral plate mesoderm give rise to?,"Cardiac muscle, smooth muscle, the RES (incl. spleen), and serosa/endothelium."
Anatomy,Part-05: Embryology I - Germ Layers,Surface ectoderm,List the surface-ectoderm derivatives.,"Anterior pituitary (Rathke's pouch); eye ('LEL' – lens, epithelium of conjunctiva & cornea, lacrimal & tarsal glands); external auditory canal & tympanic membrane (outer); glands ('PSM' – parotid, sweat, mammary); anal canal below the pectinate line; epidermis; olfactory epithelium; enamel."
Anatomy,Part-05: Embryology I - Germ Layers,Surface ectoderm,"The anterior pituitary develops from what, and what tumour arises from its remnant?",Rathke's pouch (surface/oral ectoderm); a craniopharyngioma.
Anatomy,Part-05: Embryology I - Germ Layers,Surface ectoderm,Which eye structures are surface-ectoderm derived (mnemonic 'LEL')?,Lens; Epithelium of conjunctiva & cornea; Lacrimal & tarsal glands.
Anatomy,Part-05: Embryology I - Germ Layers,Surface ectoderm,Which three glands are surface-ectoderm derived (mnemonic 'PSM')?,"Parotid, sweat and mammary glands."
Anatomy,Part-05: Embryology I - Germ Layers,Neuroectoderm,List the neuroectoderm derivatives.,"Brain, spinal cord, neurons and glial cells (EXCEPT microglia); pineal gland; posterior pituitary; and eye – dilator & sphincter pupillae, retina, iris epithelium, ciliary epithelium and optic nerve."
Anatomy,Part-05: Embryology I - Germ Layers,Neuroectoderm,"Which CNS cell type is NOT neuroectodermal, and what is its origin?",Microglia — they are mesodermal (part of the RES).
Anatomy,Part-05: Embryology I - Germ Layers,Endoderm,"What are the main endoderm derivatives, and the key exception?","The whole GI tract/abdomen (epithelium) and the urogenital sinus; EXCEPT the spleen, which is mesodermal."
Anatomy,Part-05: Embryology I - Germ Layers,Eye derivatives,"Give the germ-layer origin of the eye muscles: dilator & sphincter pupillae, ciliaris, and EOM.",Dilator & sphincter pupillae – neuroectoderm; ciliaris (ciliary muscle) – neural crest; extraocular muscles (EOM) – mesoderm (paraxial).
Anatomy,Part-05: Embryology I - Germ Layers,Eye derivatives,Which structure(s) are derived from all three germ layers?,"The tympanic membrane (derived from ectoderm, mesoderm and endoderm)."
Anatomy,Part-05: Embryology I - Germ Layers,Neuropore closure,"When does the cranial (anterior) neuropore close, and what results from failure?",Day 25; failure causes anencephaly.
Anatomy,Part-05: Embryology I - Germ Layers,Neuropore closure,"When does the caudal (posterior) neuropore close, and what results from failure?",Day 27/28; failure causes neural tube defects (spina bifida / spinal NTDs).
Anatomy,Part-05: Embryology I - Germ Layers,Lung development,"Name the stages of fetal lung development in order, and when respiration becomes possible.",Embryonic → pseudoglandular → canalicular → saccular → alveolar; respiration becomes possible in the canalicular stage (~24 weeks).
