subject,deck,topic,front,back
Biochemistry,Biochem-P1,Substrates,Which enzyme is ABSENT in liver so KBs are NOT utilized there?,Thiophorase (succinyl-CoA transferase / acetoacetate-CoA transferase)
Biochemistry,Biochem-P1,Substrates,Thiophorase is also called?,Succinyl-CoA transferase / Acetoacetate-CoA transferase — absent in liver
Biochemistry,Biochem-P1,Glucose Transporters,GLUT-1 — location?,"Brain, kidney, placenta, erythrocytes"
Biochemistry,Biochem-P1,Glucose Transporters,GLUT-1 — function?,Basal uptake of glucose — HIGH affinity
Biochemistry,Biochem-P1,Glucose Transporters,GLUT-2 — location?,"Liver, pancreatic β-cell, small intestine"
Biochemistry,Biochem-P1,Glucose Transporters,GLUT-2 — function?,Fed state — LOW priority (low affinity)
Biochemistry,Biochem-P1,Glucose Transporters,GLUT-3 — location?,"Brain, kidney, placenta"
Biochemistry,Biochem-P1,Glucose Transporters,GLUT-3 — function?,Glucose uptake — MAXIMUM affinity for glucose
Biochemistry,Biochem-P1,Glucose Transporters,GLUT-4 — location?,"Heart and skeletal muscle, adipose tissue"
Biochemistry,Biochem-P1,Glucose Transporters,GLUT-4 — function?,Insulin-stimulated glucose uptake
Biochemistry,Biochem-P1,Glucose Transporters,GLUT-5 — location?,"Small intestine, sperms"
Biochemistry,Biochem-P1,Glucose Transporters,GLUT-5 — what does it transport?,Fructose
Biochemistry,Biochem-P1,Glucose Transporters,GLUT transporters use what type of transport?,Facilitated diffusion — Bidirectional
Biochemistry,Biochem-P1,Glucose Transporters,SGLT stands for?,Sodium-Glucose Linked Transporter
Biochemistry,Biochem-P1,Glucose Transporters,SGLT uses what type of transport?,Secondary Active Transport — Unilateral
Biochemistry,Biochem-P1,Glucose Transporters,SGLT-1 — location?,Intestine
Biochemistry,Biochem-P1,Glucose Transporters,SGLT-2 — location?,Kidneys
Biochemistry,Biochem-P1,Glucose Transporters,SGLT-2 is inhibited by?,GLIFOZINS (e.g. Empagliflozin / Dapagliflozin)
Biochemistry,Biochem-P1,Glucose Transporters,Examples of PRIMARY active transport pumps?,"Na⁺-K⁺ ATPase pump, H⁺ pump, Ca²⁺ ATPase (SR pump)"
Biochemistry,Biochem-P1,Glucose Transporters,Examples of SECONDARY active transport?,"SGLT, Na-I symport"
Biochemistry,Biochem-P1,Glucose Transporters,Fanconi-Bickel syndrome — which transporter is absent?,GLUT-2 is absent
Biochemistry,Biochem-P1,Glucose Transporters,Fanconi-Bickel — clinical presentation?,Fast → Hypoglycemia; Fed → Hyperglycemia
Biochemistry,Biochem-P1,Glucose Transporters,In the diffusion graph — which reaches Vmax: simple diffusion or facilitated diffusion?,Facilitated diffusion (GLUT) reaches Vmax; simple diffusion is linear (no Vmax)
Biochemistry,Biochem-P1,Glucose Transporters,Channel proteins vs Carrier proteins — which type are GLUTs?,Carrier proteins (facilitated diffusion)
Biochemistry,Biochem-P1,Basics,Fed state (Insulin) — active in which cellular state?,De-phosphorylated state — Cytoplasm — ANABOLIC
Biochemistry,Biochem-P1,Basics,Fed state — which pathways are active?,"Glycolysis, Glycogen Synthesis, Cholesterol Synthesis, FA Synthesis, Lipoprotein Lipase"
Biochemistry,Biochem-P1,Basics,Fasting state (Glucagon) — active in which cellular state?,Phosphorylated state — Mitochondria (except Glycogenolysis = cytoplasm) — CATABOLIC
Biochemistry,Biochem-P1,Basics,Fasting state — which pathways are active?,"Glycogenolysis, Gluconeogenesis, KB Synthesis/Breakdown, FA oxidation, Hormone Sensitive Lipase"
Biochemistry,Biochem-P1,Basics,Which processes occur in BOTH mitochondria and cytoplasm?,H = Heme Synthesis; U = Urea Cycle; G = Gluconeogenesis
Biochemistry,Biochem-P1,Basics,HSL is inhibited by?,"Insulin, PGE1, Niacin"
Biochemistry,Biochem-P1,Basics,Cholesterol and bile acid synthesis — active in which state?,Both FED and FASTING — BOTH mitochondria & cytoplasm
Biochemistry,Biochem-P1,Basics,HSL is active in which state?,FASTING state (Glucagon)
Biochemistry,Biochem-P1,Basics,Lipoprotein Lipase is active in which state?,FED state (Insulin)
Biochemistry,Biochem-P1,Basics,Glycogenolysis occurs in cytoplasm or mitochondria?,CYTOPLASM — exception among fasting pathways
Biochemistry,Biochem-P1,Cycles Summary,What is the Cahill Cycle?,Pyruvate ⇌ Alanine
Biochemistry,Biochem-P1,Cycles Summary,What is the Cori Cycle?,Pyruvate ⇌ Lactate
Biochemistry,Biochem-P1,Cycles Summary,Pink circle in cycles diagram = ?,Rate-limiting step
Biochemistry,Biochem-P1,Cycles Summary,Blue/purple circle in cycles diagram = ?,Substrate Level Phosphorylation
Biochemistry,Biochem-P1,Cycles Summary,Aerobic glycolysis ATP yield?,32 ATP (7 ATP + 5 ATP + 20 ATP)
Biochemistry,Biochem-P1,Cycles Summary,Anaerobic glycolysis ATP yield?,2 ATP
Biochemistry,Biochem-P1,Cycles Summary,Glycogen breakdown ATP yield?,3 ATP
Biochemistry,Biochem-P1,Cycles Summary,RBC-RL shunt produces?,2,3-BPG → Right Shift in O₂ Dissociation Curve
Biochemistry,Biochem-P1,Cycles Summary,HMP shunt produces?,NADPH (oxidative stress) and Ribose
Biochemistry,Biochem-P1,Cycles Summary,Amphibolic cycle = ?,Kreb's Cycle (TCA cycle)
Biochemistry,Biochem-P1,Cycles Summary,Anaplerotic reaction = ?,Pyruvate → OAA (Pyruvate Decarboxylase; requires Vit B₁₂)
Biochemistry,Biochem-P1,Cycles Summary,Succinyl-CoA is precursor for?,Heme
Biochemistry,Biochem-P1,Cycles Summary,Alpha-ketoglutarate is precursor for?,"Glutamate, GABA"
Biochemistry,Biochem-P1,Cycles Summary,Citrate is precursor for?,Fatty acid synthesis
Biochemistry,Biochem-P1,Cycles Summary,SGPT/ALT transamination: Pyruvate ⇌ ?,Alanine (requires Vit B₆; Cahill cycle)
Biochemistry,Biochem-P1,Cycles Summary,SGOT/AST transamination: Oxaloacetate ⇌ ?,Aspartate
Biochemistry,Biochem-P1,Cycles Summary,Gluconeogenesis substrate 1?,Alanine (Cahill cycle)
Biochemistry,Biochem-P1,Cycles Summary,Gluconeogenesis substrate 2?,Lactate (Cori cycle)
Biochemistry,Biochem-P1,Cycles Summary,Gluconeogenesis substrate 3?,Glycerol (from TG)
Biochemistry,Biochem-P1,Cycles Summary,Gluconeogenesis substrate 4?,Propionyl-CoA (from Odd-chain FA)
Biochemistry,Biochem-P1,Cycles Summary,Which molecule is NOT a gluconeogenesis substrate — and what is it instead?,Acetyl-CoA — it is an ACTIVATOR (not a substrate)
Biochemistry,Biochem-P1,Cycles Summary,Carnitine shuttle is for?,FA oxidation
Biochemistry,Biochem-P1,Cycles Summary,Citrate shuttle is for?,FA synthesis
Biochemistry,Biochem-P1,Cycles Summary,Malate shuttle is for?,OAA (transport)
Biochemistry,Biochem-P1,Cycles Summary,NaF inhibits which enzyme?,Enolase (glycolysis)
Biochemistry,Biochem-P1,Cycles Summary,Rate-limiting enzyme of cholesterol synthesis (#23)?,HMG-CoA reductase
Biochemistry,Biochem-P1,Cycles Summary,CPS-I function and location?,Urea Cycle — Mitochondria; CO₂ + NH₃
Biochemistry,Biochem-P1,Cycles Summary,Most common enzyme deficiency of Urea Cycle (#21)?,OTC (Ornithine Transcarbamylase) — mitochondrial enzyme
Biochemistry,Biochem-P1,Cycles Summary,Vit D / bile acids / steroids are derived from?,Cholesterol
Biochemistry,Biochem-P1,Cycles Summary,Odd-chain FA/Ile/Val/Met/Thr/pyrimidines → Propionyl-CoA → (B₁₂) → ? → Succinyl-CoA,Methylmalonyl-CoA
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #14 in cycles diagram — PDH — is it reversible?,Pyruvate Dehydrogenase (PDH) — IRREVERSIBLE (marked with #)
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #18 in cycles diagram — rate-limiting TCA step?,Isocitrate Dehydrogenase
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #7 in glycolysis is?,Phosphofructokinase-1 (PFK-1) — rate limiting step of glycolysis
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #4 (Von Gierke disease) is?,Glucose-6-Phosphatase
Biochemistry,Biochem-P1,Cycles Summary,GTP is produced in TCA at which step?,Succinyl-CoA → Succinate (Substrate Level Phosphorylation)
Biochemistry,Biochem-P1,Cycles Summary,Biotin is required for which enzyme in cycles (#15)?,Pyruvate Carboxylase — Pyruvate → OAA
Biochemistry,Biochem-P1,Cycles Summary,Thiamine (B₁) required for which TCA enzyme (#19)?,α-Ketoglutarate Dehydrogenase
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #1 in cycles — Galactose metabolism?,Galactokinase (mild galactosemia)
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #2 in cycles?,Galactose-1-phosphate uridyltransferase (severe galactosemia)
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #3 in cycles?,Hexokinase/Glucokinase
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #5 in cycles?,G6PD — Glucose-6-phosphate dehydrogenase
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #6 in cycles?,Transketolase
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #8 in cycles?,Fructose-1,6-bisphosphatase-1 (FBPase-1)
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #9 in cycles (Essential fructosuria)?,Fructokinase
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #10 in cycles (Fructose intolerance)?,Aldolase B
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #11 in cycles?,Aldolase B (liver) / Aldolase A (muscle)
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #12 in cycles?,Triose phosphate isomerase
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #13 in cycles?,Pyruvate kinase
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #15 in cycles?,Pyruvate carboxylase
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #16 in cycles?,PEP carboxykinase (PEPCK)
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #17 in cycles?,Citrate synthase
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #19 in cycles?,α-ketoglutarate dehydrogenase
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #20 in cycles?,Carbamoyl phosphate synthetase (CPS-I)
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #21 in cycles — Urea Cycle?,Ornithine Transcarbamylase (OTC) — most common urea cycle enzyme deficiency
Biochemistry,Biochem-P1,Cycles Summary,Enzyme #22 in cycles?,Propionyl-CoA carboxylase
Biochemistry,Biochem-P1,Cycles Summary,HMG-CoA Synthase in starvation — what happens?,HMG-CoA Synthase is upregulated in starvation → ↑ KB synthesis
Biochemistry,Biochem-P1,Cycles Summary,Acetoacetyl-CoA → HMG-CoA → ?,HMG-CoA → (HMG-CoA Lyase) → Acetoacetate → β-Hydroxybutyrate OR Acetone (Ketogenesis)
Biochemistry,Biochem-P1,Cycles Summary,Cahill cycle is also called?,Glucose-Alanine cycle — transfers nitrogen from muscle to liver
Biochemistry,Biochem-P1,Cycles Summary,Cori's Cycle — which cells produce lactate?,RBCs and muscle (anaerobic) → Lactate → Liver → Glucose → back to muscle/RBCs
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,Glucokinase — location and Km?,Liver / B cells — High Km (↓ affinity)
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,Glucokinase — when is it active?,Fed state — insulin-activated
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,Hexokinase — location and Km?,All tissues — Low Km (↑ affinity)
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,Hexokinase — what inhibits it?,Glucose-6-Phosphate (product inhibition)
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,PFK-2 is active in which state?,Fed state
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,FBPase-2 is active in which state?,Fasting state
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,PFK-1 is activated by?,5 AMP+
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,Gluconeogenesis occurs in which organs?,"Liver, Kidney"
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,Rossman fold = ?,NADP binding domain
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,3 sources of NADPH?,"HMP shunt, Malic enzyme, Cytoplasmic Isocitrate Dehydrogenase"
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,HMP pathway sites for OXIDATIVE STRESS?,Lens / RBC
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,HMP pathway sites for FA/Steroid synthesis?,"Liver, Adipose, Adrenal cortex, Gonads"
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,PDH co-factors?,"Vit B₁, B₂, B₃, B₅, Lipoic Acid"
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,Lipoic acid in PDH is inhibited by?,Arsenite
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,Fructose-2,6-Bisphosphate — what makes it in fed state?,PFK-2 (active in fed state) → makes F-2,6-BP → activates PFK-1
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,FBPase-2 — what does it do in fasting?,Active in fasting state → degrades F-2,6-BP → reduces PFK-1 activity → favours gluconeogenesis
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,Liver and Kidney — role shown in glycolysis diagram?,Gluconeogenesis box — only organs that perform gluconeogenesis
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,PDH complex — components shown in diagram?,"TPP (B₁), Hydroxyethyl, Lipoic Acid, Acetyl Lipoamide, CoA-SH, Dihydrolipoamide Transacetylase, Dihydrolipoamide Dehydrogenase, FAD, NADH + H⁺"
Biochemistry,Biochem-P1,Glycolysis & Link Reaction,PDH converts Pyruvate + CoA + NAD⁺ → ?,Acetyl-CoA + CO₂ + NADH (Link Reaction)
Biochemistry,Biochem-P1,ETC,1 NADH yields how many ATP?,2.5 ATP
Biochemistry,Biochem-P1,ETC,1 FADH₂ yields how many ATP?,1.5 ATP
Biochemistry,Biochem-P1,ETC,ETC Uncouplers?,"Dinitrophenol, Thyroxine, Bilirubin, Brown fat, Aspirin overdose"
Biochemistry,Biochem-P1,ETC,Uncouplers: Electron transport + ATP → produces what?,↑↑ Heat
Biochemistry,Biochem-P1,ETC,Brown fat mediates?,Non-shivering thermogenesis
Biochemistry,Biochem-P1,ETC,What inhibits Complex I?,"Rotenone, Metformin, Phenobarbitone"
Biochemistry,Biochem-P1,ETC,What inhibits Complex II? Co-factor of Complex II?,Malonate; co-factor = Fe (iron)
Biochemistry,Biochem-P1,ETC,What inhibits Complex III?,Antimycin A
Biochemistry,Biochem-P1,ETC,What inhibits Complex IV?,"Azide, Cyanide, CO, H₂S"
Biochemistry,Biochem-P1,ETC,Complex IV is also known as?,Cyt C oxidase — cofactor is Copper (Cu)
Biochemistry,Biochem-P1,ETC,What inhibits Complex V?,Oligomycin
Biochemistry,Biochem-P1,ETC,Atractyloside — what does it inhibit?,ATP transporter (adenine nucleotide translocase)
Biochemistry,Biochem-P1,ETC,Complex V mnemonic?,DRAACCO
Biochemistry,Biochem-P1,ETC,Complex III is also known as?,Cyt C reductase
Biochemistry,Biochem-P1,ETC,Complex II — enzyme name and cofactor?,Succinate Dehydrogenase (Complex II) — co-factor is Fe (iron)
Biochemistry,Biochem-P1,ETC,Phenobarbitone inhibits which Complex?,Complex I (along with Rotenone and Metformin)
Biochemistry,Biochem-P1,Glycogen Metabolism,Enzyme absent in MUSCLE that prevents free glucose release?,Glucose-6-Phosphatase
Biochemistry,Biochem-P1,Glycogen Metabolism,Von Gierke disease — enzyme defect?,Glucose-6-Phosphatase (#4)
Biochemistry,Biochem-P1,Glycogen Metabolism,Von Gierke — clinical findings?,"Hypoglycemia, Hyperlipidemia, Hyperuricemia, Fatty liver, Doll-like facies"
Biochemistry,Biochem-P1,Glycogen Metabolism,Cori disease — enzyme defect?,De-Branching Enzyme → Limit Dextrins accumulate
Biochemistry,Biochem-P1,Glycogen Metabolism,Cori disease — what are Limit Dextrins?,Branched glycogen fragments — accumulate because debranching enzyme is absent (Limit Dextrinosis)
Biochemistry,Biochem-P1,Glycogen Metabolism,Pompe disease — enzyme defect?,Lysosomal alpha-glucosidase = ACID Maltase
Biochemistry,Biochem-P1,Glycogen Metabolism,Pompe disease — clinical findings?,Hypotonia; Cardiomyopathy
Biochemistry,Biochem-P1,Glycogen Metabolism,Pompe disease — glycogen accumulates where?,Inside LYSOSOMES — affects heart most (Cardiomyopathy) + hypotonia
Biochemistry,Biochem-P1,Glycogen Metabolism,Anderson Disease — enzyme defect?,Branching Enzyme
Biochemistry,Biochem-P1,Glycogen Metabolism,Anderson Disease — consequence?,Amylopectin → Toxic to liver → Early Hepatic Failure
Biochemistry,Biochem-P1,Glycogen Metabolism,McArdle's disease — enzyme defect?,Absent Muscle Glycogen Phosphorylase
Biochemistry,Biochem-P1,Glycogen Metabolism,McArdle's disease — features?,"Exercise intolerance, 2nd Wind Phenomenon"
Biochemistry,Biochem-P1,Glycogen Metabolism,2nd Wind Phenomenon in McArdle's — mechanism?,No change in cardiac output BUT muscle O₂ extracting capacity ↑ → ↑ fuel availability and oxidation
Biochemistry,Biochem-P1,Glycogen Metabolism,Her's disease — enzyme defect?,Absent Liver Glycogen Phosphorylase
Biochemistry,Biochem-P1,Glycogen Metabolism,Tarui's Disease — enzyme defect and extra feature?,PFK-1 deficiency → Muscle + Hemolytic anemia
Biochemistry,Biochem-P1,Glycogen Metabolism,Coenzyme of glycogen phosphorylase?,B₆ (Pyridoxine)
Biochemistry,Biochem-P1,Glycogen Metabolism,Fanconi-Bickel syndrome — what is absent?,GLUT-2 → Fast → Hypoglycemia; Fed → Hyperglycemia
Biochemistry,Biochem-P1,Glycogen Metabolism,Glucagon challenge test is NEGATIVE in which diseases?,Von Gierke's Disease and Cori's Disease
Biochemistry,Biochem-P1,Glycogen Metabolism,Glycogen synthesis/breakdown occurs in which organs?,Liver AND Muscle
Biochemistry,Biochem-P1,Glycogen Metabolism,Hormonal cascade for glycogen breakdown — Glucagon/Adrenaline → ?,β-Receptor → Adenylate Cyclase → ↑ cAMP → Protein Kinase A → Phosphorylase Kinase → Glycogen Phosphorylase (active)
Biochemistry,Biochem-P1,Glycogen Metabolism,In muscle contraction — glycogen breakdown is triggered by?,Ca²⁺-Calmodulin → Phosphorylase Kinase → Glycogen Phosphorylase
Biochemistry,Biochem-P1,Glycogen Metabolism,Insulin activates Protein Phosphatase → effect on glycogen?,Activates Glycogen Synthase AND Inactivates Glycogen Phosphorylase → Glycogen SYNTHESIS
Biochemistry,Biochem-P1,Glycogen Metabolism,Epinephrine acts on LIVER via α-receptor through?,α-Receptor → Ca²⁺-Calmodulin pathway → Phosphorylase Kinase → Glycogen Phosphorylase
Biochemistry,Biochem-P1,Glycogen Metabolism,Epinephrine acts on LIVER via β-receptor through?,β-Receptor → cAMP → PKA → Phosphorylase Kinase → Glycogen Phosphorylase
Biochemistry,Biochem-P1,Glycogen Metabolism,Insulin receptor on liver/muscle — type?,Tyrosine Kinase Dimer Receptor
Biochemistry,Biochem-P1,Glycogen Metabolism,Protein Kinase A activates?,Glycogen Phosphorylase Kinase → Glycogen Phosphorylase; INHIBITS Glycogen Synthase
Biochemistry,Biochem-P1,Glycogen Metabolism,Protein Phosphatase — effect on glycogen synthase vs phosphorylase?,Activates Glycogen Synthase AND Inactivates Glycogen Phosphorylase
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Inheritance of ALL lysosomal storage disorders EXCEPT?,Autosomal Recessive — EXCEPT Fabry's and Hunter's (both X-linked)
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Fabry's disease — enzyme defect?,α-Galactosidase
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Fabry's disease — what accumulates?,"Ceramide (Ceramide trihexoside)"
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Fabry's disease — clinical features?,"Angiokeratomas, Neurological dysfunction, Cornea Verticillata/Vortex Keratopathy, Maltese Cross in urine"
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Fabry's mnemonic?,My Fabrite activity is Ceramics. We made A GalaXy
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Krabbe's disease — enzyme defect?,β-Galactosidase
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Krabbe's disease — features?,"Globoid Bodies, Optic atrophy, Thalamic hyperdensity"
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Krabbe's mnemonic?,Crab glob is out of this galaxy!
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Gaucher's disease — enzyme defect?,β-Glucosidase / Cerebroside
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Gaucher's disease — most common LSD?,YES — most common LSD
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Gaucher's disease — clinical features?,"Osteopenia, Erlen-Mayer Flask deformity → Metaphyseal Widening, Hepatosplenomegaly, Pan cytopenia"
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Gaucher's biopsy appearance?,Crumpled Tissue Paper Appearance
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Gaucher's mnemonic?,Oh my Gauch! He broke the bones — We need to glu it!
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Tay-Sach's disease — enzyme defect?,Hexosaminidase A
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Tay-Sach's — what accumulates?,GM-2 Gangliosidosis
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Tay-Sach's — clinical features?,"NO Hepatosplenomegaly, ↑ prevalence in Jews, Onion skin bodies, Macrocephaly, Startle Reflex, Cherry Red Spot"
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Tay-Sach's mnemonic?,A Gang of six small Jews eating onions
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Sandhoff's Disease — enzyme defect?,Hexosaminidase B
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Sandhoff's Disease — feature?,Macrocephaly
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Niemann-Pick's disease — enzyme defect?,Sphingomyelinase
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Niemann-Pick's — features?,"Hepatosplenomegaly, Foamy macrophages, Zebra bodies (EM)"
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Niemann-Pick's mnemonic?,Pick Zebra's big nose with your sphinger with foam
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Cherry Red Spot — which diseases show it?,"Tay-Sach's, Niemann-Pick, Sandhoff's — NOT Fabry, NOT Gaucher"
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Gaucher's disease — Erlen-Mayer Flask deformity leads to?,Metaphyseal Widening
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Tay-Sach's — what are Onion skin bodies on EM?,Concentric membranous cytoplasmic bodies in neurons
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Niemann-Pick — Zebra bodies seen on?,Electron Microscopy (EM)
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Hurler's disease — enzyme / inheritance / features?,"α-L-iduronidase, AR → Developmental delay, coarse facies, corneal clouding, Keratan sulfate"
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Hunter's disease — enzyme / inheritance / key difference?,"Iduronate-2-sulfatase, XR → NO corneal clouding"
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Hunter's mnemonic?,I du wanna Hunt!
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Hurler's disease — GAG that accumulates?,Keratan sulfate + Heparan sulfate
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Wolman's Disease — enzyme defect and finding?,Acid lipase deficiency → Adrenal Calcifications
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Metachromatic Leukodystrophy — enzyme defect and finding?,Aryl Sulfatase deficiency → Tigroid Appearance (brain MRI)
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Inclusion Cell (I-Cell) Disease — enzyme defect?,N-Acetyl glucosamine phosphotransferase
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,I-Cell Disease mechanism?,Lysosomal enzymes not tagged → secreted outside instead of entering lysosomes → inclusions form in cells
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Farber's disease — enzyme defect and mimicry?,Ceramidase deficiency → Ceramide accumulates → Mimics Rheumatoid Arthritis
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Fabry and Gaucher — do they have Cherry Red Spot or Mental Retardation?,NO CRS; NO MR (Mental Retardation)
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Cardiolipin — chemical name and syndrome?,DiP glycerol — Barth Syndrome
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Triglycerides — are they amphipathic?,NO — Triglycerides are NOT amphipathic
Biochemistry,Biochem-P2,Lysosomal Storage Disorders,Sphingolipid degradation order from diagram?,"GM2 →(Hex A → Tay-Sach's)→ GM3 → Ceramide trihexoside →(α-Gal-A → Fabry's)→ Glucocerebroside →(β-Glucosidase → Gaucher's)→ Galactocerebroside →(β-Gal → Krabbe's)→ Ceramide →(Sphingomyelinase → Niemann-Pick)→ Sphingomyelin"
Biochemistry,Biochem-P2,Fatty Acid Metabolism,FA synthesis produces which FA primarily?,Palmitate — a 16C Fatty Acid
Biochemistry,Biochem-P2,Fatty Acid Metabolism,FA Synthase Complex uses which cofactor?,NADPH
Biochemistry,Biochem-P2,Fatty Acid Metabolism,Acetyl-CoA Carboxylase is activated by?,Insulin
Biochemistry,Biochem-P2,Fatty Acid Metabolism,Acetyl-CoA Carboxylase is inhibited by?,Glucagon
Biochemistry,Biochem-P2,Fatty Acid Metabolism,Acetyl-CoA Carboxylase requires which cofactor?,CO₂ (Biotin)
