subject,deck,topic,front,back
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Electrical,Does the Basal Electrical Rhythm (BER) itself cause contraction?,No â BER does not cause contraction; it is a pre-contraction potential that is present all the time
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Electrical,What is a spike potential and when does it occur?,A potential that causes contraction; it only occurs when the smooth muscle is excited (regulates the strength/movement of contraction)
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Electrical,"In which region of the gut is BER-driven contractility maximum, and which segment is highest within it?","Contractility is maximum in the small intestine, with the order Duodenum > Jejunum > Ileum"
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Electrical,"In which region of the gut is BER-driven contractility minimum, and which segment is lowest within it?","Contractility is minimum in the large intestine and stomach, with the order Caecum < Stomach < Sigmoid"
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Electrical,"What is the approximate BER frequency (cycles/min) for the stomach, duodenum, jejunum, ileum, cecum, and sigmoid colon?","Stomach 4/min, Duodenum 12/min (maximum), Jejunum 11/min, Ileum 8/min, Cecum 2/min (minimum), Sigmoid 6/min"
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Electrical,How does acetylcholine (parasympathetic) affect intestinal spike potentials and motility?,It increases spike potentials and increases intestinal contractions and motility
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Electrical,How does epinephrine (sympathetic) affect intestinal spike potentials and motility?,It decreases spike potentials and decreases intestinal contractions and motility
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Mechanical,What are the two types of mechanical motility seen in the fed state?,Segmentation (churning of food) and Peristalsis (pushes food forward)
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Mechanical,Which neurotransmitters mediate contraction during peristalsis?,Acetylcholine (ACh) and Substance P
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Mechanical,Which neurotransmitters mediate relaxation during peristalsis?,VIP (Vasoactive Intestinal Peptide) and NO (Nitric Oxide)
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Mechanical,What condition results when VIP fails to relax the smooth muscle (e.g. at the lower esophageal sphincter)?,Achalasia
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Mechanical,What is the Migratory Motor Complex (MMC) and in what state does it occur?,"A pattern of mechanical motility occurring in the fasting state, also called 'housekeeping waves', that sweeps through the intestine to clear residual food"
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Mechanical,"How long after food intake does the MMC begin, and what triggers it?",90â120 minutes after food intake; it is triggered by hunger
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Mechanical,"Which hormone mediates the MMC, and what class of drugs acts as agonists of this hormone?",Motilin mediates the MMC; macrolide antibiotics act as motilin agonists (used clinically as prokinetics)
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Mechanical,What happens to motilin levels after eating?,Motilin levels decrease after eating (negative feedback)
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Mechanical,At what speed does the MMC travel through the gut?,5 cm/min
Gastrointestinal & Hepatobiliary Systems,Part-1: GI Reflexes & Motility,GI Motility - Mechanical,What are the three phases of the Migratory Motor Complex?,"Phase I, Phase II, and Phase III (occurring cyclically, about 90 minutes apart from the last meal, ending when a meal is taken)"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,Which cells secrete gastrin and where are they located?,"G cells, located in the antrum and duodenum"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What is the most potent stimulus for gastrin release?,GRP (Gastrin Releasing Peptide) released from the Vagus nerve
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What are the main actions of gastrin?,Increased gastric acid secretion and increased gastric motility
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,In which three conditions is gastrin increased?,"Zollinger-Ellison syndrome (due to gastrinoma, the most common pancreatic NET), chronic atrophic gastritis, and chronic PPI therapy"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,"Besides GRP, what other stimuli increase gastrin release?",Stomach distention and amino acids (in addition to vagal stimulation via GRP)
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What inhibits gastrin release?,A gastric pH below 1.5 (acid negative feedback acting via parietal cells)
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,Which cells secrete CCK (cholecystokinin) and where?,"I cells, located in the antrum and small intestine"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What are the main actions of CCK?,"Increased pancreatic exocrine (enzyme) secretion, increased gallbladder contraction (cholagogue effect), decreased gastric emptying, and increased sphincter of Oddi relaxation"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What stimulates CCK release?,Fatty acids and amino acids
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,Through what pathway does CCK cause pancreatic secretion?,It acts on neural muscarinic pathways to cause pancreatic secretion
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,Which cells secrete secretin and where?,"S cells, located in the duodenum"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What are the main actions of secretin?,"Increased pancreatic HCO3- secretion, decreased gastric acid secretion, and increased bile secretion (a choleretic effect)"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What stimulates secretin release?,Acid and fatty acids in the lumen of the duodenum
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,Why is secretin-driven HCO3- secretion functionally important?,"The HCO3- neutralizes gastric acid in the duodenum, which allows pancreatic enzymes to function properly"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What are the strongest choleretic agents?,Bile salts
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,Which cells secrete somatostatin and where?,"D cells, located in the pancreatic islets and stomach"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,Summarize the overall effect of somatostatin on the GI tract.,"It 'slows down everything' â decreases gastric acid and pepsinogen secretion, decreases pancreatic and small intestinal fluid secretion, decreases gallbladder contraction, and decreases insulin and glucagon release"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What regulates somatostatin secretion?,Increased by acid; decreased by vagal stimulation
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,Name the somatostatin analogue drug and its clinical uses.,"Octreotide â used to treat acromegaly, carcinoid syndrome, VIPoma, and variceal bleeding"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What is a notable side effect of somatostatin/octreotide therapy?,"Gallstones, due to gallbladder stasis"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,"Which cells secrete GIP (glucose-dependent insulinotropic peptide, aka gastric inhibitory peptide) and where?","K cells, located in the duodenum and jejunum"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What are the exocrine and endocrine actions of GIP?,Exocrine: decreased gastric H+ secretion. Endocrine: increased insulin release
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What stimulates GIP release?,"Fatty acids, amino acids, and oral glucose"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,Explain the 'incretin effect'.,"Oral glucose produces a greater insulin response than an equivalent intravenous glucose dose, because oral glucose additionally triggers GIP (and GLP-1) secretion from the gut"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,Name a GLP-1 analogue drug mentioned as an example.,Semaglutide
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What is the source of VIP (vasoactive intestinal peptide)?,"Enteric/parasympathetic neurons found in sphincters, the gallbladder, and the small intestine"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What are the main actions of VIP?,"Increased intestinal water and electrolyte secretion, and increased relaxation of intestinal smooth muscle and sphincters"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What regulates VIP secretion?,Increased by distention and vagal stimulation; decreased by adrenergic (sympathetic) input
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What is a VIPoma and what syndrome does it cause?,"A VIP-secreting tumour causing WDHA syndrome â Watery Diarrhea, Hypokalemia, and Achlorhydria (due to inhibition of gastric acid)"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What is ghrelin's source and main action?,Secreted by the stomach; it increases appetite
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,What regulates ghrelin secretion?,Increased in the fasting state; suppressed by food intake
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Hormones,How does ghrelin level change in Prader-Willi syndrome versus after gastric bypass surgery?,Increased in Prader-Willi syndrome; decreased after gastric bypass surgery
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Secretions - Volumes & Composition,"According to CoreBTR, how does small intestine secretion volume compare to the stomach's, and is there a source discrepancy?",CoreBTR (the updated/authoritative source) states maximum secretion is Small Intestine > Stomach; note the Btr 2.0 notes state maximum secretion is at the stomach â CoreBTR should be followed as it is the newer source
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Secretions - Volumes & Composition,What is the approximate total daily volume of all GI secretions?,About 7 litres per day
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Secretions - Volumes & Composition,"Which GI segment produces the most alkaline secretion, and which glands are responsible?","The duodenum, via Brunner's glands"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Secretions - Volumes & Composition,"Which GI segment produces the most acidic secretion, and what is its approximate pH?","The stomach, with an approximate pH of 1.5"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Secretions - Volumes & Composition,Where is K+ concentration maximum among GI secretions?,In the colon
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Secretions - Volumes & Composition,Where is the maximum total amount of K+ secreted?,In the salivary glands
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Secretions - Volumes & Composition,Where is Na+ concentration at its minimum among GI secretions?,In the salivary glands
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Secretions - Volumes & Composition,Describe the two-step process of saliva formation.,"Primary secretion occurs from acinar cells; in the ducts this is modified â Na+ is actively reabsorbed, Cl- is passively reabsorbed, while K+ is actively secreted and HCO3- is passively secreted, giving final saliva that is low in NaCl and has secreted K+/HCO3-"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Secretions - Volumes & Composition,How does pancreatic juice electrolyte composition change with flow rate?,"HCO3- concentration rises steeply as flow rate increases, while Na+ and K+ remain roughly constant, and Cl- falls reciprocally to HCO3-"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Secretions - Volumes & Composition,How does gastric juice electrolyte composition change with secretory flow rate?,"H+ and Cl- concentrations are high and increase with flow rate, while Na+ and K+ concentrations are low"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,GI Secretions - Volumes & Composition,How does saliva electrolyte composition change with flow rate?,Na+ and HCO3- concentrations increase as salivary flow rate increases
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Stomach Anatomy & Histology,"Name the anatomical regions of the stomach, and where does H. pylori characteristically reside?","Cardia, fundus, body, antrum, and pylorus; H. pylori characteristically resides in the antrum"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Stomach Anatomy & Histology,Which region of the stomach mucosa has mucus-producing cells predominating?,The fundus
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Stomach Anatomy & Histology,Describe the layers of a gastric gland from the isthmus to the base.,"Isthmus (contains stem cells for epithelial regeneration) â Neck (mucous neck cells, aka foveolar cells) â Neck/upper gland (parietal/oxyntic cells) â Base of gland (chief/peptic cells)"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Stomach Anatomy & Histology,What do parietal (oxyntic) cells secrete?,HCl and intrinsic factor
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Stomach Anatomy & Histology,What do chief (peptic) cells secrete?,The zymogen pepsinogen
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Stomach Anatomy & Histology,What is MÃ©nÃ©trier disease and its key features?,"A condition of foveolar cell hyperplasia, producing giant gastric folds and protein loss"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Stomach Anatomy & Histology,What gastric histologic change occurs in gastrinoma?,Parietal cell hypertrophy due to excess gastrin
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Stomach Anatomy & Histology,"What causes pernicious anemia at the level of the stomach, and its consequence?","Decrease/destruction of parietal cells, leading to low intrinsic factor and resulting Vitamin B12 deficiency"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Gastric Acid Production,List the three phases of gastric acid production with their approximate contribution.,Cephalic phase â anticipatory release (30%); Gastric phase â due to distention (60%); Intestinal phase (10%)
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Gastric Acid Production,Outline the mechanism of gastric acid production beginning with the vagus nerve.,Vagus nerve releases GRP (Gastrin Releasing Peptide) â stimulates G cells to release Gastrin â Gastrin stimulates ECL-like cells to release Histamine â Histamine activates Parietal cells â Parietal cells produce HCl and Intrinsic Factor
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Gastric Acid Production,"What inhibits GRP release, thereby limiting gastric acid production?","Somatostatin, released from D cells"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Gastric Acid Production,"Besides histamine, what else do ECL cells in the fundus secrete?",Mucus and trefoil peptide
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Gastric Acid Production,What is the 'alkaline tide' phenomenon?,"A rise in blood pH that occurs after gastric acid secretion (e.g. after meals or vomiting), reflecting HCO3- release into the blood as H+ is secreted into the gastric lumen"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Schilling Test,What is the purpose of the Schilling test?,To localize the cause of Vitamin B12 malabsorption using radioactive B12
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Schilling Test,Describe Step 1 of the Schilling test and its normal result.,Oral radioactive B12 is given together with an IM (non-radioactive) vitamin B12 dose to saturate B12-binding receptors/transport proteins; normally more than 10% of the radioactive B12 appears in urine
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Schilling Test,"If Step 1 of the Schilling test shows <10% radioactive B12 in urine, what should be suspected, and what is done next?","Malabsorption is present (or dietary deficiency, e.g. in vegans); the test is repeated with intrinsic factor added"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Schilling Test,"In the Schilling test, what does normalization after adding intrinsic factor (Step 2) indicate?",Pernicious anemia (lack of endogenous intrinsic factor was the cause)
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Schilling Test,"In the Schilling test, what does normalization after adding antibiotics (Step 3) indicate?","Small intestinal bacterial overgrowth (SIBO/BOGS), for example due to strictures or diabetes mellitus"
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Schilling Test,"In the Schilling test, what does normalization after adding pancreatic enzymes (Step 4) indicate?",Pancreatitis (pancreatic enzyme insufficiency was the cause)
Gastrointestinal & Hepatobiliary Systems,Part-2: GI Hormones & Secretions,Schilling Test,"In the Schilling test, if the result remains abnormal even after adding pancreatic enzymes, what is suspected?","A mucosal defect at the ileum, such as Celiac disease, Tropical sprue, or Diphyllobothrium latum (fish tapeworm) infection"
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,What is the mechanism of M1 blockers such as Pirenzepine/Telenzepine?,They reduce vagal stimulation of parietal cells
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,"What is the prostaglandin analogue used for acid suppression, and its most specific indication?",Misoprostol; it is the most specific treatment for NSAID-induced ulcers (though PPIs remain the overall drug of choice)
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,Why do NSAIDs predispose to peptic ulcers?,"NSAIDs inhibit prostaglandin synthesis, and prostaglandins normally provide protective effects on the gastric mucosa"
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,Name the three PPIs listed.,"Pantoprazole, Omeprazole, and Lansoprazole"
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,Why are PPIs called 'hit and run' drugs?,"Because they irreversibly destroy proton pumps, so their effect lasts beyond the drug's own plasma half-life"
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,Which drug class is the overall drug of choice for acid suppression?,Proton pump inhibitors (PPIs)
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,List five side effects of PPIs.,"C. difficile infection (pseudomembranous colitis), Vitamin B12 deficiency (since intrinsic factor needs an acidic environment for activation), allergic interstitial nephritis (with eosinophilia), pneumonia, and Ca2+/Mg2+ deficiency (increasing fracture risk)"
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,"What is the specific side effect of omeprazole, and its clinical consequence?","Omeprazole is a CYP2C19 inhibitor, an enzyme required to activate clopidogrel; co-administration risks therapeutic failure of clopidogrel"
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,When should PPIs ideally be taken relative to meals?,About 30 minutes before a meal
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,What is Vonoprazan and how does it work?,A newer acid-suppressant drug that reversibly blocks the proton pump by binding to its potassium-binding site
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,Name the three H2 blockers mentioned.,"Cimetidine, Famotidine, and Nizatidine"
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,What are the notable side effects of cimetidine?,CYP enzyme inhibition and gynecomastia
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,"What distinguishes lafutidine, a newer H2 blocker?","It releases nitric oxide, causing vasodilation, which gives it an additional ulceroprotective effect"
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,"What are the two components of a common antacid combination, and their opposite bowel side effects?",Al(OH)3 (causes constipation) and Mg(OH)2 (causes diarrhea) â mnemonic 'Mg - Makes you Go'
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,"What syndrome can excess CaCO3 antacid use cause, and what is its triad?","Milk-alkali syndrome (from increased HCO3- absorption): metabolic alkalosis, hypercalcemia (excess calcium reabsorption in the distal nephron), and acute kidney injury"
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,How does the onset of relief compare between antacids and PPIs?,"Antacids give immediate relief, whereas PPIs take longer to act"
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,Name the two ulceroprotective drugs and their mechanism.,Sucralfate and Bismuth; they form a protective coat over the ulcer (partly by increasing mucus)
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,How should other medications be timed relative to ulceroprotective agents like sucralfate/bismuth?,They should be spaced 120 minutes (2 hours) apart
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,What characteristic side effect occurs with bismuth?,Black discoloration of the tongue (and stomach)
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,What is the Triple Therapy (CAP regimen) for H. pylori eradication?,Clarithromycin + Amoxicillin + PPI
Gastrointestinal & Hepatobiliary Systems,Part-3: Acid-Suppressants,Acid-Suppressant Drug Classes,"What is the Quadruple Therapy for H. pylori eradication, and its mnemonic?",Bismuth + Metronidazole + Tetracycline + PPI â mnemonic 'BMT + PPI'
Gastrointestinal & Hepatobiliary Systems,"Part-4: Diarrhea, Constipation & IBS",Constipation Drugs,Name the bulk-forming laxative discussed.,Methylcellulose
Gastrointestinal & Hepatobiliary Systems,"Part-4: Diarrhea, Constipation & IBS",Constipation Drugs,"Name the two osmotic laxatives, and which is the drug of choice for IBS-C?",Lactulose and PEG (polyethylene glycol); PEG is the drug of choice for constipation-predominant IBS (IBS-C)
Gastrointestinal & Hepatobiliary Systems,"Part-4: Diarrhea, Constipation & IBS",Constipation Drugs,"What additional therapeutic use does lactulose have, and how does it work?","It is used in hepatic encephalopathy; it is converted to lactic acid in an acidic colonic environment, which converts ammonia (NH3) to ammonium (NH4+), reducing ammonia absorption"
Gastrointestinal & Hepatobiliary Systems,"Part-4: Diarrhea, Constipation & IBS",Constipation Drugs,Name the stimulant laxatives and their characteristic side effect.,Senna (side effect: melanosis coli) and Bisacodyl
Gastrointestinal & Hepatobiliary Systems,"Part-4: Diarrhea, Constipation & IBS",Constipation Drugs,Name the Cl- channel activator laxative.,Lubiprostone
Gastrointestinal & Hepatobiliary Systems,"Part-4: Diarrhea, Constipation & IBS",Constipation Drugs,Name the Guanylate Cyclase agonist laxatives and their mechanism.,"Linaclotide and Plecanatide; they raise cGMP, which activates CFTR"
Gastrointestinal & Hepatobiliary Systems,"Part-4: Diarrhea, Constipation & IBS",Constipation Drugs,Name the 5-HT4 agonist used for constipation.,Prucalopride
Gastrointestinal & Hepatobiliary Systems,"Part-4: Diarrhea, Constipation & IBS",Constipation Drugs,Name the NHE3 inhibitor laxative and its mechanism.,"Tenapanor; it inhibits the intestinal Na+-H+ exchanger, increasing Na+ excretion and consequently increasing H2O excretion into the stool"
Gastrointestinal & Hepatobiliary Systems,"Part-4: Diarrhea, Constipation & IBS",Constipation Drugs,"What drug class treats opioid-induced constipation and post-op ileus, and name three examples.","Peripheral opioid receptor inhibitors (that do not cross the blood-brain barrier): Alvimopan, Naloxegol, and Methylnaltrexone"
Gastrointestinal & Hepatobiliary Systems,"Part-4: Diarrhea, Constipation & IBS",Diarrhea Drugs,Which common GI side effect of opioids (e.g. morphine) is exploited therapeutically in diarrhea treatment?,Constipation â since opioid mu-receptor agonism decreases intestinal motility
Gastrointestinal & Hepatobiliary Systems,"Part-4: Diarrhea, Constipation & IBS",Diarrhea Drugs,"Which enzyme normally metabolizes endogenous opioids, and what drug class inhibits it to treat secretory diarrhea?",Enkephalinase; Enkephalinase inhibitors (such as Racecadotril) enhance endogenous opioid action and are used to treat secretory diarrhea
Gastrointestinal & Hepatobiliary Systems,"Part-4: Diarrhea, Constipation & IBS",Diarrhea Drugs,What is Racecadotril used to treat?,Secretory diarrhea
Gastrointestinal & Hepatobiliary Systems,"Part-4: Diarrhea, Constipation & IBS",Diarrhea Drugs,"Which mu-opioid agonist is the drug of choice for IBS-D, and what is a key caution with its use?",Loperamide; it should be avoided in infectious diarrhea
