subject,deck,topic,front,back
Psychiatry,Part-1: Psychopathology & MSE,Delusional & Misidentification Syndromes,What is folie a deux?,"A shared delusion between two people - the primary person needs treatment, while the secondary person's delusion typically resolves once separated from the primary"
Psychiatry,Part-1: Psychopathology & MSE,Delusional & Misidentification Syndromes,What is Capgras syndrome?,A delusional misidentification syndrome where the patient believes a familiar person (e.g. a family member) has been replaced by an identical impostor/stranger
Psychiatry,Part-1: Psychopathology & MSE,Delusional & Misidentification Syndromes,What is Fregoli syndrome?,A delusional misidentification syndrome where the patient believes different people are actually a single person (often a persecutor) in disguise
Psychiatry,Part-1: Psychopathology & MSE,Delusional & Misidentification Syndromes,What is De Clerambault syndrome?,"Erotomania - the delusional belief that another person, often of higher status, is secretly in love with the patient"
Psychiatry,Part-1: Psychopathology & MSE,Delusional & Misidentification Syndromes,What is Othello syndrome?,"Delusion of morbid/pathological jealousy that one's partner is being unfaithful, classically associated with alcoholics"
Psychiatry,Part-1: Psychopathology & MSE,Delusional & Misidentification Syndromes,What is Cotard syndrome?,"Nihilistic delusions, such as believing one's organs are rotting or that one is dead, seen in severe psychotic depression"
Psychiatry,Part-1: Psychopathology & MSE,Delusional & Misidentification Syndromes,What is Ganser syndrome?,"A dissociative syndrome featuring approximate answers/""pseudo-stupidity"" (vorbeireden), classically described in prisoners"
Psychiatry,Part-1: Psychopathology & MSE,Delusional & Misidentification Syndromes,What is Ekbom syndrome?,Delusional parasitosis - the delusion of being infested with parasites or bugs under the skin
Psychiatry,Part-1: Psychopathology & MSE,Delusional & Misidentification Syndromes,"A patient has a firm, unshakeable persecutory belief but otherwise normal social/occupational functioning. What is the diagnosis?",Delusional disorder
Psychiatry,Part-1: Psychopathology & MSE,MSE - Perception,How does a hallucination differ from an illusion in terms of external stimulus?,A hallucination is a perception with NO external stimulus; an illusion is a misperception/misinterpretation of a REAL external stimulus
Psychiatry,Part-1: Psychopathology & MSE,MSE - Perception,What distinguishes a pseudohallucination from a true hallucination?,"Pseudohallucinations are perceived as inner/subjective, with some retained insight and voluntary control; true hallucinations are perceived as outer/objective, involuntary, and uncontrolled"
Psychiatry,Part-1: Psychopathology & MSE,MSE - Perception,What is a reflex hallucination (synesthesia)?,A stimulus in one sensory modality produces a hallucination in a DIFFERENT sensory modality; classically associated with LSD use
Psychiatry,Part-1: Psychopathology & MSE,MSE - Perception,What is a functional hallucination?,A real stimulus in one sensory modality triggers a hallucination in the SAME sensory modality (e.g. hearing voices only while a tap is running)
Psychiatry,Part-1: Psychopathology & MSE,MSE - Perception,Which type of hallucination is most characteristic of schizophrenia?,Auditory hallucinations
Psychiatry,Part-1: Psychopathology & MSE,MSE - Perception,"Which type of hallucination is most characteristic of an organic cause such as delirium, drug intoxication, or Lewy body dementia?",Visual hallucinations
Psychiatry,Part-1: Psychopathology & MSE,MSE - Perception,"Which type of hallucination is classically caused by cocaine abuse (""Magnan's sign""/formication)?",Tactile hallucinations - sensation of bugs crawling on the skin
Psychiatry,Part-1: Psychopathology & MSE,MSE - Perception,Which type of hallucination is classically associated with temporal lobe epilepsy?,Olfactory/gustatory hallucinations
Psychiatry,Part-1: Psychopathology & MSE,MSE - Cognition & Assessment,What is transference?,The unconscious redirection of a patient's feelings about a significant figure in their life onto their doctor/therapist (patient to doctor)
Psychiatry,Part-1: Psychopathology & MSE,MSE - Cognition & Assessment,What is counter-transference?,The unconscious redirection of a therapist's/doctor's feelings onto the patient (doctor to patient)
Psychiatry,Part-1: Psychopathology & MSE,MSE - Cognition & Assessment,"What three domains are assessed in orientation, and which is typically lost first in delirium?","Time, Place, and Person - time is typically lost first in delirium"
Psychiatry,Part-1: Psychopathology & MSE,MSE - Cognition & Assessment,"How is attention tested at the bedside, and what is the normal range?","Digit span test - normal is up to about 7 digits forward, dropping by about 2 digits on the backward task"
Psychiatry,Part-1: Psychopathology & MSE,MSE - Cognition & Assessment,How is concentration tested at the bedside?,"Serial 7 subtraction, or spelling ""WORLD"" backwards"
Psychiatry,Part-1: Psychopathology & MSE,MSE - Cognition & Assessment,How do mood and affect differ?,"Mood is the patient's sustained emotional state over a period of time (subjective/reported); affect is the examiner's cross-sectional observation of emotional expression (e.g. labile, flat)"
Psychiatry,Part-1: Psychopathology & MSE,MSE - Cognition & Assessment,What are the three types of memory tested in the MSE and how is each assessed?,"Immediate memory (digit span test), recent memory (recall of an event from the last 24 hours, e.g. 3-item recall), and remote memory (distant personal/past history)"
Psychiatry,Part-1: Psychopathology & MSE,MSE - Cognition & Assessment,How long is short-term memory typically retained for?,About 30-300 seconds
Psychiatry,Part-1: Psychopathology & MSE,MSE - Cognition & Assessment,"What technique/cueing method can help a patient recall information, and what is it called?","Giving clues, a technique known as priming"
Psychiatry,Part-1: Psychopathology & MSE,MSE - Cognition & Assessment,List the 5 grades of insight.,"1) Complete denial, 2) Slight awareness, 3) Awareness with blame on others, 4) Intellectual insight, 5) True emotional insight with future behaviour change"
Psychiatry,Part-1: Psychopathology & MSE,MSE - Cognition & Assessment,How is abstract thinking assessed in the MSE?,Proverb interpretation and similarity assessment
Psychiatry,Part-1: Psychopathology & MSE,MSE - Cognition & Assessment,How is judgement assessed in the MSE?,"Asking hypothetical scenarios (e.g. ""what would you do in a fire?"" = test judgement), future planning (personal judgement), and observing behaviour in social settings like a meeting (social judgement)"
Psychiatry,Part-1: Psychopathology & MSE,MSE - Cognition & Assessment,What MMSE score (out of 30) suggests abnormal cognitive function?,Below approximately 23-24
Psychiatry,Part-1: Psychopathology & MSE,Psychological Tests & Theory,"What are the projective psychological tests, and what do they assess?",The Rorschach inkblot test and the Thematic Apperception Test (TAT) - both assess unconscious/projected intentions and personality
Psychiatry,Part-1: Psychopathology & MSE,Psychological Tests & Theory,What is the Minnesota Multiphasic Personality Inventory (MMPI)?,An objective (non-projective) personality assessment test
Psychiatry,Part-1: Psychopathology & MSE,Psychological Tests & Theory,"According to Freud's structural theory of mind, what are the three components and their guiding principles?","Id (pleasure principle), Ego (reality principle), Superego (moral principle)"
Psychiatry,Part-1: Psychopathology & MSE,Psychological Tests & Theory,What is parapraxis?,"A ""Freudian slip"" - an unintentional error in speech or action thought to reveal unconscious thoughts"
Psychiatry,Part-1: Psychopathology & MSE,Psychological Tests & Theory,What is catharsis in psychoanalytic theory?,"""Venting out"" - release of emotional tension producing a sense of relief"
Psychiatry,Part-1: Psychopathology & MSE,Psychological Tests & Theory,What is abreaction?,An abnormal/exaggerated emotional reaction occurring when reliving or re-experiencing a repressed memory
Psychiatry,Part-1: Psychopathology & MSE,Psychological Tests & Theory,List Piaget's 4 stages of cognitive development with approximate ages and key features.,"Sensorimotor (<2yrs; object permanence develops ~9-12mo, ""out of sight, out of mind"" before that); Preoperational (2-7yrs; symbolism, egocentric); Concrete operational (7-12yrs; logical thinking); Formal operational (>12yrs; abstract thinking)"
Psychiatry,Part-1: Psychopathology & MSE,Psychological Tests & Theory,List Maslow's hierarchy of needs from base to top.,Physiological needs -> Safety needs -> Belongingness & love needs -> Esteem needs -> Self-actualization
Psychiatry,Part-1: Psychopathology & MSE,Levels of Consciousness,List the levels of consciousness in decreasing order of alertness.,Alert -> Lethargy (somnolence) -> Oneroid state (dream-like hallucinations) -> Obtundation -> Stupor (akinetic mutism) -> Coma
Psychiatry,Part-1: Psychopathology & MSE,Delirium vs Dementia,What hallmark feature distinguishes delirium from dementia?,"Impaired consciousness - present in delirium, typically absent in dementia"
Psychiatry,Part-1: Psychopathology & MSE,Delirium vs Dementia,List clinical features associated with delirium.,"Acute medical illness, autonomic dysfunction, abnormal EEG (diffuse slowing), carphologia/floccillation (picking at clothes/covers), illusions and delusions, sundowning (worse at night), rapid onset, and a fluctuating course with lucid intervals"
Psychiatry,Part-1: Psychopathology & MSE,Delirium vs Dementia,What are the 4 A's of dementia?,"Amnesia (memory loss), Aphasia (speech/language impairment), Apraxia (loss of learned motor tasks), Agnosia (failure to recognize objects/faces)"
Psychiatry,Part-1: Psychopathology & MSE,Delirium vs Dementia,What is the general management approach to delirium?,"Treat the underlying cause, avoid physical restraints, use antipsychotics if needed for agitation, and avoid benzodiazepines EXCEPT when delirium is due to alcohol withdrawal (delirium tremens)"
Psychiatry,Part-1: Psychopathology & MSE,Behavioral Conditioning,How do classical (Pavlovian) and operant (Skinnerian) conditioning differ?,"Classical conditioning = learning by association, produces an involuntary response; operant conditioning = learning by consequences, produces a voluntary response"
Psychiatry,Part-1: Psychopathology & MSE,Behavioral Conditioning,"What happens when reinforcement is discontinued in operant conditioning, and what is this process called?",The behaviour is eventually eliminated - this process is called extinction
Psychiatry,Part-1: Psychopathology & MSE,Behavioral Conditioning,Differentiate positive and negative punishment.,Positive punishment = giving an aversive stimulus to decrease behaviour; negative punishment = removing a reward to decrease behaviour
Psychiatry,Part-1: Psychopathology & MSE,Behavioral Conditioning,Differentiate positive and negative reinforcement.,Positive reinforcement = giving a reward to increase behaviour (incentive); negative reinforcement = removing an aversive stimulus/punishment to increase behaviour
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Mature (SAASH),What mature defence mechanism is shown when an athlete focuses on other tasks to avoid worrying about an upcoming match?,"Suppression - conscious, voluntary avoidance of a thought"
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Mature (SAASH),What mature defence mechanism is shown when a 40-year-old anxious about aging starts planning details of retirement?,Anticipation
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Mature (SAASH),What mature defence mechanism is shown when a mafia boss makes a large donation to charity?,Altruism
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Mature (SAASH),What mature defence mechanism is shown when two nervous medical students joke about a viva that went badly?,Humor
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Mature (SAASH),What mature defence mechanism is shown when a short-tempered person takes up kick-boxing as a hobby?,Sublimation - channeling a socially unacceptable impulse into a socially acceptable activity
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Mature (SAASH),What mnemonic covers the 5 mature defence mechanisms?,"SAASH - Suppression, Anticipation, Altruism, Sublimation, Humor"
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Mature (SAASH),"Which defence mechanism is uniquely voluntary, unlike most other defence mechanisms which are involuntary?",Suppression
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Narcissistic (DPS),What narcissistic defence mechanism is shown when a mother refuses to accept her child's death and insists he will return?,Denial
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Narcissistic (DPS),What narcissistic defence mechanism is shown when a man who wants to cheat on his wife accuses her of infidelity instead?,Projection
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Narcissistic (DPS),What narcissistic defence mechanism is shown when a patient describes all nurses as cold but all doctors as warm and friendly?,Splitting - viewing people as all-good or all-bad; classically associated with Borderline Personality Disorder
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Narcissistic (DPS),What mnemonic covers the narcissistic defence mechanisms?,"DPS - Denial, Projection, Splitting"
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Immature,What immature defence mechanism is shown when a previously toilet-trained child begins bedwetting again after a sibling's birth?,Regression - reverting to an earlier developmental stage under stress
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Immature,What immature defence mechanism is shown when a college student sucks her thumb while studying for stressful exams?,Fixation - persistence of a childhood behaviour/stage
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Immature,What immature defence mechanism is shown when a person throws a book or punches a wall after a fight?,Acting out - expressing an unconscious impulse through action rather than reflection
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Immature,What immature defence mechanism is shown when a disgruntled employee is repeatedly late to work but won't admit it's a way of getting back at the manager?,Passive-aggressive behaviour
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Neurotic,What neurotic (and primary) defence mechanism is shown when a 20-year-old doesn't remember attending counselling during his parents' divorce 10 years earlier?,"Repression - considered the primary/original defence mechanism, and is involuntary"
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Neurotic,What neurotic defence mechanism is shown when a patient newly diagnosed with cancer focuses on discussing the detailed pathophysiology of the disease?,Intellectualization
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Neurotic,What neurotic defence mechanism is shown when someone recently fired claims the job wasn't important anyway?,Rationalization
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Neurotic,"What neurotic defence mechanism is shown when a teacher, reprimanded by her principal, goes home and criticizes her husband's cooking?",Displacement - redirecting an emotional response from its original source to a safer target
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Neurotic,What neurotic defence mechanism is shown when a stepmother who resents a child treats them with excessive nurturing and overprotection?,Reaction formation - expressing the opposite of one's true unacceptable feelings
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Neurotic,What neurotic defence mechanism is shown when a husband brings his wife a gift after fighting with her the previous day?,Undoing - symbolically reversing/negating a prior unacceptable act or thought
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Neurotic,What neurotic defence mechanism is shown when a child who was physically abused describes the beating without any emotion?,Isolation of affect - separating a memory from its associated emotion
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Neurotic,What neurotic defence mechanism is shown when a patient boasts about their physician's accomplishments while ignoring their flaws?,Idealization
Psychiatry,Part-2: Defence Mechanisms & Insight,Defence Mechanisms - Neurotic,"What mnemonic covers the defence mechanisms classically associated with OCD, and what does each letter stand for?","DURII - Displacement, Undoing, Reaction formation, Inhibition, Isolation of affect"
Psychiatry,Part-2: Defence Mechanisms & Insight,Grades of Insight & JRIP,List the 5 grades of insight from worst to best.,"1) Complete denial, 2) Slight awareness, 3) Awareness with blame on others, 4) Intellectual insight, 5) True emotional insight with future behaviour change"
Psychiatry,Part-2: Defence Mechanisms & Insight,Grades of Insight & JRIP,"What does the JRIP mnemonic assess, and what does each letter stand for?","Features that distinguish psychotic from neurotic illness: Judgement, Reality testing, Insight, and Personality"
Psychiatry,Part-2: Defence Mechanisms & Insight,Grades of Insight & JRIP,"In terms of JRIP features, how do psychotic and neurotic disorders differ?","Psychotic disorders show loss of Judgement, Reality testing, Insight, and Personality integrity (JRIP ""lost""); neurotic disorders show relatively preserved JRIP"
Psychiatry,Part-3: Mood Disorders,Depression (MDD),What are the diagnostic criteria for Major Depressive Disorder in terms of core symptom and duration?,"Depressed mood plus at least 4 of the 8 SIG E CAPS symptoms (5 symptoms total), present for at least 2 weeks (14 days)"
Psychiatry,Part-3: Mood Disorders,Depression (MDD),What does the SIG E CAPS mnemonic stand for in depression?,"Sleep disturbance, Interest deficit (anhedonia), Guilt, Energy deficit, Concentration deficit, Appetite change, Psychomotor retardation/agitation, Suicidality"
Psychiatry,Part-3: Mood Disorders,Depression (MDD),"What is Beck's cognitive triad, and what treatment targets it?","Automatic negative thoughts about oneself, the world, and the future - manifesting as helplessness, hopelessness, and worthlessness; targeted by Cognitive Behavioral Therapy (CBT)"
Psychiatry,Part-3: Mood Disorders,Depression (MDD),What two facial signs are classically associated with depression?,The Omega sign (furrowed brow resembling the Greek letter omega) and Veraguth's fold (a fold at the medial upper eyelid)
Psychiatry,Part-3: Mood Disorders,Depression (MDD),What are the features of atypical depression?,"Mood reactivity, hypersomnia, hyperphagia, and leaden paralysis (heavy, weighted-down limbs)"
Psychiatry,Part-3: Mood Disorders,Depression (MDD),"Which antidepressant class should be avoided in atypical depression, and which are preferred?",Avoid TCAs; MAOIs and SSRIs are preferred
Psychiatry,Part-3: Mood Disorders,Depression (MDD),What defines dysthymia (persistent depressive disorder)?,Chronic low-grade depressive symptoms lasting more than 2 years
Psychiatry,Part-3: Mood Disorders,Depression (MDD),"What is ""double depression""?",Superimposition of a major depressive episode on pre-existing dysthymia
Psychiatry,Part-3: Mood Disorders,Mania & Bipolar Spectrum,What symptoms make up the mania mnemonic (DIGFAST-type)?,"Distractibility, Irresponsibility, Grandiosity, Flight of ideas, Activity increased, Sleep decreased, Talkativeness"
Psychiatry,Part-3: Mood Disorders,Mania & Bipolar Spectrum,What is the minimum duration for a manic episode (unless hospitalization is required)?,At least 7 days (any duration if hospitalization is required)
Psychiatry,Part-3: Mood Disorders,Mania & Bipolar Spectrum,"What is the minimum duration for a hypomanic episode, and does it require hospitalization?","At least 4 days; hypomania does NOT require hospitalization, unlike mania"
Psychiatry,Part-3: Mood Disorders,Mania & Bipolar Spectrum,How is Bipolar I disorder defined?,Mania with or without depressive episodes
Psychiatry,Part-3: Mood Disorders,Mania & Bipolar Spectrum,How is Bipolar II disorder defined?,Depression plus hypomania
Psychiatry,Part-3: Mood Disorders,Mania & Bipolar Spectrum,What defines rapid cycling bipolar disorder?,4 or more mood episodes within a year
Psychiatry,Part-3: Mood Disorders,Mania & Bipolar Spectrum,What are the risk factors for rapid cycling bipolar disorder?,"Female sex, hypothyroidism, substance abuse, and Bipolar II disorder"
Psychiatry,Part-3: Mood Disorders,Mania & Bipolar Spectrum,What defines cyclothymic disorder in terms of duration?,"Chronic fluctuating hypomanic and depressive symptoms, not meeting full episode criteria, for more than 2 years"
Psychiatry,Part-3: Mood Disorders,Mania & Bipolar Spectrum,What is Schizoaffective disorder?,"A concurrent mood episode with active-phase symptoms of schizophrenia, plus at least a 2-week lifetime history of delusions or hallucinations occurring in the absence of prominent mood symptoms"
Psychiatry,Part-3: Mood Disorders,Mania & Bipolar Spectrum,"In MDD with psychotic features, are the delusions/hallucinations typically mood-congruent or mood-incongruent?","Mood-congruent (e.g. themes of guilt, nihilism, or worthlessness)"
Psychiatry,Part-3: Mood Disorders,Postpartum Disorders,"Compare the onset timing of postpartum blues, postpartum depression, and postpartum psychosis.",Blues: 2-3 days (resolves within 10 days); Depression: within 4 weeks; Psychosis: variable onset
Psychiatry,Part-3: Mood Disorders,Postpartum Disorders,"Compare the symptoms of postpartum blues, depression, and psychosis.","Blues: mild depression, tearfulness, irritability. Depression: SIG E CAPS symptoms for >14 days. Psychosis: delusions, hallucinations, thought disorganization"
Psychiatry,Part-3: Mood Disorders,Postpartum Disorders,"Compare the treatment of postpartum blues, depression, and psychosis.","Blues: reassurance and monitoring. Depression: antidepressants and psychotherapy/CBT. Psychosis: antipsychotics and antidepressants; critically, do not leave the mother alone with the infant"
Psychiatry,Part-3: Mood Disorders,Postpartum Disorders,What percentage of new mothers experience postpartum blues?,Approximately 50%
Psychiatry,Part-3: Mood Disorders,Postpartum Disorders,"Which two drugs are FDA-approved specifically for postpartum depression, and how are they given?",Brexanolone (IV) and Zuranolone (oral)
Psychiatry,Part-3: Mood Disorders,Postpartum Disorders,What is the formal DSM-5 term for postpartum depression?,Major depressive disorder with peripartum onset
Psychiatry,Part-3: Mood Disorders,Grief,What are the normal features of grief?,"Sadness, guilt, visual and auditory hallucinations of the deceased, with suicidal ideation notably ABSENT"
Psychiatry,Part-3: Mood Disorders,Grief,What defines delayed grief?,Grief reactions beginning more than 2 weeks after the triggering loss
Psychiatry,Part-3: Mood Disorders,Grief,What defines chronic grief / persistent complex bereavement disorder?,Grief lasting more than 6 months (ICD) or more than 12 months/1 year (DSM)
Psychiatry,Part-3: Mood Disorders,Grief,"What are the 5 stages of the Kubler-Ross grief model, and what mnemonic covers them?","DABDA - Denial, Anger, Bargaining, Depression, Acceptance"
Psychiatry,Part-3: Mood Disorders,Grief,"How is ""stress"" defined in relation to coping resources?",A test of one's resources that forces a reaction or response
Psychiatry,Part-3: Mood Disorders,Grief,What triad of features defines burnout?,"Detachment, Ineffectiveness, and Exhaustion"
Psychiatry,Part-3: Mood Disorders,Suicide,"What is the most common cause of suicide overall, and what is the approximate lifetime rate?",Mood disorders (depression) - approximately 15-20%
Psychiatry,Part-3: Mood Disorders,Suicide,"Which psychiatric disorder carries the second-highest suicide risk, and what is the approximate rate?",Schizophrenia - approximately 10-12%
Psychiatry,Part-3: Mood Disorders,Suicide,What is the most common method of suicide?,Hanging
Psychiatry,Part-3: Mood Disorders,Suicide,How does CSF 5-HIAA level relate to suicide risk?,Decreased CSF 5-HIAA (a serotonin metabolite) is associated with increased suicide/impulsive aggression risk
Psychiatry,Part-3: Mood Disorders,Suicide,What is parasuicide (NSSI)?,"Non-suicidal self-injury - deliberate self-injuring behaviour without suicidal intent, classically associated with Borderline Personality Disorder"
Psychiatry,Part-3: Mood Disorders,Suicide,What is copycat suicide?,Suicide triggered by exposure to news/media coverage of another person's suicide (Werther effect)
Psychiatry,Part-3: Mood Disorders,Suicide,"What is the ""paradoxical suicide"" risk with antidepressants?","The risk that antidepressant treatment can increase suicide risk, particularly early in treatment as energy/motivation improves before mood does"
Psychiatry,Part-3: Mood Disorders,Suicide,What does the black box warning for antidepressants advise?,"To closely monitor children, adolescents, and young adults for increased suicidality when starting antidepressant therapy"
Psychiatry,Part-3: Mood Disorders,Suicide,List the risk factors in the SAD PERSONS scale for suicide risk.,"Sex (male), Age, Depression, Previous attempt (the single highest risk factor), Ethanol/drug use, Rational thinking loss (psychosis), Sickness (medical illness), Organized plan, No spouse/social support, Stated future intent"
Psychiatry,Part-3: Mood Disorders,Suicide,"Besides male sex, which other demographic group is noted as having elevated suicide risk?",LGBTQ individuals
Psychiatry,Part-4: Psychotic Disorders,Schizophrenia - DSM-5 & Diagnosis,What are the DSM-5 criteria for schizophrenia in terms of number and duration of core (Criterion A) symptoms?,"At least 2 of 5 characteristic symptoms present for at least 1 month, with at least one being hallucinations, delusions, or disorganized speech"
Psychiatry,Part-4: Psychotic Disorders,Schizophrenia - DSM-5 & Diagnosis,List the 5 characteristic (Criterion A) symptoms of schizophrenia.,"Hallucinations; Delusions (bizarre or non-bizarre); Disorganized speech (e.g. frequent derailment or incoherence); Grossly disorganized or catatonic behaviour; Negative symptoms (affective flattening, alogia, or avolition)"
Psychiatry,Part-4: Psychotic Disorders,Schizophrenia - DSM-5 & Diagnosis,What is the required total duration of continuous disturbance to diagnose schizophrenia?,At least 6 months (including prodromal/residual periods)
Psychiatry,Part-4: Psychotic Disorders,Schizophrenia - DSM-5 & Diagnosis,"Besides symptom criteria, what functional criterion must be met to diagnose schizophrenia?",Social or occupational dysfunction for a significant portion of the time
Psychiatry,Part-4: Psychotic Disorders,Schizophrenia - DSM-5 & Diagnosis,What neuroimaging finding is classically seen in schizophrenia?,Loss of cortical tissue volume with ventricular enlargement
Psychiatry,Part-4: Psychotic Disorders,Schizophrenia - Historical Concepts,"Who coined the term ""schizophrenia,"" and what mnemonic describes his fundamental symptoms?","Eugene Bleuler; the 4 A's - Autism, Ambivalence, Affective flattening, Association (loosening) lost"
Psychiatry,Part-4: Psychotic Disorders,Schizophrenia - Historical Concepts,"In Bleuler's concept of ""autistic thinking,"" is the logic used by the patient valid?","No - it is illogical (e.g. A=B and B=C are believed to both be true, but A=C is not recognized/required)"
Psychiatry,Part-4: Psychotic Disorders,Schizophrenia - Historical Concepts,What are Schneider's First Rank Symptoms (FRS) of schizophrenia?,"3 types of auditory hallucinations; 3 ""made"" passivity phenomena (made impulse, made volition, made affect); 3 thought process symptoms (thought insertion, withdrawal, broadcast); somatic passivity; and delusional perception"
Psychiatry,Part-4: Psychotic Disorders,Schizophrenia - Prognosis,List the good prognostic factors for schizophrenia.,"Acute/abrupt onset, advanced age at onset (>35yrs, except in delusional disorder), catatonic or paranoid subtype, female sex, prominent positive symptoms, presence of affective symptoms, family history of mood disorders"
Psychiatry,Part-4: Psychotic Disorders,Schizophrenia - Prognosis,List the bad prognostic factors for schizophrenia.,"Insidious onset, early onset (<20yrs), simple/disorganized/hebephrenic subtype, male sex, prominent negative symptoms, absence of affective symptoms, family history of schizophrenia, and premorbid personality disorder/stressor/neurodevelopmental delay"
Psychiatry,Part-4: Psychotic Disorders,Schizophrenia - Genetics & Epidemiology,What is the general population prevalence of schizophrenia?,Approximately 1%
Psychiatry,Part-4: Psychotic Disorders,Schizophrenia - Genetics & Epidemiology,"What is the risk of schizophrenia if one parent is affected, or in a dizygotic twin of an affected individual?",Approximately 12%
Psychiatry,Part-4: Psychotic Disorders,Schizophrenia - Genetics & Epidemiology,What is the risk of schizophrenia if both parents are affected?,Approximately 40%
