subject,deck,topic,front,back
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Epidemiological Models,"In the advanced triad of epidemiology, what falls under 'Environment'?","Place characteristics, and biological, physical and psychosocial environments."
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Health Indices,What are the three domains of the Human Development Index (HDI)?,"Knowledge (mean & expected years of schooling), income (real GNI per capita), and life expectancy at birth."
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Health Indices,How is the 'knowledge' component of HDI measured?,Mean and expected years of schooling.
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Health Indices,How is the 'income' component of HDI measured?,Real GNI (gross national income) per capita.
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Health Indices,How is longevity measured in the HDI?,Life expectancy at birth.
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Health Indices,What three indicators make up the Physical Quality of Life Index (PQLI)?,"Literacy rate, infant mortality rate, and life expectancy at one year."
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Health Indices,"Which life-expectancy measure does the PQLI use, in contrast to the HDI?",Life expectancy at one year (the HDI uses life expectancy at birth).
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Health Indices,What three indicators make up the Global Hunger Index (GHI) as listed in the notes?,"Proportion of the population that is undernourished, prevalence of underweight in children under five (%), and proportion of children dying before the age of five (%)."
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Health Indices,What does DALY stand for and how is it calculated?,Disability-Adjusted Life Years = YLD + YLL (years lived with disability + years of life lost).
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Health Indices,"Is DALY a positive or negative outcome measure, and what does it measure?",A negative outcome; it measures disease burden.
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Health Indices,What does QALY stand for?,Quality-Adjusted Life Year - a year spent in perfect health.
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Health Indices,"Is QALY a positive or negative outcome measure, and what does it measure?",A positive outcome; it measures cost-effectiveness of an intervention.
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Health Indices,Which index measures disease burden: DALY or QALY?,DALY.
Preventive and Social Medicine (PSM),"Part-1: Concept of Health, Natural History & Health Indices",Health Indices,Which index measures cost-effectiveness of an intervention: DALY or QALY?,QALY.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Time Distribution of Disease,What are the three types of time fluctuation in disease distribution?,"Short-term, long-term, and periodic fluctuation."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Time Distribution of Disease,Short-term fluctuation in disease distribution corresponds to what?,Epidemics.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Time Distribution of Disease,"Long-term fluctuation in disease distribution corresponds to what, and which disease type is the example?",Secular trend; example is NCDs (non-communicable diseases).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Time Distribution of Disease,Periodic fluctuation is divided into which two patterns?,Cyclical and seasonal.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Time Distribution of Disease,Give the cyclical-fluctuation examples and their periods.,Measles every 2-3 years; rubella every 6-7 years.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Time Distribution of Disease,Give the example of seasonal fluctuation.,Dengue.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Epidemic Curves,An epidemic curve with a single peak ('1 tip') indicates what?,Point source with single exposure.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Epidemic Curves,An epidemic curve with multiple peaks ('multiple tips') indicates what?,Point source with multiple exposures.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Epidemic Curves,Give the example of a propagated epidemic.,COVID.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Epidemic Curves,Give the example of an interrupted epidemic.,Influenza.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Spot Map & Founders of Epidemiology,The spot map is linked to which investigator and disease?,John Snow's investigation of cholera.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Spot Map & Founders of Epidemiology,Who is regarded as the father of epidemiology?,John Snow.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Spot Map & Founders of Epidemiology,Who gave the definition of epidemiology?,John Last.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention,List the four levels of prevention in order.,"Primordial, primary, secondary, and tertiary."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention,"What does primordial prevention target, and what is its main intervention?",It eliminates/prevents risk factors (xx R/F); main intervention is health education.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention,"What does primary prevention act on, and what are its two interventions?","It acts on risk factors to prevent disease (controls R/F, prevents disease); interventions are health promotion and specific protection."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention,Give examples of specific protection (a primary-prevention intervention).,"Vaccination, contraceptives, and prophylaxis."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention,"What does secondary prevention aim to do, and through which interventions?",Reduce disease; through early diagnosis (screening) and treatment.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention,"What does tertiary prevention aim to do, and through which interventions?",Reduce disability; through disability limitation and rehabilitation.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention,Give examples of rehabilitation (a tertiary-prevention intervention).,"Physiotherapy, crutches, and spectacles/contact lenses."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention,Health education is which level of prevention?,Primordial.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention,Health promotion is which level of prevention?,Primary.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention,Early diagnosis and screening are which level of prevention?,Secondary.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention,Treatment is which level of prevention?,Secondary.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention,Disability limitation and rehabilitation are which level of prevention?,Tertiary.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention - Examples,Vaccines are which level of prevention?,Primary (1 degree).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention - Examples,Post-exposure prophylaxis is which level of prevention?,Primary (1 degree).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention - Examples,BCG for carcinoma of urinary bladder is which level of prevention?,Secondary (2 degree).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention - Examples,Contraceptives are which level of prevention?,Primary (1 degree).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention - Examples,OCP for PCOD is which level of prevention?,Secondary (2 degree).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention - Examples,"Prescriptive screening is which level of prevention, and what are the examples?","Secondary (2 degree); examples are mammography, Pap smear, and PSA."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention - Examples,Prospective screening is which level of prevention?,Primary (1 degree).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention - Examples,Physiotherapy for polio is which level of prevention?,Tertiary (3 degree).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention - Examples,Chemoprophylaxis in contacts is which level of prevention?,Primary (1 degree).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention - Examples,Mosquito repellents / nets / DDT are which level of prevention?,Primary (1 degree).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention - Examples,IFA (iron-folic acid) in pregnancy is which level of prevention?,Primary (1 degree).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Levels of Prevention - Examples,Seat belts / helmets are which level of prevention?,Primary (1 degree).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Screening - Who Is Screened,Immigrants are screened for which diseases?,TB and yellow fever.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Screening - Who Is Screened,What is screened during antenatal care and in the STD setting?,HIV (and STDs).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Screening - Who Is Screened,Blood donors are screened for which infections?,"HIV, hepatitis B, hepatitis C, malaria, and syphilis."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Screening - Who Is Screened,Which infection is NOT screened in blood donors (per the notes)?,Dengue.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance","Control, Elimination & Eradication","What does 'control' of a disease mean, and at what scope?",Reducing disease burden; it is local in scope.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance","Control, Elimination & Eradication",What defines 'elimination' of a disease?,The chain of transmission is interrupted.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance","Control, Elimination & Eradication","What defines 'eradication' of a disease, and at what scope?",The organism itself is removed (zero); it is global in scope.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance","Control, Elimination & Eradication",In which year was guinea worm eliminated (per the notes)?,2000.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance","Control, Elimination & Eradication",In which year was leprosy eliminated (per the notes)?,2005.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance","Control, Elimination & Eradication",In which year was yaws eliminated (per the notes)?,2016.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance","Control, Elimination & Eradication",In which year was neonatal tetanus (NT) eliminated (per the notes)?,2016.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance","Control, Elimination & Eradication","Which disease has been eradicated, and on what date?","Smallpox, on 8 May 1980."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Surveillance Types,What is passive surveillance?,The patient comes to the hospital (data flows in passively).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Surveillance Types,"What is active surveillance, and give examples of diseases using it.","Health workers go into the community to find patients; examples: malaria, TB, polio, and kala-azar."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Surveillance Types,What is sentinel surveillance used to detect?,Hidden cases.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Surveillance Types,"Who carries out malaria surveillance, and how often?","The male MPW (multipurpose worker), fortnightly."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Polio Surveillance (NPSP),"In the polio context, what is P1?",The most common cause of epidemics.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Polio Surveillance (NPSP),"In the polio context, what is P2 associated with?",cVDPV (circulating vaccine-derived poliovirus).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Polio Surveillance (NPSP),"In the polio context, what is P3 associated with?","VAPP (vaccine-associated paralytic polio), due to an aberrant immune response."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Polio Surveillance (NPSP),"What was the OPV switch, when did it occur, and why?","tOPV was switched to bOPV on 25 April 2016, because P2 posed a high risk to the general population."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Polio Surveillance (NPSP),Who conducts AFP surveillance?,The SMO (Surveillance Medical Officer).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Polio Surveillance (NPSP),What is the expected (background) non-polio AFP rate?,More than 1 per 1 lakh children under 15 years per year.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Polio Surveillance (NPSP),AFP surveillance covers children of what age?,Under 15 years (<15 yrs) with acute flaccid paralysis.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Polio Surveillance (NPSP),How many stool samples are collected in AFP surveillance and with what timing?,"2 stool samples, 24 hours apart, within 14 days of onset of paralysis."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Polio Surveillance (NPSP),Within how long of reporting must the AFP stool sample be collected?,Within 48 hours.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Polio Surveillance (NPSP),At what temperature is the AFP stool sample transported (reverse cold chain)?,2-8 degree C.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Polio Surveillance (NPSP),Within how long must the AFP stool sample reach the lab?,72 hours.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",Polio Surveillance (NPSP),When is residual paralysis checked in an AFP case?,At 60 days.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",HIV Sentinel Surveillance,"How often is HIV sentinel surveillance done, and what is its method?",Biennial (once in 2 years); it is unlinked and anonymous.
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",HIV Sentinel Surveillance,"Which group is used as a proxy for the general population in HIV sentinel surveillance, and what is the threshold?","ANC (antenatal clinic) attendees, opt-out; threshold >1%."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",HIV Sentinel Surveillance,"Which high-risk groups are surveyed in HIV sentinel surveillance, and at what threshold?","CSW, MSM, and TG (transgender); threshold >5%."
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",HIV Sentinel Surveillance,What are the 'bridge groups' in HIV sentinel surveillance?,Single male migrants and truck drivers (carry infection from high-risk to general population).
Preventive and Social Medicine (PSM),"Part-2: Disease Patterns, Levels of Prevention & Surveillance",HIV Sentinel Surveillance,Where is HIV sentinel surveillance NOT done?,In STI clinics.
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,"Ratio, Rate & Proportion","In a ratio, what is the relationship between numerator and denominator?",They are not linked - the numerator is not part of the denominator (no overlap).
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,"Ratio, Rate & Proportion","In a proportion, what is the relationship of numerator to denominator?",The numerator is a part of the denominator (expressed as a percentage).
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,"Ratio, Rate & Proportion",What distinguishes a rate from a ratio or proportion?,A rate includes an element of time.
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Disease Frequency Formulae,What is the formula for prevalence?,(Total cases [new + old] / total population) x 100.
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Disease Frequency Formulae,What is the formula for incidence?,"(New cases / population at risk) x 1000, per unit time."
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Disease Frequency Formulae,"What is the formula for attack rate, and what is it used for?",(New cases / population at risk) x 100; used in infectious disease to show the extent of an epidemic/infection.
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Disease Frequency Formulae,What is the formula for secondary attack rate?,(Number of secondary cases within one incubation period / susceptible people) x 100.
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Disease Frequency Formulae,What is the formula for case fatality rate?,(Deaths / total number of cases) x 100.
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Disease Frequency Formulae,What is the formula for proportional mortality rate?,(Number of deaths due to a cause / total number of deaths) x 100.
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Prevalence = Incidence x Duration,"Write the equation linking prevalence, incidence and duration.",P = I x D (Prevalence = Incidence x Duration).
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Prevalence = Incidence x Duration,Increased survival has what effect on incidence and prevalence?,Incidence: no change; prevalence: increases.
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Prevalence = Incidence x Duration,Increased mortality has what effect on incidence and prevalence?,Incidence: no change; prevalence: decreases.
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Prevalence = Incidence x Duration,Faster recovery has what effect on incidence and prevalence?,Incidence: no change; prevalence: decreases.
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Prevalence = Incidence x Duration,Vaccination has what effect on incidence and prevalence?,Incidence: decreases; prevalence: decreases.
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Prevalence = Incidence x Duration,Primordial prevention has what effect on incidence and prevalence?,Incidence: decreases; prevalence: decreases.
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Indicators & Standardization,Which measure indicates the virulence / killing power of a disease?,Case fatality rate (CFR).
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Indicators & Standardization,Which measure indicates the communicability of a disease?,Secondary attack rate (SAR).
Preventive and Social Medicine (PSM),Part-3: Measures of Disease Frequency & Standardization,Indicators & Standardization,When is indirect standardization used?,When age-specific death rates of the reference population are not available.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Classification of Epidemiological Studies,"What is the purpose of a descriptive study, and is it observational or experimental?",To formulate a hypothesis; it is observational.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Classification of Epidemiological Studies,"What is the purpose of an analytical study, and is it observational or experimental?",To test the hypothesis; it is observational.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Classification of Epidemiological Studies,What is the purpose of an experimental study?,To confirm the hypothesis.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Classification of Epidemiological Studies,What is the reporting guideline for observational studies?,STROBE.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Classification of Epidemiological Studies,What is the reporting guideline for case reports?,CARE.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Classification of Epidemiological Studies,What is the reporting guideline for RCTs?,CONSORT.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Classification of Epidemiological Studies,"An ecological / correlation study is also called what, and what type of data does it use?",Aggregation study (population-based); it uses secondary (2 degree) data.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Classification of Epidemiological Studies,Ecological studies are prone to which fallacy?,Ecological fallacy.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Classification of Epidemiological Studies,"A cross-sectional study has what other names, and what data type does it use?",Prevalence study or snapshot study; it uses primary (1 degree) data.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Classification of Epidemiological Studies,"A case-control study has what other name, and what does it start with?",Case-reference study; it starts with disease.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Classification of Epidemiological Studies,"A cohort study has what other name, what does it start with, and what does it measure?","Follow-up study; it starts with exposure, follows for new cases, and measures incidence."
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Classification of Epidemiological Studies,What are the individual-based descriptive study designs?,Case reports and case series.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Classification of Epidemiological Studies,List the experimental study designs given.,"RCT, non-randomized studies, clinical trials, crossover trials, field trials, and community trials."
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Study Designs - Best Use,Which study design is best for studying multiple exposures?,Case-control study.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Study Designs - Best Use,Which study design is best for studying multiple outcomes?,Cohort study.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Study Designs - Best Use,Which study design is best for rare diseases?,Case-control study.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Study Designs - Best Use,Which study design is best for rare or expensive investigations?,Nested case-control study.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Study Designs - Best Use,Which design is an incidence study?,Cohort study.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Study Designs - Best Use,Which design is a prevalence / snapshot study?,Cross-sectional study.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Study Designs - Best Use,What is the unit of study in an ecological study?,The population.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Study Designs - Best Use,Intention-to-treat analysis is used in which design?,RCT.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Bias,Bias is defined as what kind of error?,Systematic error.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Bias,Selection bias is most associated with which study design?,Case-control study.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Bias,Recall bias is most associated with which study design?,Case-control study.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Bias,What is Berksonian bias?,Bias from using hospital patients as the study group.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Bias,"What is attrition bias, and in which design does it occur?",Loss to follow-up; it occurs in cohort / follow-up studies.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Bias,What is Hawthorne bias?,Subjects change their behaviour because they know they are being observed (the attention effect); seen in cohort studies.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Bias,What is Pygmalion bias?,Bias arising from the researcher's belief/expectation.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Bias,Incidence-prevalence bias is also known by what other names?,Neyman bias / survival bias (it captures survivors).
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Bias,"In a nested case-control study, how are cases and controls obtained?","From a defined cohort: those who develop the disease are cases, and a subgroup of those who do not develop it are selected as controls."
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Confounding & Effect Modifiers,What is the best method to eliminate KNOWN confounders?,Matching.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Confounding & Effect Modifiers,Which methods can address BOTH known and unknown confounders?,"Randomization, restriction, stratification, stratified randomization, and multivariate analysis / statistical modelling."
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Confounding & Effect Modifiers,What is the overall best method for handling confounders?,Stratified randomization.
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Confounding & Effect Modifiers,"In the smoking -> Ca lung example, what role does caffeine play?",It is a confounder (the 'third factor').
Preventive and Social Medicine (PSM),Part-4: Epidemiological Study Designs & Bias,Confounding & Effect Modifiers,"In the smoking -> Ca lung example, what role does asbestos play?",It is an effect modifier.
