subject,deck,topic,front,back
Hematology,Part-1: RBC Basics & Development,Intrinsic Hemolysis,Intrinsic hemolytic anemias due to membrane defects - name them.,"HS (hereditary spherocytosis), HE (hereditary elliptocytosis), PNH."
Hematology,Part-1: RBC Basics & Development,Intrinsic Hemolysis,Which membrane defect is the only acquired cause of intrinsic hemolysis?,PNH.
Hematology,Part-1: RBC Basics & Development,Intrinsic Hemolysis,Intrinsic hemolytic anemias due to enzyme defects - name them.,"G6PD deficiency, pyruvate kinase (PK) deficiency, hexokinase deficiency."
Hematology,Part-1: RBC Basics & Development,Extrinsic Hemolysis,Name the extrinsic causes of hemolytic anemia.,"MAHA, macroangiopathic AHA, AIHA, malaria."
Hematology,Part-1: RBC Basics & Development,Extrinsic Hemolysis,MAHA is associated with which three conditions?,"DIC, HUS, TTP."
Hematology,Part-1: RBC Basics & Development,Megaloblastic Anemia,What are the causes/categories of megaloblastic anemia?,"B12 deficiency, B9 (folate) deficiency, B1 deficiency, orotic aciduria, and certain drugs."
Hematology,Part-1: RBC Basics & Development,Megaloblastic Anemia,List the causes of B12 deficiency.,"Vegans, pernicious anemia, ileal resection."
Hematology,Part-1: RBC Basics & Development,Megaloblastic Anemia,List the causes of B9 (folate) deficiency.,"Junk foods (poor diet), jejunal resection, celiac sprue."
Hematology,Part-1: RBC Basics & Development,Megaloblastic Anemia,Which drugs cause megaloblastic anemia?,"Methotrexate, zidovudine, hydroxyurea."
Hematology,Part-1: RBC Basics & Development,Megaloblastic Anemia,What is the bone marrow appearance in megaloblastic anemia?,"Large erythroid precursors with sieve-like, immature chromatin (megaloblasts)."
Hematology,Part-1: RBC Basics & Development,Megaloblastic Anemia,Megaloblastic anemia may cause pancytopenia; what M:E change is seen in the marrow?,Reversal of the myeloid:erythroid (M:E) ratio.
Hematology,Part-1: RBC Basics & Development,Pernicious Anemia,What type of hypersensitivity is pernicious anemia?,Type 2 hypersensitivity.
Hematology,Part-1: RBC Basics & Development,Pernicious Anemia,Describe the type 1 (blocking) antibody in pernicious anemia.,It blocks binding of B12 to intrinsic factor (IF).
Hematology,Part-1: RBC Basics & Development,Pernicious Anemia,Describe the type 2 (binding) antibody in pernicious anemia.,It blocks binding of the B12-IF complex to cubilin (its receptor).
Hematology,Part-1: RBC Basics & Development,Pernicious Anemia,Describe the type 3 antibody in pernicious anemia.,Anti-parietal cell antibody.
Hematology,Part-1: RBC Basics & Development,Pernicious Anemia,Gross finding of the stomach in pernicious anemia?,Loss of rugal folds.
Hematology,Part-1: RBC Basics & Development,Pernicious Anemia,Light-microscopy finding in the gastric mucosa in pernicious anemia?,Mucosal lymphocytes and plasma cells.
Hematology,Part-1: RBC Basics & Development,Pernicious Anemia,"By which routes is B12 given, and which route is avoided?",IM or deep SC; never IV.
Hematology,Part-1: RBC Basics & Development,Schilling Test,What is the Schilling test used for?,To determine the cause of B12 deficiency by measuring urinary excretion of radioactive B12.
Hematology,Part-1: RBC Basics & Development,Schilling Test,Schilling Stage 1: setup and interpretation.,"Radioactive oral B12 + unlabeled IM B12; high urinary *B12 = dietary B12 deficiency, low = proceed to stage 2."
Hematology,Part-1: RBC Basics & Development,Schilling Test,Schilling Stage 2: setup and interpretation.,"Radioactive oral B12 + oral intrinsic factor; high *B12 = pernicious anemia, low = proceed to stage 3."
Hematology,Part-1: RBC Basics & Development,Schilling Test,Schilling Stage 3: setup and interpretation.,"Radioactive oral B12 + oral antibiotics; high *B12 = small intestinal bacterial overgrowth, low = proceed to stage 4."
Hematology,Part-1: RBC Basics & Development,Schilling Test,Schilling Stage 4: setup and interpretation.,"Radioactive oral B12 + pancreatic enzymes; high *B12 = pancreatic insufficiency, low = other causes (e.g. ileal resection)."
Hematology,Part-1: RBC Basics & Development,Nonmegaloblastic Anemia,List the causes of nonmegaloblastic macrocytic anemia.,"Liver failure, chronic alcoholism, hypothyroidism, cytotoxic drugs, and hemolysis (reticulocytosis raising MCV)."
Hematology,Part-1: RBC Basics & Development,Nonmegaloblastic Anemia,Why can hemolysis cause macrocytosis?,Reticulocytosis raises the MCV because reticulocytes are larger than mature RBCs.
Hematology,Part-1: RBC Basics & Development,Hemolysis Site (IVH/EVH),Lab/urine features of intravascular hemolysis (IVH).,"Hemoglobinuria, hemosiderinuria, decreased haptoglobin."
Hematology,Part-1: RBC Basics & Development,Hemolysis Site (IVH/EVH),Conditions causing predominantly intravascular hemolysis.,"PNH, MAHA, macroangiopathic AHA, malaria, cold hemolysin."
Hematology,Part-1: RBC Basics & Development,Hemolysis Site (IVH/EVH),Clinical features of extravascular hemolysis (EVH).,"Jaundice, gallstones, hepatosplenomegaly (HSM)."
Hematology,Part-1: RBC Basics & Development,Hemolysis Site (IVH/EVH),Conditions causing predominantly extravascular hemolysis.,"HS, HE, SCA, thalassemia, cold agglutinin."
Hematology,Part-1: RBC Basics & Development,Hemolysis Site (IVH/EVH),Which conditions cause BOTH intra- and extravascular hemolysis?,G6PD deficiency and warm-antibody AIHA.
Hematology,Part-1: RBC Basics & Development,Drug-Induced Hemolytic Anemia,Hapten model of drug-induced hemolytic anemia: example drug and mechanism.,Penicillin; IgG against the drug bound to the RBC causes hemolysis by complement/phagocytosis (an antigenic-drug mechanism).
Hematology,Part-1: RBC Basics & Development,Drug-Induced Hemolytic Anemia,Immune-complex model of drug-induced hemolytic anemia: example drug.,Quinidine; drug-carrier-antibody-C3b complex binds C3b receptors -> hemolysis by complement (antigenic-drug mechanism).
Hematology,Part-1: RBC Basics & Development,Drug-Induced Hemolytic Anemia,Autoimmune model of drug-induced hemolytic anemia: example drug and how it differs.,Alpha-methyldopa; antibody targets normal RBC antigens -> hemolysis by phagocytosis (a tolerance-breaking drug).
Hematology,Part-1: RBC Basics & Development,Drug-Induced Hemolytic Anemia,How are the drug-induced hemolytic anemia mechanisms grouped?,Hapten and immune-complex models = antigenic drugs; autoimmune model = tolerance-breaking drug.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Membrane Defect Cells,"Elliptocyte: which membrane protein is defective, and which disease results?",Spectrin defect; leads to hereditary elliptocytosis (HE).
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Membrane Defect Cells,What surface-area change defines a spherocyte?,Decreased surface area-to-volume ratio.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Membrane Defect Cells,Which membrane protein defect underlies the spherocyte?,Ankyrin defect.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Membrane Defect Cells,List the causes of spherocytes.,"AIHA (most common), HS, G6PD, burns, blood-transfusion reaction."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Membrane Defect Cells,Mushroom / pincer cells indicate a defect in which protein?,Band 3 defect.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),RBC Membrane Proteins,Which is the most abundant RBC membrane protein?,Glycophorin A.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),RBC Membrane Proteins,Which RBC membrane protein is NOT defective in HS?,Glycophorin A.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),RBC Membrane Proteins,Which protein maintains the biconcave shape of the RBC?,Spectrin (alpha and beta subunits).
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),RBC Membrane Proteins,A defect in which RBC membrane protein is the most severe?,Spectrin.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Hereditary Spherocytosis,"In HS, give the order of defect frequency and what causes the autosomal-recessive form.",Ankyrin > Band 3; the autosomal-recessive form is due to a spectrin defect. (FLAG: the exact % in the source is hard to read - appears ~31-34%.)
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Hereditary Spherocytosis,What is the inheritance pattern of HS?,Autosomal dominant.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Hereditary Spherocytosis,What is the RBC lifespan in HS?,10-20 days.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Hereditary Spherocytosis,List the diagnostic lab findings in HS.,"Increased osmotic fragility, increased MCHC, increased RDW, normal MCV, normal MCH."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Hereditary Spherocytosis,What is the confirmatory test for HS?,EMA binding test (flow cytometry).
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Hereditary Spherocytosis,What causes an aplastic crisis in HS?,Parvovirus B19 (affects the bone marrow).
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Hereditary Spherocytosis,What triggers a haemolytic crisis in HS?,EBV.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Hereditary Spherocytosis,What is the management of HS?,Splenectomy.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),RBC Inclusions,Which RBC inclusions are grouped under the supravital-stain heading in these notes?,"Heinz bodies, Howell-Jolly bodies, Pappenheimer bodies, Cabot rings."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),RBC Inclusions,Heinz bodies: composition and associated condition?,Composition = denatured Hb; condition = G6PD deficiency.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),RBC Inclusions,Howell-Jolly bodies: composition (as written in the notes)?,RNA remnant. (FLAG: notes say 'RNA remnant'; standard teaching is a nuclear/DNA remnant.)
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),RBC Inclusions,Howell-Jolly bodies: associated conditions?,"Asplenia (SCA), thalassemia, megaloblastic anemia."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),RBC Inclusions,Pappenheimer bodies: composition and associated condition?,Composition = iron deposits; condition = sideroblastic anemia.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),RBC Inclusions,Cabot rings: composition and associated conditions?,Composition = microtubules; conditions = thalassemia and megaloblastic anemia.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),RBC Inclusions,Fine basophilic stippling is associated with which deficiency?,B12 deficiency.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Megaloblastic Findings,What is the significance of a macro-ovalocyte?,It is the earliest finding of B12 deficiency.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Megaloblastic Findings,Give the criteria for a hypersegmented neutrophil.,"Greater than or equal to 5% of neutrophils with 5 lobes, OR at least 1 neutrophil with 6 lobes."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),G6PD Deficiency,Bite cells (degmacytes) indicate which enzyme defect?,G6PD deficiency.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),G6PD Deficiency,What is the inheritance of G6PD deficiency?,X-linked recessive.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),G6PD Deficiency,"Which ethnic descent is associated with G6PD deficiency, and which form is most severe?",African/Mediterranean descent; the Mediterranean variant is the most severe form.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),G6PD Deficiency,What type(s) of hemolysis occur in G6PD deficiency?,Both intravascular and extravascular hemolysis (IVH + EVH).
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),G6PD Deficiency,What malaria-related advantage does G6PD deficiency confer?,Protection against P. falciparum.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),G6PD Deficiency,Name the diagnostic tests for G6PD deficiency.,G6PD enzyme assay and the methemoglobin (MetHb) reduction test.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),G6PD Deficiency,"Why do bite cells in G6PD deficiency cause no HSM or gallstones, and which cells are affected?",Hemolysis is transient (so no HSM/gallstones); it affects the older RBCs.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),G6PD Deficiency,List the non-drug triggers of oxidative hemolysis in G6PD deficiency.,Chronic infections (e.g. pneumonia) and fava beans.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),G6PD Deficiency,List the drugs that precipitate hemolysis in G6PD deficiency.,"Menadione, primaquine/tafenoquine (> chloroquine), nalidixic acid, nitrofurantoin, isoniazid, sulfonamide, dapsone."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sideroblastic Anemia,What is the basic mechanism of sideroblastic anemia?,Excess iron due to defective heme synthesis.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sideroblastic Anemia,Which enzyme is deficient in the X-linked recessive form of sideroblastic anemia?,ALA synthase deficiency.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sideroblastic Anemia,How do isoniazid and B6 deficiency cause sideroblastic anemia?,They inhibit ALA synthase.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sideroblastic Anemia,Which enzymes does lead poisoning inhibit?,ALA dehydratase and ferrochelatase.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sideroblastic Anemia,How does alcohol cause sideroblastic anemia?,It acts as a mitochondrial toxin.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sideroblastic Anemia,What type of basophilic stippling is seen in sideroblastic anemia?,Coarse basophilic stippling.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sideroblastic Anemia,Define a ringed sideroblast and the stain used.,Perl's/Prussian blue stain; at least 5 iron perinuclear granules covering one-third of the nucleus.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sideroblastic Anemia,What is an important differential diagnosis of sideroblastic anemia?,MDS (myelodysplastic syndrome).
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,Drepanocytes are also called what?,Sickle cells (seen in SCA).
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,Give the order of disease severity by hemoglobin combination.,HbSS > HbSC > HbSA > HbSF.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,List the manifestations of a vaso-occlusive crisis.,"Stroke, acute chest syndrome, dactylitis, priapism, fish-mouth vertebrae."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,What causes an aplastic crisis in SCA?,Parvovirus.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,What triggers a haemolytic crisis in SCA?,EBV.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,Name the four crises of sickle cell anemia.,"Vaso-occlusive, aplastic, haemolytic, and sequestration crisis."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,Outline the management of acute chest syndrome.,"Supplemental O2, macrolides + cephalosporins, blood transfusion, incentive spirometry."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,What is the inheritance pattern of SCA?,Autosomal recessive.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,Which ethnic descent is associated with SCA?,African and Mediterranean descent.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,What happens to the ESR and the spleen in SCA?,Low ESR; autosplenectomy.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,Describe the properties of the sickle-cell polymer.,"Sticky, stiff, with decreased solubility."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,"Which factors increase sickling, and what index do they raise?","Acidosis, hypoxia, and dehydration; they increase MCHC."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,"Which factor decreases sickling, and what is the clinical consequence?",HbF; clinical features manifest only after 6 months of age.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,What is the screening test for SCA and how is it performed?,Sickling test - artificial hypoxia using 2% Na metabisulphite.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,What is the investigation of choice (IOC) for SCA?,HPLC.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,Outline the management of SCA.,Hydration and hydroxyurea (raises HbF); HSCT is the treatment of choice.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Sickle Cell Anemia,Give the Hb composition of sickle-cell trait and its protective effect.,HbA 60% + HbS 40%; protective against P. falciparum.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Poikilocytes,Codocytes are also known as what?,Target cells.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Poikilocytes,List the causes of target cells (codocytes).,"Thalassemia, IDA, liver disease, HbC, asplenia."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Poikilocytes,Dacrocytes are also known as what?,Teardrop cells.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Poikilocytes,What causes teardrop cells (dacrocytes)?,"Myelophthisis - myelofibrosis, metastasis, or granulomatous disease."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Poikilocytes,Schistocytes are also known as what?,Helmet cells.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Poikilocytes,List the causes of schistocytes (helmet cells).,"Macroangiopathic AHA (prosthetic heart valves) and MAHA (DIC, HUS, TTP)."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Poikilocytes,Echinocytes are also known as what?,Burr cells.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Poikilocytes,List the causes of echinocytes (burr cells).,"Renal failure, uremia, burns, PK deficiency, storage artefact, premature infants after blood transfusion."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Poikilocytes,Acanthocytes are also known as what?,Spur cells.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Poikilocytes,List the causes of acanthocytes (spur cells).,"Severe liver disease, abetalipoproteinemia, vitamin E deficiency, hyposplenism."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Rouleaux & Agglutination,List the causes of rouleaux formation.,"Multiple myeloma, autoimmune disease, early HIV, and diseases with raised ESR."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),Rouleaux & Agglutination,RBC agglutination on a smear is associated with what?,AIHA.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),AIHA,What hypersensitivity type and Coombs result characterize AIHA?,Type II hypersensitivity; direct Coombs positive.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),AIHA,"Warm AIHA: temperature, causes, antigen/antibody, and hemolysis type?",37 degrees; causes SLE/CLL/beta-lactams; Rh antigen with IgG antibody; both IVH and EVH.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),AIHA,What is Evan's syndrome?,Warm AIHA + ITP (associated with CLL).
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),AIHA,Cold AIHA: temperature and causes?,0-4 degrees; Mycoplasma/EBV.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),AIHA,"Cold agglutinin: target antigen, antibody class, and hemolysis type?",'I' antigen; IgM antibody; extravascular hemolysis.
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),AIHA,"Cold hemolysin: target antigen, antibody, and hemolysis type?","'P' antigen; Donath-Landsteiner (IgG) antibody; intravascular, biphasic hemolysis."
Hematology,Part-2: RBC Morphology (Poikilocytes & Inclusions),AIHA,What do cold agglutinin and cold hemolysin have in common regarding complement?,Both are complement positive.
Hematology,Part-3: Microcytic Anaemia,Plummer-Vinson Syndrome,What is the triad of Plummer-Vinson (Paterson-Brown-Kelly) syndrome?,"IDA, esophageal web, and atrophic glossitis."
Hematology,Part-3: Microcytic Anaemia,Hepcidin,Which organ produces hepcidin?,The liver.
Hematology,Part-3: Microcytic Anaemia,Hepcidin,"Hepcidin is regulated by which proteins, and what does dysfunction of each cause?",HFE and HJV (dysfunction -> hemochromatosis); TMPRSS6 (dysfunction -> iron-refractory IDA).
Hematology,Part-3: Microcytic Anaemia,Hepcidin,"When hepcidin degrades ferroportin, what type of anemia results?",Microcytic hypochromic anemia.
Hematology,Part-3: Microcytic Anaemia,Hepcidin,"When hepcidin degrades CFU-E, what type of anemia results?",Normocytic normochromic anemia.
Hematology,Part-3: Microcytic Anaemia,IDA Diagnosis,What is the gold-standard test for IDA?,Bone marrow iron.
Hematology,Part-3: Microcytic Anaemia,IDA Diagnosis,What is the most sensitive test for IDA?,The sTfR (soluble transferrin receptor)-to-log-ferritin ratio (> 1.5).
Hematology,Part-3: Microcytic Anaemia,Iron Studies,"IDA: give serum iron, TIBC/transferrin, ferritin, and % transferrin saturation.","Serum iron down, TIBC/transferrin up, ferritin down, % saturation markedly down."
Hematology,Part-3: Microcytic Anaemia,Iron Studies,What is the earliest iron-study change in IDA?,Decreased ferritin.
