subject,deck,topic,front,back
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Tympanic Membrane,Which bone is the first to be eroded in primary (attic) cholesteatoma?,The scutum
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Tympanic Membrane,"What does the mesotympanum contain, and what is its narrowest width?","Contains the pars tensa; narrowest space, 2 mm wide"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Tympanic Membrane,"What is the width of the hypotympanum, and how does it compare to the other middle ear spaces?",4 mm wide - the smallest space of the middle ear
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Tympanic Membrane,"On otoscopy, where is the cone of light located in the right ear vs the left ear?",Right ear: 5 o'clock position; Left ear: 7 o'clock position
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Tympanic Membrane,"In acute suppurative otitis media (ASOM), what is the typical shape and site of TM perforation?","Curvilinear shape, at the postero-inferior quadrant (PIQ)"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Tympanic Membrane,"Which quadrant of the TM is the most common site for spontaneous perforation, myringotomy, and grommet insertion?",Antero-inferior quadrant (AIQ)
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Middle Ear Anatomy,"In middle ear anatomy, the promontory overlies which structure?",The basal turn of the cochlea
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Middle Ear Anatomy,What does 'ET' refer to in middle ear anatomy diagrams?,The Eustachian tube (pharyngotympanic tube)
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Middle Ear Anatomy,What is the Canal of Hughier associated with?,The course of the chorda tympani nerve/tympanic branch of the glossopharyngeal nerve (Jacobson's nerve) region of the middle ear
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Middle Ear Anatomy,Which structure is the most common site for residual cholesteatoma in the middle ear?,The sinus tympani
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Middle Ear Anatomy,"Cleft palate predisposes to which recurrent ear condition, and why?","Recurrent ear infection (otitis media), due to Eustachian tube dysfunction"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Middle Ear Anatomy,"How does the Eustachian tube differ in children compared to adults, and what condition does this predispose to?","In children the Eustachian tube is shorter, wider, and more horizontal, which predisposes to otitis media"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Middle Ear Anatomy,"What is the Ostmann's pad of fat, and what condition results from its dysfunction/atrophy?","A fat pad related to the Eustachian tube; its dysfunction leads to a patulous Eustachian tube, causing autophony"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Middle Ear Anatomy,Name the boundaries/contents visualized in the right middle ear view given in the notes.,"Prussak's space, cochleariform process, tensor tympani (TT), long arm of incus, umbo, Eustachian tube (ET), Jacobson's nerve, promontory, round window (RW) niche, stapedial ligament, pyramidal eminence, ponticulus, sinus tympani, subiculum, posterior sinus, subtympanic sinus, lenticular process"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Surgical Approach (Mastoid),Which part of the ossicular chain is most commonly eroded in cholesteatoma?,The long process of the incus
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Surgical Approach (Mastoid),What are the parts of the stapes?,"Head, anterior process, and handle-equivalent structures leading to the footplate; connected via the lenticular process to the incus"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Surgical Approach (Mastoid),What are the parts of the malleus and incus relevant to ossicular anatomy?,"Malleus: head, handle; Incus: body, long process, lenticular process"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Surgical Approach (Mastoid),What is MacEwen's triangle and how deep is the mastoid antrum located within it?,A surgical landmark for locating the mastoid antrum; the antrum lies 1.5 cm deep to it
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Surgical Approach (Mastoid),What are the three boundaries of MacEwen's triangle?,"Dural plate/supramastoid crest, Spine of Henle (posterosuperior to the EAC), and the tangential line"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Surgical Approach (Mastoid),"What is the facial recess, and what structures border it?","A middle ear space bordered by structures including the incus (I), lateral semicircular canal (LSC), and facial nerve (FN); it lies near the sigmoid sinus and is a surgical approach route (posterior tympanotomy)"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Surgical Approach (Mastoid),Which radiographic view is used to visualize mastoid pneumatic cells?,Law's view / Schuller's view
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Surgical Approach (Mastoid),"What is Citelli's subdural angle, and on which view is it identified?","An angle formed between the dural plate and sigmoid sinus, identified on Law's/Schuller's view; landmarks include the mandibular condyle, EAM, dural plate, sigmoid sinus, and mastoid air cells"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Surgical Approach (Mastoid),"What are the three boundaries of Trautmann's triangle, and what does it represent?",Represents the posterior cranial fossa; Superior boundary: superior petrosal sinus; Posterior boundary: sigmoid sinus; Anterior boundary: bony labyrinth
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Surgical Approach (Mastoid),"What is the Korner septum, and what surgical problem does it cause?",A persistent petrosquamous suture; it can lead to incomplete clearance of mastoid air cells during mastoid surgery
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,How many turns does the cochlea have?,2¾ (2 and 3/4) turns
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,What is the bony centre of the cochlea called?,The modiolus
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,What function do the cristae in the semicircular canals (SCC) serve?,Dynamic/rotational stability
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,What function do the maculae in the utricle/saccule serve?,Linear stability
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,"Which ion predominates in endolymph, and where is endolymph produced?",K+ (potassium) predominant; produced by the stria vascularis
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,Where is endolymph absorbed?,"In the endolymphatic sac, via the vestibular aqueduct"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,Which ion predominates in perilymph?,Na+ (sodium) predominant
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,"The cochlear aqueduct connects the inner ear to which fluid space, and what complication can result from infection there?",Connects to CSF; meningitis can spread to cause labyrinthitis via the cochlear aqueduct
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,"How is the utricle oriented, and how is the saccule oriented?",Utricle: horizontal orientation; Saccule: vertical orientation
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,"Where in the cochlea are low frequency sounds perceived, and what structure is located there?","At the apical turn of the cochlea, at the helicotrema"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,"Where in the cochlea are high frequency sounds perceived, and what structure is located there?","At the basal turn of the cochlea, at the promontory"
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,"How many rows of outer hair cells (OHC) are there, and what is their function?",3 rows; they modulate/amplify cochlear input
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,"How many rows of inner hair cells (IHC) are there, and what is their function?",Single row; responsible for transmission (main sensory transducers of sound)
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,Hair cells transduce mechanical energy into an electrical signal using which neurotransmitter?,Glutamate
ENT (Otorhinolaryngology),Part-1: Ear Anatomy,Inner Ear,Afferent fibers of the cochlear nerve arise from which ganglion?,The spiral ganglion
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Middle Ear Diseases through TM,Glue ear (serous otitis media) in an elderly patient should raise suspicion for what underlying condition?,Nasopharyngeal carcinoma (NP Ca) - must be ruled out
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Middle Ear Diseases through TM,Glue ear (serous otitis media) in a young child is most commonly caused by what?,Adenoid hypertrophy
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Middle Ear Diseases through TM,"Bullous myringitis presents with what symptom, and what organisms cause it?",Significant pain (pain+); caused by HSV or Mycoplasma
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Middle Ear Diseases through TM,Which organisms most commonly cause acute otitis media (AOM)?,Streptococcus pneumoniae is more common than non-typable Haemophilus influenzae
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Middle Ear Diseases through TM,"What type of ear discharge is seen in TB otitis media, and what must be ruled out?","Painless otorrhoea; perforation risk is increased, so perforation must be ruled out"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Middle Ear Diseases through TM,What are the four clinical/radiological signs associated with glomus tumours (paragangliomas) of the ear?,"Rising sun sign, Aquino sign, Brown sign, Phelp sign (plus Fisch staging system)"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Middle Ear Diseases through TM,What is the Aquino sign in glomus tumour evaluation?,Blanching of the tumour on occlusion of the internal carotid artery (ICA)
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Middle Ear Diseases through TM,What is the Brown sign in glomus tumour evaluation?,Blanching of the tumour seen with Siegel's pneumatic speculum
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Middle Ear Diseases through TM,What is the Phelp sign in glomus tumour evaluation?,Erosions of the jugular spine
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Middle Ear Diseases through TM,What staging system is used for glomus tumours (paragangliomas)?,Fisch staging
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Middle Ear Diseases through TM,What are the four stages of acute otitis media (AOM) progression?,"1) Obstruction, 2) Pre-suppuration (Cartwheel sign), 3) Suppuration (Lighthouse sign - maximum pain), 4) Resolution (perforation or resolves with antibiotics)"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Middle Ear Diseases through TM,"What is the 'Cartwheel sign' seen in AOM, and at which stage?",A sign seen during the pre-suppuration stage of acute otitis media
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Middle Ear Diseases through TM,"What is the 'Lighthouse sign' seen in AOM, and what does it signify?","A sign seen during the suppuration stage of AOM, corresponding to maximum pain"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Cholesteatoma,Cholesteatoma is classically described by what phrase?,'Skin in the wrong place'
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Cholesteatoma,What is the mechanism/theory behind primary cholesteatoma?,Eustachian tube dysfunction leading to a retraction pocket (Wittmaack's theory)
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Cholesteatoma,What is the mechanism/theory behind secondary cholesteatoma?,Perforation - central or pars tensa perforation (Habermann's theory)
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Cholesteatoma,What is the mechanism/theory behind congenital cholesteatoma?,Congenital epithelial cell rests (Levenson's theory)
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Cholesteatoma,"Which grading system is used for pars tensa (PT) retraction pockets, and which for pars flaccida (PF) retraction pockets?",Pars tensa (PT): Sade's grading; Pars flaccida (PF): Tos grading
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Cholesteatoma,What are the grades of Sade's classification for pars tensa retraction?,"Grade I: slight retraction of the pars tensa; Grade II: retraction onto the incus/stapes; Grade III: retraction onto the promontory, not adherent; Grade IV: retraction onto the promontory, adherent; Grade V: perforation"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Cholesteatoma,What is the classic otoscopic appearance of cholesteatoma?,A 'pearly white mass'
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,What are the two clinical types of chronic suppurative otitis media (CSOM)?,Tubotympanic type ('safe' type) and Atticoantral type ('unsafe' type)
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,"What is the etiology of tubotympanic type CSOM, and which part of the TM is involved?",Recurrent acute otitis media; involves the pars tensa ('PT')
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,"What is the etiology of atticoantral type CSOM, and which part of the TM is involved?",Retraction pocket cholesteatoma with marginal/attic perforation; involves the pars flaccida ('PF')
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,Describe the ear discharge in tubotympanic vs atticoantral CSOM.,"Tubotympanic: profuse, mucoid, non-foul smelling discharge. Atticoantral: scanty, purulent, foul-smelling discharge"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,"Is granulation tissue/polyp present in tubotympanic vs atticoantral CSOM, and what is a key management rule?",Tubotympanic: absent. Atticoantral: present (++). Key rule: never avulse a polyp (it may be attached to a vital underlying structure)
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,Compare the complication risk between tubotympanic and atticoantral CSOM.,"Tubotympanic type has low risk of complications; atticoantral type has high risk, including bony erosion"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,"In atticoantral CSOM, which ossicle is eroded earliest, and which is most commonly eroded?",Earliest eroded: the scutum. Most commonly (MC) eroded: the long process of the incus
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,The Austin classification of ossicular erosion is based on the status of which structures?,The handle of the malleus and the stapes suprastructure
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,What are the two major categories of complications of atticoantral CSOM?,Facial nerve palsy and intracranial complications
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,What is the earliest sign of mastoiditis?,"An 'ironed out' appearance of the mastoid, and the reservoir sign"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,What is the most common site of soft tissue (subperiosteal) abscess formation in mastoiditis?,Retro-auricular region
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,Along which muscle does a Bezold's abscess track?,Sternocleidomastoid (SCM)
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,Along which muscle does a Citelli's abscess track?,Digastric muscle
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,Where does a Luc's abscess track to?,Into the external auditory canal (EAC)
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,"On imaging of lateral sinus thrombosis, how does the thrombus appear on NCCT vs CECT?",NCCT: hyperdense; CECT: filling defect
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,What does a positive Griesinger sign indicate?,Lateral sinus / transverse sinus thrombosis
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,"What does the Tobey-Ayer test assess, and how is it performed?",Assesses for lateral sinus thrombosis; shows increased CSF pressure upon compressing the internal jugular vein (IJV)
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,"Along with the Griesinger sign and Tobey-Ayer test, what other test/sign is associated with lateral sinus thrombosis in the notes?","Crowe-Beck test, and the 'picket fence fever' pattern"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,CSOM,"What is Gradenigo syndrome, and what is its underlying cause?","Caused by apical petrositis; presents as a triad of ear discharge, diplopia (CN VI palsy), and retro-orbital pain (CN V palsy)"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),"What is Wullstein's Type I tympanoplasty, and what is another name for it?",Also called myringoplasty; used for non-healing perforation (≥3 months); the TM graft (temporalis fascia) is placed over an intact malleus
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),What is Wullstein's Type II tympanoplasty?,TM is grafted over the incus
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),"What is Wullstein's Type III tympanoplasty, and what is it also called?",Also called columella tympanoplasty / myringostapediopexy; TM is grafted directly over the stapes
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),What is Wullstein's Type IV tympanoplasty?,"Round window shielding / cavum minor technique, where the oval window is left exposed"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),What is Wullstein's Type V tympanoplasty?,Fenestration - creation of an opening in the lateral semicircular canal (SCC)
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),What graft material is classically used in Type I tympanoplasty (myringoplasty)?,Temporalis fascia
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),What is the difference between a PORP and a TORP ossicular prosthesis?,PORP (Partial Ossicular Replacement Prosthesis) connects the malleus/incus to an intact stapes suprastructure; TORP (Total Ossicular Replacement Prosthesis) is used when only the stapes footplate remains
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),"What does 'Canal Wall Up' mastoid surgery correspond to, and what surgical step does it involve?",Corresponds to posterior tympanotomy; the posterior wall of the EAC is preserved
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),What are the advantages/disadvantages of Canal Wall Up surgery?,"Preserves the posterior wall of the EAC, but has a high rate of residual disease and recurrence"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),"What does 'Canal Wall Down' mastoid surgery include, and what structures are preserved in each variant?",Includes Radical Mastoidectomy (stapes footplate preserved) and Modified Radical Mastoidectomy/MRM (TM and ossicles preserved)
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),What are the disadvantages of Canal Wall Down surgery?,"The posterior wall of the EAC is not preserved (creates a common cavity), leading to poor water tolerance and difficulty fitting a hearing aid"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),What are the indications for Simple Cortical Mastoidectomy (Schwartz operation)?,Acute coalescent or masked mastoiditis; acute otitis media with reservoir sign; as an initial step before endolymphatic sac surgery or facial nerve decompression
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),What are the indications for Radical Mastoidectomy?,"Residual cholesteatoma, glomus tumour, and carcinoma of the middle ear"
ENT (Otorhinolaryngology),Part-2: Ear Pathology,Management (Tympanoplasty & Mastoidectomy),"In microtia/anotia, what material is used for pinna reconstruction, and at what minimum age is it performed?",Costal cartilage; performed at ≥6 years of age
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,Which three tuning fork frequencies are used in hearing assessment?,"256 Hz, 512 Hz, and 1024 Hz"
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,What is the approximate air-bone gap corresponding to each tuning fork frequency (256/512/1024 Hz)?,256 Hz: 20-30 dB; 512 Hz: 30-45 dB; 1024 Hz: 45-60 dB
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,"What does a positive Rinne's test indicate, and what is the finding?",Air conduction (AC) greater than bone conduction (BC); indicates normal hearing or sensorineural hearing loss (SNHL)
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,"What does a negative Rinne's test indicate, and what is the finding?",Bone conduction (BC) greater than air conduction (AC); indicates conductive hearing loss (CHL)
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,"What is a 'false negative' Rinne's test, and when does it occur?",A negative Rinne's result occurring due to severe unilateral SNHL (the contralateral ear picks up the bone-conducted sound)
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,"In Weber's test, what does lateralization to the same (ipsilateral) ear indicate?",Conductive hearing loss (CHL) in that ear
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,"In Weber's test, what does lateralization to the contralateral (opposite) ear indicate?",Sensorineural hearing loss (SNHL) in the ear away from which sound is lateralized
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,What findings are seen with reduced ABC (absolute bone conduction) and reduced Schwabach test?,Sensorineural hearing loss (SNHL)
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,A negative Bing test and a negative Gelle's test indicate what type of hearing loss?,Conductive hearing loss (CHL)
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,What is the classic Gelle's test finding in otosclerosis?,Gelle's test is negative in otosclerosis
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,"According to the WHO grading of hearing impairment, what dBHL range and performance level defines Grade 0?","≤25 dBHL; no/very slight problem, able to hear a whisper at 1 metre"
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,"According to the WHO grading of hearing impairment, what dBHL range and performance level defines Grade 1?","26-40 dBHL; slight impairment, able to hear and repeat words in a normal voice at 1 metre"
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,"According to the WHO grading of hearing impairment, what dBHL range and performance level defines Grade 2?","41-60 dBHL; moderate impairment, able to hear and repeat words using a raised voice at 1 metre"
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,"According to the WHO grading of hearing impairment, what dBHL range and performance level defines Grade 3?","61-80 dBHL; severe impairment, able to hear some words when shouted into the better ear"
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,"According to the WHO grading of hearing impairment, what dBHL range and performance level defines Grade 4?","≥81 dBHL; profound impairment including deafness, unable to hear and understand even shouted voice"
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,What degree of hearing loss is typically caused by a TM perforation?,10-40 dB
ENT (Otorhinolaryngology),Part-3: Hearing Loss & Audiology,Approach to Hearing Loss,What is the maximum conductive hearing loss caused by complete obstruction of the EAC (as simulated by headphones)?,40 dB
