subject,deck,topic,front,back
Hematology,Part-4,WBC Basics,How many nuclear lobes does a mature neutrophil normally have?,3–4 nuclear lobes
Hematology,Part-4,WBC Basics,What is the LAP score and when is it performed?,"Leukocyte Alkaline Phosphatase Score; done on left shift of the WBC lineage, i.e. presence of immature neutrophil precursors in peripheral blood"
Hematology,Part-4,WBC Basics,What is the clinical utility of the LAP score?,It helps differentiate a leukemoid reaction from CML
Hematology,Part-4,WBC Basics,Is the LAP score increased or decreased in leukemoid reaction versus CML?,Increased in leukemoid reaction; decreased in CML (also decreased in PNH)
Hematology,Part-4,WBC Basics,Where is the LAP enzyme located within the neutrophil?,In the secondary (specific) granules of mature neutrophils
Hematology,Part-4,WBC Basics,What are toxic granules in neutrophils and when are they seen?,"Coarse, dark azurophilic cytoplasmic granules in neutrophils, seen in severe infection/inflammation"
Hematology,Part-4,WBC Basics,What are Döhle bodies and what do they represent?,"Pale blue cytoplasmic inclusions in neutrophils, representing dilated rough endoplasmic reticulum"
Hematology,Part-4,WBC Basics,What condition is indicated by a neutrophil with more than 5 lobes?,Hypersegmented neutrophil — associated with Vitamin B12/folate deficiency
Hematology,Part-4,WBC Basics,What is the numeric criterion for calling a neutrophil hypersegmented?,More than 5 lobes in 5% of neutrophils or more than 6 lobes in even a single cell
Hematology,Part-4,WBC Basics,What condition is indicated by neutrophils with fewer than 2 lobes?,Pelger–Huët anomaly
Hematology,Part-4,WBC Basics,What is the significance of pseudo-Pelger–Huët cells on a peripheral smear?,They are a classic peripheral smear clue for Myelodysplastic Syndrome (MDS)
Hematology,Part-4,WBC Basics,What do mast cell granules contain and what stain is used to visualize them?,Contain histamine; stained with toluidine blue
Hematology,Part-4,WBC Basics,What type of reaction results from IgE-mediated mast cell degranulation?,Anaphylactic reaction
Hematology,Part-4,WBC Basics,What type of reaction results from IgE-independent mast cell degranulation and what are common triggers?,"Anaphylactoid reaction; triggers include vancomycin (red man syndrome), opioids, and radiocontrast dye"
Hematology,Part-5,RBC Shapes and Disorders I,What are the key morphologic and lab findings in hereditary spherocytosis?,Loss of central pallor on the RBC and MCHC greater than 37 g/dl
Hematology,Part-5,RBC Shapes and Disorders I,Which mutation is most common in hereditary spherocytosis and which mutation causes the most severe presentation?,Ankyrin mutation is most common; presentation is most severe when associated with a Spectrin mutation
Hematology,Part-5,RBC Shapes and Disorders I,What is the inheritance pattern of hereditary spherocytosis?,Autosomal dominant (family history usually present)
Hematology,Part-5,RBC Shapes and Disorders I,"Besides hereditary spherocytosis, what are two other causes of spherocytes on a smear?","AIHA (most common cause, more so in adults) and G6PD deficiency"
Hematology,Part-5,RBC Shapes and Disorders I,What is the pathophysiologic consequence of increased osmotic fragility in hereditary spherocytosis?,"Extravascular hemolysis, leading to splenomegaly, jaundice, and pigmented gallstones"
Hematology,Part-5,RBC Shapes and Disorders I,What confirmatory test is used for hereditary spherocytosis and what is its mnemonic?,"EMA (Eosin-5-Maleimide) binding test; mnemonic: ""HEMA is fragile"""
Hematology,Part-5,RBC Shapes and Disorders I,What is the treatment of choice for hereditary spherocytosis and when is it performed?,"Splenectomy, performed after puberty"
Hematology,Part-5,RBC Shapes and Disorders I,Which membrane protein mutation is associated with hereditary elliptocytosis?,Spectrin mutation
Hematology,Part-5,RBC Shapes and Disorders I,What is the NESTROF test and what does the acronym stand for?,Naked Eye Single Tube RBC Osmotic Fragility test; a bedside screening test for thalassemia
Hematology,Part-5,RBC Shapes and Disorders I,What is the osmotic fragility finding in thalassemia and sickle cell anemia on the NESTROF test?,RBCs have lower (decreased) osmotic fragility and do not lyse
Hematology,Part-5,RBC Shapes and Disorders I,Define osmotic fragility.,The susceptibility of red blood cells to hemolysis when exposed to hypotonic saline
Hematology,Part-5,RBC Shapes and Disorders I,In which conditions is osmotic fragility increased versus decreased?,Increased in hereditary spherocytosis; decreased in thalassemia and iron deficiency
Hematology,Part-5,RBC Shapes and Disorders I,"How does mechanical fragility compare across hereditary spherocytosis, sickle cell anemia, and thalassemia?",Mechanical fragility is high in all of these conditions regardless of osmotic fragility differences
Hematology,Part-5,RBC Shapes and Disorders I,"On an osmotic fragility curve, do hereditary spherocytosis cells lyse early or late compared to sickle cell anemia/thalassemia major?",Hereditary spherocytosis cells lyse early; sickle cell anemia and thalassemia major cells lyse late
Hematology,Part-5,RBC Shapes and Disorders I,What MCV value defines megaloblastic anemia?,MCV greater than 100 fl
Hematology,Part-5,RBC Shapes and Disorders I,What neutrophil finding is characteristic of megaloblastic anemia?,"Segmented (hypersegmented) neutrophils — more than 5 lobes in 5% of cells, or more than 6 lobes in even a single cell"
Hematology,Part-5,RBC Shapes and Disorders I,What is a Cabot ring and what does it represent?,A microtubule spindle remnant seen in RBCs in megaloblastic anemia
Hematology,Part-5,RBC Shapes and Disorders I,What skin finding is associated with Vitamin B12 deficiency?,Knuckle hyperpigmentation
Hematology,Part-5,RBC Shapes and Disorders I,What is the role of folate in DNA synthesis and how is it linked to Vitamin B12?,"Folate is required for conversion of uracil to thymidine; Vitamin B12 is needed to regenerate active folate (""folate trap"" occurs in B12 deficiency)"
Hematology,Part-5,RBC Shapes and Disorders I,What are the hematologic consequences of folate or Vitamin B12 deficiency on the marrow?,Leads to pancytopenia and megaloblastic changes in the marrow; hence the reticulocyte count is low in megaloblastic anemia
Hematology,Part-5,RBC Shapes and Disorders I,What are causes of Vitamin B12 deficiency (per mnemonic listing)?,"Subacute combined degeneration (SACD) association, ileal disease, pernicious anemia, gastrectomy, and being vegan"
Hematology,Part-5,RBC Shapes and Disorders I,What are causes of folate deficiency (per mnemonic listing)?,"Junk food diet, alcohol use, and pregnancy"
Hematology,Part-5,RBC Shapes and Disorders I,"Besides B12/folate deficiency, what two other conditions cause megaloblastic anemia?","UMP Synthase deficiency (associated with orotic aciduria), and Fanconi anemia (associated with bone marrow failure)"
Hematology,Part-5,RBC Shapes and Disorders I,What combination of autoimmune conditions is termed Evans syndrome and with which leukemia is it associated?,AIHA + ITP is termed Evans syndrome; it is associated with CLL
Hematology,Part-6,RBC Shapes and Disorders II,What are target cells also called and what mnemonic lists their causes?,"Also called codocytes; mnemonic ""HALT"" — Hemoglobin C, Aspleenia, Liver disease, Thalassemia"
Hematology,Part-6,RBC Shapes and Disorders II,What are sickle cells also called and what mnemonic describes their appearance?,"Also called drepanocytes; described as looking like a ""drape silk saree"""
Hematology,Part-6,RBC Shapes and Disorders II,What splenic finding results from repeated sickling and what RBC inclusion is seen as a consequence?,"Autosplenectomy occurs, and Howell-Jolly bodies (nuclear remnants) are seen in asplenia"
Hematology,Part-6,RBC Shapes and Disorders II,What is Autoimmune Hemolytic Anemia (AIHA) and how is it confirmed?,"Hemolysis due to autoantibodies directed against RBC antigens; confirmed by a positive Direct Coombs Test (DCT), which detects antibodies on the RBC surface"
Hematology,Part-6,RBC Shapes and Disorders II,What does the Indirect Coombs Test detect and in which clinical scenarios is it used?,Detects free antibodies in the serum; used in antenatal testing and cross-matching
Hematology,Part-6,RBC Shapes and Disorders II,"In Warm AIHA, what antibody class is involved, at what temperature does it act, and what are the causes?","IgG antibody, acting at 37°C; caused by SLE, CLL, and drugs (beta-lactams, methyldopa)"
Hematology,Part-6,RBC Shapes and Disorders II,What is the treatment for Warm AIHA?,Steroids (first line); rituximab if refractory
Hematology,Part-6,RBC Shapes and Disorders II,"In Cold AIHA, what antibody class is involved, at what temperature does it act, and what are the causes?","IgM antibody, acting below 30°C; caused by Mycoplasma and EBV infection"
Hematology,Part-6,RBC Shapes and Disorders II,What is the treatment for Cold AIHA and why are steroids not preferred?,Avoid cold exposure; rituximab if refractory. Steroids are usually ineffective in Cold AIHA
Hematology,Part-6,RBC Shapes and Disorders II,What antibody causes Paroxysmal Cold Hemoglobinuria (PCH) and against what antigen is it directed?,The Donath–Landsteiner antibody (IgG) directed against the P antigen of RBCs
Hematology,Part-6,RBC Shapes and Disorders II,What is the unique temperature behavior of the Donath–Landsteiner antibody and what type of hemolysis results?,"It binds to RBCs at 0–4°C but causes hemolysis at 37°C, resulting in intravascular hemolysis"
Hematology,Part-6,RBC Shapes and Disorders II,What are acanthocytes (spur cells) and what conditions are they associated with?,"RBCs with irregular spines; associated with abetalipoproteinemia (MTTP gene), anemia of liver disease, and Vitamin E deficiency (fat malabsorption)"
Hematology,Part-6,RBC Shapes and Disorders II,What are echinocytes (burr cells) and what conditions are they associated with?,"RBCs with regular spines; associated with renal failure, burns, and pyruvate kinase deficiency"
Hematology,Part-6,RBC Shapes and Disorders II,What are teardrop cells (dacrocytes) and in what conditions are they seen?,"Teardrop-shaped RBCs seen in myelophthisis/myelofibrosis, along with a leucoerythroblastic picture and hepatosplenomegaly"
Hematology,Part-6,RBC Shapes and Disorders II,What are helmet cells (schistocytes) and what are their microangiopathic and macroangiopathic causes?,"Fragmented RBCs seen in MAHA; microangiopathic causes include HUS, TTP, HELLP, DIC; macroangiopathic cause is a prosthetic mitral valve"
Hematology,Part-6,RBC Shapes and Disorders II,What is the inheritance pattern of G6PD deficiency and what is the underlying biochemical defect?,X-linked recessive condition; NADPH (needed for anti-oxidant action) is not formed
Hematology,Part-6,RBC Shapes and Disorders II,What type(s) of hemolysis occur in G6PD deficiency and what stain is used to detect it?,"Both intravascular and extravascular hemolysis; a supravital stain is used, which stains denatured hemoglobin/RNA"
Hematology,Part-6,RBC Shapes and Disorders II,What are bite cells also called and what causes their formation?,Also called degmatocytes; caused by removal of Heinz bodies (denatured hemoglobin) by splenic macrophages ('dog bites' appearance)
Hematology,Part-6,RBC Shapes and Disorders II,What test is used to screen for G6PD deficiency and what does it demonstrate?,The Fluorescent Spot Test; it demonstrates lack of NADPH fluorescence (reduced fluorescence) via the HMP shunt pathway
Hematology,Part-6,RBC Shapes and Disorders II,What drugs/foods precipitate oxidative hemolysis in G6PD deficiency?,"Dapsone, sulfa drugs, primaquine, and fava beans"
Hematology,Part-6,RBC Shapes and Disorders II,What is the underlying defect in sideroblastic anemia?,The heme component of hemoglobin cannot be formed properly
Hematology,Part-6,RBC Shapes and Disorders II,Where does iron accumulate in sideroblastic anemia and what is this finding called on bone marrow exam?,"Iron accumulates in mitochondria around the nucleus of erythroblasts, seen as ring sideroblasts in the bone marrow"
Hematology,Part-6,RBC Shapes and Disorders II,What are the three causes of sideroblastic anemia?,"ALA Synthase deficiency (X-linked recessive condition), Vitamin B6 deficiency (cofactor for ALA synthase; can be caused by INH/isoniazid), and lead poisoning (inhibits ALA dehydratase and Ferrochelatase)"
Hematology,Part-6,RBC Shapes and Disorders II,What smear finding is described as coarse basophilic stippling and what stain highlights iron-related inclusions in sideroblastic anemia?,"Basophilic stippling is a coarse granular pattern in RBCs; Perl's/Prussian blue stain highlights iron deposits (ringed sideroblasts, Pappenheimer bodies)"
Hematology,Part-7,Anemia Classification and Approach,"What are the hemoglobin cut-offs defining anemia in men, women, and pregnancy?",Male: less than 13 g/dL; Female: less than 12 g/dL; Pregnancy: less than 11 g/dL
Hematology,Part-7,Anemia Classification and Approach,How is anemia classified based on MCV and what are the cut-offs?,"Microcytic (MCV less than 80 fl), Normocytic (MCV 80–100 fl), Macrocytic (MCV greater than 100 fl)"
Hematology,Part-7,Anemia Classification and Approach,What is the mnemonic SITA for causes of microcytic anemia?,"Sideroblastic anemia, Iron deficiency anemia (IDA), Thalassemia, Anemia of chronic disease (AOCD)"
Hematology,Part-7,Anemia Classification and Approach,"Within normocytic anemia, how are hemolytic and non-hemolytic anemia distinguished by reticulocyte response?",Hemolytic anemia shows an increased/compensatory reticulocyte count (typically >2%); non-hemolytic anemia shows a normal or low reticulocyte index
Hematology,Part-7,Anemia Classification and Approach,What are the four listed causes of non-hemolytic normocytic anemia?,"Aplastic anemia, CKD (due to EPO deficiency), Anemia of chronic disease (AOCD), and early iron deficiency"
Hematology,Part-7,Anemia Classification and Approach,What are the three categories of membrane defects causing intrinsic (RBC defect) hemolytic anemia and their inheritance?,"Hereditary spherocytosis (AD), Hereditary elliptocytosis (AD), and PNH (acquired)"
Hematology,Part-7,Anemia Classification and Approach,What are the two enzyme defects causing intrinsic hemolytic anemia and their inheritance?,G6PD deficiency (X-linked recessive) and Pyruvate kinase deficiency (autosomal recessive)
Hematology,Part-7,Anemia Classification and Approach,What are the three hemoglobinopathies causing intrinsic hemolytic anemia and their inheritance?,"Sickle cell disease (AR), Hemoglobin C disease (AR), and Thalassemia (AR)"
Hematology,Part-7,Anemia Classification and Approach,What are the two categories of extrinsic hemolytic anemia and their causes?,Immune (AIHA) and Mechanical/Microangiopathic (MAHA)
Hematology,Part-7,Anemia Classification and Approach,What lab findings characterize intravascular hemolysis and what are its causes?,"Markedly increased LDH, markedly decreased haptoglobin, and hemoglobinuria; caused by PNH and MAHA"
Hematology,Part-7,Anemia Classification and Approach,What lab and clinical findings characterize extravascular hemolysis and where does it occur?,"Occurs in macrophages of the spleen/liver; findings include mild-moderately increased LDH, increased unconjugated bilirubin, splenomegaly, and pigment gallstones; caused by every other cause of hemolytic anemia"
Hematology,Part-7,Anemia Classification and Approach,Which two conditions show features of both intravascular and extravascular hemolysis?,G6PD deficiency and Sickle cell disease
Hematology,Part-7,Anemia Classification and Approach,What are the four listed causes of megaloblastic macrocytic anemia?,"Vitamin B12 deficiency, Folate deficiency, Orotic aciduria (UMP Synthase deficiency), and Fanconi anemia"
Hematology,Part-7,Anemia Classification and Approach,What are the five listed causes of non-megaloblastic macrocytic anemia?,"Alcohol use, Hypothyroidism, Aplastic anemia, Reticulocytosis, and Diamond-Blackfan anemia"
Hematology,Part-7,Anemia Classification and Approach,What is the underlying defect in Fanconi anemia and what are its key clinical features?,"A DNA repair defect; features include pancytopenia, short stature, café-au-lait macules, and radial ray abnormalities (absent or hypoplastic radius/thumb)"
Hematology,Part-7,Anemia Classification and Approach,What are the key clinical features of Diamond-Blackfan syndrome?,"Pure red cell aplasia, triphalangeal thumb, craniofacial anomalies, and presentation in infancy"
Hematology,Part-7,Anemia Classification and Approach,"Besides aplastic anemia, CKD, AOCD, and early iron deficiency, what other entity is listed as a cause of non-hemolytic normocytic anemia?",Pure Red Cell Aplasia (PRCA)
Hematology,Part-8,Specific Anemias Microcytic,Describe the pathway of dietary iron absorption from gut lumen to storage.,"Dietary Fe3+ is reduced to Fe2+ by intestinal enzymes, enters via DMT-1, is exported out of the enterocyte via ferroportin (inhibited by hepcidin), transferred in blood as transferrin, and stored as ferritin"
Hematology,Part-8,Specific Anemias Microcytic,What is the pathophysiology of iron overload in hereditary hemochromatosis?,"Mutation in the HFE gene leads to inadequate hepcidin production, so ferroportin remains active, causing excess iron absorption from the intestine and progressive iron overload"
Hematology,Part-8,Specific Anemias Microcytic,"How does serum iron differ across IDA, AOCD, sideroblastic anemia, and OCP use?",IDA: decreased (iron stores depleted); AOCD: decreased (iron trapped in macrophages); Sideroblastic anemia: increased; OCP use: normal
Hematology,Part-8,Specific Anemias Microcytic,"How does transferrin/TIBC differ across IDA, AOCD, sideroblastic anemia, and OCP use?",IDA: increased (hungry for more iron); AOCD: decreased (not hungry for iron); Sideroblastic anemia: decreased; OCP use: markedly increased
Hematology,Part-8,Specific Anemias Microcytic,"How does ferritin (an acute phase reactant) differ across IDA, AOCD, sideroblastic anemia, and OCP use?",IDA: decreased (iron stores depleted); AOCD: increased (acute phase reactant); Sideroblastic anemia: increased; OCP use: normal
Hematology,Part-8,Specific Anemias Microcytic,"How does transferrin saturation differ across IDA, AOCD, sideroblastic anemia, and OCP use?",IDA: markedly decreased (no iron to bind); AOCD: decreased (circulating iron is low); Sideroblastic anemia: markedly increased; OCP use: decreased
Hematology,Part-8,Specific Anemias Microcytic,What is the Mentzer index formula and its cutoff to distinguish IDA from thalassemia minor?,"Mentzer index = MCV divided by RBC count; less than 13 suggests thalassemia minor, greater than 13 suggests IDA"
Hematology,Part-8,Specific Anemias Microcytic,How does RDW differ between IDA and thalassemia minor?,RDW is increased in IDA and low (normal) in thalassemia minor
Hematology,Part-8,Specific Anemias Microcytic,What is the confirmatory test for thalassemia and what HbA2/HbF findings support thalassemia minor versus major?,"HPLC is the confirmatory test; HbA2 is increased (greater than 2%) in thalassemia minor, while HbF is increased in thalassemia major"
Hematology,Part-8,Specific Anemias Microcytic,What is considered the best test to definitively confirm thalassemia?,DNA sequencing
