subject,deck,topic,front,back
Pediatrics,Part-6,Causes by Clinical Setting,"Respiratory distress in a TERM baby born by LSCS (C-section): most likely diagnosis?","Transient tachypnea of the newborn (TTNB)"
Pediatrics,Part-6,Causes by Clinical Setting,"Respiratory distress in a POST-TERM baby with meconium-stained liquor: most likely diagnosis?","Meconium aspiration syndrome (MAS)"
Pediatrics,Part-6,Causes by Clinical Setting,"Newborn with respiratory distress and a scaphoid abdomen: most likely diagnosis?","Congenital diaphragmatic hernia (CDH)"
Pediatrics,Part-6,Causes by Clinical Setting,"Respiratory distress with a history of sibling death and SP-B deficiency: most likely diagnosis?","Pulmonary alveolar proteinosis (PAP)"
Pediatrics,Part-6,Hyaline Membrane Disease,"HMD: what happens to surface tension and lung compliance?","Surface tension increased; compliance decreased (surfactant deficiency)"
Pediatrics,Part-6,Hyaline Membrane Disease,"Classic chest X-ray findings in HMD?","White-out lung, air bronchogram, under-inflated lungs"
Pediatrics,Part-6,Hyaline Membrane Disease,"Treatment options for HMD?","PPV; INSURE; LISA (less invasive surfactant administration)"
Pediatrics,Part-6,Hyaline Membrane Disease,"What does the INSURE technique stand for?","Intubate, give Surfactant, then Extubate"
Pediatrics,Part-6,Hyaline Membrane Disease,"What is the main chemical component of surfactant?","Dipalmitoyl phosphatidylcholine (DPPC)"
Pediatrics,Part-6,Hyaline Membrane Disease,"Lecithin:sphingomyelin (L:S) ratio indicating lung maturity?","> 2:1"
Pediatrics,Part-6,Hyaline Membrane Disease,"What does the Nile blue sulfatase test detect, and what is seen?","Detects fat - shows orange cells"
Pediatrics,Part-6,Hyaline Membrane Disease,"Shake test for lung maturity: what is mixed?","Amniotic fluid + 95% ethanol"
Pediatrics,Part-6,TTNB,"Characteristic chest X-ray finding in TTNB?","Fluid in the fissure / costophrenic (CP) angle"
Pediatrics,Part-6,MAS,"Chest X-ray findings in meconium aspiration syndrome (MAS)?","Hyperinflated lungs with increased bronchovascular markings"
Pediatrics,Part-6,CDH,"Most common type of congenital diaphragmatic hernia?","Bochdalek (posterolateral)"
Pediatrics,Part-6,CDH,"Which ventilation method is contraindicated in CDH?","Bag and mask ventilation (BMV)"
Pediatrics,Part-6,PAP,"Pulmonary alveolar proteinosis: characteristic HRCT appearance?","Crazy-paving"
Pediatrics,Part-6,PAP,"Pulmonary alveolar proteinosis: cell defect involved?","Macrophage dysfunction (with SP-B deficiency)"
Pediatrics,Part-6,PAP,"Treatment of pulmonary alveolar proteinosis?","Whole lung lavage"
Pediatrics,Part-6,Apnea & BPD,"How is apnea of prematurity defined?","Apnea >20 seconds, plus cyanosis/bradycardia"
Pediatrics,Part-6,Apnea & BPD,"A preterm baby on persistent oxygen support develops chronic lung disease - diagnosis?","Bronchopulmonary dysplasia (BPD)"
Pediatrics,Part-6,Silverman-Anderson Score,"The Silverman-Anderson score is used for which babies?","Preterm neonates"
Pediatrics,Part-6,Silverman-Anderson Score,"List the 5 parameters of the Silverman-Anderson score.","Upper chest movement, lower chest retractions, xiphoid retractions, nares dilatation, expiratory grunt"
Pediatrics,Part-6,Downe's Score,"The Downe's score is used for which babies?","Term and preterm neonates"
Pediatrics,Part-6,Downe's Score,"List the 5 parameters of the Downe's score.","Respiratory rate, cyanosis, retraction, grunting, air entry"
Pediatrics,Part-6,Downe's Score,"Downe's score - respiratory rate scoring (0/1/2)?","<60 = 0; 60-80 = 1; >80 = 2"
Pediatrics,Part-6,Downe's Score,"Downe's score - cyanosis scoring (0/1/2)?","None = 0; no cyanosis on oxygen = 1; cyanosis even with oxygen = 2"
Pediatrics,Part-6,Downe's Score,"Downe's score - retraction scoring (0/1/2)?","None = 0; mild = 1; moderate to severe = 2"
Pediatrics,Part-6,Downe's Score,"Downe's score - grunting scoring (0/1/2)?","None = 0; audible with stethoscope = 1; audible without stethoscope = 2"
Pediatrics,Part-6,Downe's Score,"Downe's score - air entry scoring (0/1/2)?","Good = 0; decreased = 1; barely audible = 2"
Pediatrics,Part-7,APGAR Score,"What does each letter of APGAR stand for?","Appearance (colour), Pulse, Grimace (reflex irritability), Activity (tone), Respiratory effort"
Pediatrics,Part-7,APGAR Score,"Is the APGAR score used to guide resuscitation?","No - APGAR is a prognostic score; heart rate (HR) guides resuscitation"
Pediatrics,Part-7,APGAR Score,"At what times is the APGAR score assessed?","1 minute and 5 minutes"
Pediatrics,Part-7,APGAR Score,"APGAR - Appearance (colour) scoring (2/1/0)?","Pink = 2; extremities blue = 1; pale or blue all over = 0"
Pediatrics,Part-7,APGAR Score,"APGAR - Pulse scoring (2/1/0)?",">100 bpm = 2; <100 bpm = 1; no pulse = 0"
Pediatrics,Part-7,APGAR Score,"APGAR - Grimace scoring (2/1/0)?","Cries and pulls away = 2; grimaces or weak cry = 1; no response to stimulation = 0"
Pediatrics,Part-7,APGAR Score,"APGAR - Activity (tone) scoring (2/1/0)?","Active movement = 2; arms/legs flexed = 1; no movement = 0"
Pediatrics,Part-7,APGAR Score,"APGAR - Respiratory effort scoring (2/1/0)?","Strong cry = 2; slow, irregular = 1; no breathing = 0"
Pediatrics,Part-7,APGAR Score,"Criteria defining severe birth asphyxia?","APGAR <3, pH <7.0, and hypotonia"
Pediatrics,Part-7,Neonatal Seizures,"Drug of choice for neonatal seizures?","Phenobarbital"
Pediatrics,Part-7,Neonatal Seizures,"Most common type of neonatal seizure?","Subtle"
Pediatrics,Part-7,Neonatal Seizures,"Most common cause of neonatal seizures?","HIE (hypoxic-ischemic encephalopathy)"
Pediatrics,Part-7,Neonatal Seizures,"List the metabolic causes of neonatal seizures.","Hypo-/hypernatremia, hypocalcemia, pyridoxine deficiency, hypoglycemia"
Pediatrics,Part-7,Neonatal Seizures,"What treats refractory (resistant) neonatal seizures?","Pyridoxine"
Pediatrics,Part-7,Neonatal Seizures,"Hypoglycemia cut-offs (blood vs plasma) in a neonate?","Blood glucose <40 mg/dL; plasma glucose <45 mg/dL"
Pediatrics,Part-7,Neonatal Seizures,"Neonatal seizure type with the BEST prognosis?","Focal clonic"
Pediatrics,Part-7,Neonatal Seizures,"Neonatal seizure type with the WORST prognosis?","Myoclonic"
Pediatrics,Part-7,HIE Investigations,"Bedside monitor used in HIE?","Amplitude-integrated EEG (aEEG)"
Pediatrics,Part-7,HIE Investigations,"Initial investigation in HIE and what it looks for?","Transcranial USG via anterior fontanelle - detects periventricular hemorrhage"
Pediatrics,Part-7,HIE Investigations,"Investigation of choice (IOC) in HIE?","DWI (diffusion-weighted MRI)"
Pediatrics,Part-7,HIE Patterns / Cerebral Palsy,"Most common type of cerebral palsy?","Spastic type"
Pediatrics,Part-7,HIE Patterns / Cerebral Palsy,"Is cerebral palsy reversible or progressive?","Non-reversible and non-progressive"
Pediatrics,Part-7,HIE Patterns / Cerebral Palsy,"Can DPT vaccine be given in cerebral palsy, and when is it contraindicated?","Yes (CP is non-progressive); DPT is contraindicated in progressive encephalopathy"
Pediatrics,Part-7,HIE Patterns / Cerebral Palsy,"Term HIE - parasagittal injury produces which type of cerebral palsy?","Spastic quadriplegia"
Pediatrics,Part-7,HIE Patterns / Cerebral Palsy,"Term HIE - status marmoratus produces which (most common) movement disorder?","Choreoathetoid cerebral palsy"
Pediatrics,Part-7,HIE Patterns / Cerebral Palsy,"Preterm HIE - periventricular leukomalacia produces which type of cerebral palsy?","Spastic diplegia"
Pediatrics,Part-7,HIE Patterns / Cerebral Palsy,"Name the clinical signs of cerebral palsy mentioned in the notes.","Cortical thumb, commando crawl, scissoring gait"
Pediatrics,Part-7,Sarnat Staging,"Sarnat & Sarnat staging - level of consciousness in stage 1 / 2 / 3?","Hyperalert / lethargic or obtunded / stupor or coma"
Pediatrics,Part-7,Sarnat Staging,"Sarnat staging - activity in stage 1 / 2 / 3?","Normal / decreased / absent"
Pediatrics,Part-7,Sarnat Staging,"Sarnat staging - muscle tone in stage 1 / 2 / 3?","Normal / mild hypotonia / flaccid"
Pediatrics,Part-7,Sarnat Staging,"Sarnat staging - posture in stage 1 / 2 / 3?","Mild distal flexion / strong distal flexion / intermittent decerebration"
Pediatrics,Part-7,Sarnat Staging,"Sarnat staging - stretch reflexes in stage 1 / 2 / 3?","Overactive / overactive / decreased or absent"
Pediatrics,Part-7,Sarnat Staging,"Sarnat staging - suck reflex in stage 1 / 2 / 3?","Weak / weak or absent / absent"
Pediatrics,Part-7,Sarnat Staging,"Sarnat staging - Moro reflex in stage 1 / 2 / 3?","Strong / weak / absent"
Pediatrics,Part-7,Sarnat Staging,"Sarnat staging - tonic neck reflex in stage 1 / 2 / 3?","Slight / strong / absent"
Pediatrics,Part-7,Sarnat Staging,"Sarnat staging - pupils in stage 1 / 2 / 3?","Mydriasis / miosis / variable"
Pediatrics,Part-7,Sarnat Staging,"Sarnat staging - heart rate in stage 1 / 2 / 3?","Tachycardia / bradycardia / variable"
Pediatrics,Part-7,Sarnat Staging,"Sarnat staging - seizures in stage 1 / 2 / 3?","None / common / uncommon"
Pediatrics,Part-8,Reflex Appear/Disappear,"Palmar grasp reflex: age of appearance and disappearance?","Appears 28 weeks; disappears by 3 months"
Pediatrics,Part-8,Reflex Appear/Disappear,"Rooting reflex: appearance, disappearance, and its significance?","Appears 32 weeks; disappears by 1 month - the 1st reflex to disappear"
Pediatrics,Part-8,Reflex Appear/Disappear,"ASTNR (asymmetric tonic neck reflex): age of appearance and disappearance?","Appears 35 weeks; disappears by 6 months"
Pediatrics,Part-8,Reflex Appear/Disappear,"ASTNR posture - what do the ipsilateral and contralateral limbs do?","Ipsilateral limbs extend; contralateral limbs flex (fencing posture)"
Pediatrics,Part-8,Reflex Appear/Disappear,"Moro's reflex: age of appearance and disappearance?","Appears 28-37 weeks; disappears by 6 months"
Pediatrics,Part-8,Reflex Appear/Disappear,"Parachute reflex: age of appearance and disappearance?","Appears at 8 months; never disappears"
Pediatrics,Part-8,Moro Interpretation,"Persistent Moro's reflex suggests what?","Cerebral palsy"
Pediatrics,Part-8,Moro Interpretation,"Exaggerated Moro's reflex suggests what?","HIE stage 1"
Pediatrics,Part-8,Moro Interpretation,"Absent Moro's reflex suggests what?","HIE stage 2/3, Down syndrome, kernicterus"
Pediatrics,Part-8,Moro Interpretation,"Asymmetric Moro's reflex suggests what?","Erb's palsy, fractured clavicle, fractured humerus"
Pediatrics,Part-8,Moro Interpretation,"Erb's palsy involves which nerve roots?","C5-C6"
Pediatrics,Part-8,Reflexes Appearing After Birth,"Which reflexes APPEAR after birth (not present at birth)?","STNR (symmetric tonic neck reflex), Landau, and parachute"
Pediatrics,Part-8,Reflexes Appearing After Birth,"STNR (symmetric tonic neck reflex) - limb posture?","Ipsilateral flexion"
Pediatrics,Part-9,Feeding by Gestational Age,"Feeding method for a neonate <28 weeks, and why?","IV fluids - inadequate sucking efforts and lack of gut motility"
Pediatrics,Part-9,Feeding by Gestational Age,"Feeding method for a neonate 28-31 weeks, and the feeding-skill limitation?","Orogastric or nasogastric feeding - sucking bursts develop but no coordination between suck, swallow and breathing"
Pediatrics,Part-9,Feeding by Gestational Age,"Feeding method for a neonate 32-34 weeks, and the feeding-skill milestone?","Spoon feeding - coordination between breathing and swallowing begins"
Pediatrics,Part-9,Feeding by Gestational Age,"Feeding method for a neonate >34 weeks?","Breastfeeding - mature sucking pattern present"
Pediatrics,Part-9,Feeding by Gestational Age,"Name the two assisted feeding methods shown (tube and cup feeding).","Gavage (tube feeding) and Paladai (cup/spoon feeding)"
Pediatrics,Part-9,Neonatal Fluid Requirement,"Day-1 neonatal fluid requirement for a baby <1500 g?","80 ml/kg"
Pediatrics,Part-9,Neonatal Fluid Requirement,"Day-1 neonatal fluid requirement for a baby >1500 g?","60 ml/kg"
Pediatrics,Part-9,Neonatal Fluid Requirement,"Neonatal fluid requirement after 1 week of age?","150 ml/kg"
Pediatrics,Part-9,NEC Risk Factors,"Risk factors for necrotizing enterocolitis (NEC)?","Prematurity, formula feeding, PDA"
Pediatrics,Part-9,NEC Bell's Staging,"What staging system is used for NEC?","Modified Bell's staging"
Pediatrics,Part-9,NEC Bell's Staging,"NEC stage IA: systemic signs (mnemonic BAT) and treatment?","Bradycardia, Apnea, Temperature instability; NPO + antibiotics for 3 days"
Pediatrics,Part-9,NEC Bell's Staging,"NEC stage IB: distinguishing sign and treatment?","Grossly bloody stool; same treatment as IA"
Pediatrics,Part-9,NEC Bell's Staging,"NEC stage IIA: key signs and treatment?","Absent bowel sounds, pneumatosis intestinalis; NPO + antibiotics 7-10 days"
Pediatrics,Part-9,NEC Bell's Staging,"NEC stage IIB: key signs and treatment?","Metabolic acidosis, thrombocytopenia, portal venous (PV) gas; NPO + antibiotics 14 days"
Pediatrics,Part-9,NEC Bell's Staging,"NEC stage IIIA: key signs and treatment?","Bradycardia, apnea, acidosis, DIC; NPO + antibiotics 14 days, fluid resuscitation, inotropic support"
Pediatrics,Part-9,NEC Bell's Staging,"NEC stage IIIB: defining sign and treatment?","Pneumoperitoneum; treat with surgery"
Pediatrics,Part-9,NEC Radiology,"Which NEC X-ray sign indicates pneumoperitoneum?","Football sign"
Pediatrics,Part-9,NEC Radiology,"Name the characteristic radiological signs of NEC.","Pneumatosis intestinalis, portal venous (PV) gas, football sign (pneumoperitoneum)"
Pediatrics,Part-10,Toxoplasma,"Congenital toxoplasmosis: classic triad of features?","Hydrocephalus, chorioretinitis, and parenchymal (intracranial) calcification"
Pediatrics,Part-10,Toxoplasma,"How is the chorioretinitis of congenital toxoplasmosis described?","'Headlight in fog' appearance / macular scar"
Pediatrics,Part-10,CMV,"Which is the most common TORCH infection?","CMV (cytomegalovirus)"
Pediatrics,Part-10,CMV,"Congenital CMV: characteristic CNS features?","Microcephaly (<-3 SD of HC) and periventricular calcification"
Pediatrics,Part-10,CMV,"Most common long-term sequela of congenital CMV?","SNHL (sensorineural hearing loss), especially in symptomatic infants"
Pediatrics,Part-10,CMV,"What proportion of congenital CMV cases are asymptomatic?","About 90%"
Pediatrics,Part-10,CMV,"How is congenital CMV diagnosed?","Urinary (or salivary) PCR test"
Pediatrics,Part-10,Zika,"Congenital Zika virus: characteristic features?","Microcephaly, contractures, and grey matter-white matter (GM-WM) calcification"
Pediatrics,Part-10,Zika,"Vector for Zika virus?","Aedes mosquito"
Pediatrics,Part-10,Varicella,"Congenital varicella syndrome: characteristic features?","Cicatricial skin rash and limb hypoplasia"
Pediatrics,Part-10,Varicella,"VZIG timing to protect the neonate around delivery?","If maternal varicella occurs 5 days before to 2 days after delivery"
Pediatrics,Part-10,HSV,"Neonatal HSV-2 infection: features?","Skin and eye lesions, and encephalitis"
