subject,deck,topic,front,back
Cardiovascular System (CVS),"Part-3: ECG Basics (Intervals, Heart Rate, Axis Deviation)",P Wave Abnormalities,What are 'Himalayan P waves' and in which condition are they seen?,"Very tall, peaked P waves seen in Ebstein's anomaly."
Cardiovascular System (CVS),"Part-3: ECG Basics (Intervals, Heart Rate, Axis Deviation)",P Wave Abnormalities,What is 'Pseudo-P-pulmonale' and with which electrolyte abnormality is it seen?,P waves that mimic P pulmonale but are seen with hypokalemia rather than true right atrial hypertrophy.
Cardiovascular System (CVS),"Part-3: ECG Basics (Intervals, Heart Rate, Axis Deviation)",Axis Deviation,What is the quick method ('check 1 foot') to assess cardiac axis deviation on ECG?,"Check Lead I and aVF: if both are positive, axis is normal."
Cardiovascular System (CVS),"Part-3: ECG Basics (Intervals, Heart Rate, Axis Deviation)",Axis Deviation,What does Lead I positive with aVF negative indicate?,Left axis deviation (LAD).
Cardiovascular System (CVS),"Part-3: ECG Basics (Intervals, Heart Rate, Axis Deviation)",Axis Deviation,What does Lead I negative with aVF positive indicate?,Right axis deviation (RAD).
Cardiovascular System (CVS),"Part-3: ECG Basics (Intervals, Heart Rate, Axis Deviation)",Axis Deviation,What does it mean if both Lead I and aVF are negative?,Extreme axis deviation.
Cardiovascular System (CVS),"Part-3: ECG Basics (Intervals, Heart Rate, Axis Deviation)",Axis Deviation,"What is the most common cause (MCC) of left axis deviation (LAD), and what other conditions can cause it?",MCC is left anterior fascicular block; also seen in LVH and inferior MI.
Cardiovascular System (CVS),"Part-3: ECG Basics (Intervals, Heart Rate, Axis Deviation)",Axis Deviation,"What is the most common cause (MCC) of right axis deviation (RAD), and in what condition is it commonly seen?","MCC is right ventricular hypertrophy; commonly seen in lung disease (COPD, pulmonary hypertension)."
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",J Point Waves,What is an Osborn wave and in which condition is it seen?,A wave at the J point seen with hypothermia.
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",J Point Waves,What is an Epsilon wave and in which condition is it seen?,A wave at the J point (best seen in V1) seen with Arrhythmogenic Right Ventricular Dysplasia (ARVD).
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",Delta Wave / WPW,What is the Delta wave and what abnormal pathway causes it?,"A slurred upstroke at the start of the QRS seen in WPW syndrome, caused by an abnormal accessory pathway called the Bundle of Kent."
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",Delta Wave / WPW,What are the characteristic ECG changes of WPW syndrome (PR interval and QRS)?,Reduced PR interval (due to the faster accessory pathway) and increased/widened QRS (the normal QRS is superimposed on the abnormal delta wave).
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",Delta Wave / WPW,"Is WPW syndrome always symptomatic, and how does its prevalence change with age?","No, the patient can be asymptomatic; prevalence decreases with age."
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",Delta Wave / WPW,What is the treatment of choice (TOC) and drug of choice (DOC) for WPW syndrome?,TOC: Radiofrequency ablation of the abnormal pathway; DOC: Flecainide.
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",Delta Wave / WPW,"What is used in an emergency for WPW syndrome, and which class of rate-lowering drugs must be avoided?",IV Procainamide is used in emergencies; rate-lowering ABCD drugs (AV node blockers) are avoided as they can be dangerous in WPW.
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",ARVD,What is Arrhythmogenic Right Ventricular Dysplasia (ARVD) and what is its genetic/pathologic basis?,"A familial condition with a family history of sudden cardiac death, caused by mutations in desmosomal proteins leading to fibrofatty replacement of cardiac myocytes."
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",ARVD,What is Naxos syndrome?,ARVD combined with woolly hair and thick palms/soles.
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",ARVD,What stain highlights the fibrofatty replacement in ARVD histology?,"Masson's Trichrome stain (shows collagen in blue, distinguishing it from muscle and fat)."
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",ARVD,What is the treatment of choice (TOC) for ARVD?,ICD (implantable cardioverter-defibrillator) placement plus Beta blockers.
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",Uhl's Anomaly,What is Uhl's anomaly and how does it present?,A condition presenting in infants with severe right heart failure and a 'parchment-like right ventricle' (extremely thin RV wall).
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",Sudden Cardiac Death,What are the major causes of sudden cardiac death in young people?,"HOCM, ARVD, Long QT syndrome, Brugada Syndrome, and Commotio cordis."
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",Bundle Branch Blocks,What is the mnemonic to distinguish RBBB from LBBB using V1 and V6 morphology?,"RBBB = 'MarroW' (M-shaped rSR' pattern in V1, W-shaped pattern in V6); LBBB = 'WilliaM' (W-shaped pattern in V1, M-shaped pattern in V6). Check leads V1 and V6."
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",Sokolow-Lyon Criteria (LVH),What is the Sokolow-Lyon criteria for diagnosing left ventricular hypertrophy (LVH) on ECG?,"S wave in V1 + R wave in V5 or V6 ≥ 3.5 mV (35 mm), or greater than 7 large boxes (1 large box = 5 mm)."
Cardiovascular System (CVS),"Part-4: ECG Special Waves, Bundle Branch Blocks, LVH/RVH",Right Ventricular Hypertrophy,What is the ECG criterion for right ventricular hypertrophy (RVH)?,R wave in V1 ≥ 7 mm.
Cardiovascular System (CVS),Part-5: Heart Blocks & Bradyarrhythmias,1st Degree Block,What are the ECG findings of 1st degree heart block?,PR interval is prolonged (>0.2 s) but remains constant beat-to-beat.
Cardiovascular System (CVS),Part-5: Heart Blocks & Bradyarrhythmias,2nd Degree Mobitz Type 1,"What are the ECG findings of 2nd degree AV block, Mobitz type 1 (Wenckebach)?",Gradually increasing PR interval until a beat is dropped (a P wave with no following QRS) - described as a 'normal breakup'.
Cardiovascular System (CVS),Part-5: Heart Blocks & Bradyarrhythmias,2nd Degree Mobitz Type 2,"What are the ECG findings of 2nd degree AV block, Mobitz type 2?",PR interval remains constant but a beat is suddenly dropped without warning - described as a 'bad/ghosted breakup'.
Cardiovascular System (CVS),Part-5: Heart Blocks & Bradyarrhythmias,3rd Degree Block,What are the ECG findings of 3rd degree (complete) heart block?,P waves and QRS complexes occur independently of each other (complete AV dissociation) - P and QRS are not related.
Cardiovascular System (CVS),Part-5: Heart Blocks & Bradyarrhythmias,3rd Degree Block,"What classic clinical syndrome is associated with complete heart block, and what does it consist of?",Stokes-Adams syndrome: syncope plus complete heart block.
Cardiovascular System (CVS),Part-5: Heart Blocks & Bradyarrhythmias,Pacemaker Indications,In which rhythm disturbances is a permanent pacemaker indicated?,"2nd degree Mobitz type 2 block, 3rd degree (complete) heart block, and Sick Sinus Syndrome."
Cardiovascular System (CVS),Part-5: Heart Blocks & Bradyarrhythmias,Sick Sinus Syndrome,What is Sick Sinus Syndrome and in whom is it typically seen?,"Bradycardia with an irregular rhythm, typically seen in the elderly."
Cardiovascular System (CVS),Part-5: Heart Blocks & Bradyarrhythmias,ACLS Bradycardia Protocol,"In the ACLS bradycardia protocol, what heart rate and clinical state trigger treatment?",Unstable/symptomatic bradycardia with heart rate less than 50/min.
Cardiovascular System (CVS),Part-5: Heart Blocks & Bradyarrhythmias,ACLS Bradycardia Protocol,What underlying causes should be treated in symptomatic bradycardia?,"Beta-blocker toxicity, MI, hyperkalemia, and hypoxia."
Cardiovascular System (CVS),Part-5: Heart Blocks & Bradyarrhythmias,ACLS Bradycardia Protocol,"What is the first-line drug (and dose) for unstable/symptomatic bradycardia, and what are the next steps if ineffective?","Atropine IV bolus is first-line - coreBTR (updated reference) specifies 1 mg IV bolus, while the BTR 2.0 handwritten notes specify 0.5 mg IV bolus (discrepancy between sources); if ineffective, proceed to Dopamine infusion, Epinephrine infusion, or transcutaneous pacing."
Cardiovascular System (CVS),"Part-6: Supraventricular Tachyarrhythmias (AF, Flutter, PSVT, MAT)",Atrial Fibrillation - ECG,What are the characteristic ECG findings of atrial fibrillation?,Irregularly irregular rhythm with absent P waves.
Cardiovascular System (CVS),"Part-6: Supraventricular Tachyarrhythmias (AF, Flutter, PSVT, MAT)",Atrial Fibrillation - Management,"How is atrial fibrillation managed based on stability, and what is preferred if complicated by acute heart failure?","Unstable: synchronized cardioversion at 200 J. Stable: rate control, with Esmolol as the DOC (Verapamil preferred in asthmatic patients). If complicated by acute heart failure: Digoxin is preferred."
Cardiovascular System (CVS),"Part-6: Supraventricular Tachyarrhythmias (AF, Flutter, PSVT, MAT)",Atrial Fibrillation - Anticoagulation Decision,"How is the decision to anticoagulate in atrial fibrillation made using the CHA2DS2-VASc score, and what are the exceptions?","Based on the CHA2DS2-VASc score: Score 0 = no anticoagulation; Score 1 = Aspirin; Score ≥2 = oral anticoagulation (DOACs preferred). EXCEPTION: in moderate-severe mitral stenosis or a prosthetic heart valve, Warfarin (not a DOAC) is the anticoagulant of choice regardless of score, monitored via INR (target 2-3, or 2.5-3.5 specifically for prosthetic valves per some sources). DOACs, unlike Warfarin, do NOT require routine coagulation monitoring."
Cardiovascular System (CVS),"Part-6: Supraventricular Tachyarrhythmias (AF, Flutter, PSVT, MAT)",CHA2DS2-VASc Score Components,List the components and point values of the CHA2DS2-VASc score.,"Congestive heart failure (1), Hypertension (1), Age ≥75 years (2), Diabetes (1), Stroke/TIA/thromboembolism (2), Vascular disease (1), Age ≥65 years (1), Sex category-female (1). Maximum score = 9."
Cardiovascular System (CVS),"Part-6: Supraventricular Tachyarrhythmias (AF, Flutter, PSVT, MAT)",Atrial Flutter - ECG,What are the characteristic ECG findings of atrial flutter?,"Regular rhythm with a sawtooth pattern of P waves (flutter waves), often with a 4:1 conduction ratio."
Cardiovascular System (CVS),"Part-6: Supraventricular Tachyarrhythmias (AF, Flutter, PSVT, MAT)",Atrial Flutter - Management,"How is atrial flutter managed based on stability, and what is the role of anticoagulation?",Unstable: cardioversion at 25-50 J. Stable: Esmolol or Ibutilide. Anticoagulation is considered as in atrial fibrillation (based on CHA2DS2-VASc score).
Cardiovascular System (CVS),"Part-6: Supraventricular Tachyarrhythmias (AF, Flutter, PSVT, MAT)",PSVT - Overview,"What are the two subtypes of PSVT (Paroxysmal Supraventricular Tachycardia), and which is more common?","AVNRT (Atrioventricular Nodal Reentrant Tachycardia) - more common, over 60% of cases; and AVRT (Atrioventricular Reentrant Tachycardia) - the mechanism seen in WPW syndrome."
Cardiovascular System (CVS),"Part-6: Supraventricular Tachyarrhythmias (AF, Flutter, PSVT, MAT)",PSVT - ECG,What are the characteristic ECG findings of PSVT?,Regular rhythm with absent P waves.
Cardiovascular System (CVS),"Part-6: Supraventricular Tachyarrhythmias (AF, Flutter, PSVT, MAT)",PSVT - Management,"How is PSVT managed based on stability, and what is the stepwise approach for stable patients?","Unstable: synchronized cardioversion. Stable: 1st line - Carotid sinus massage (a vagal maneuver); 2nd line - IV Adenosine. For rate control, Esmolol is preferred over Verapamil (Verapamil/Diltiazem preferred in asthmatics)."
Cardiovascular System (CVS),"Part-6: Supraventricular Tachyarrhythmias (AF, Flutter, PSVT, MAT)",PSVT - FROG Sign,What is the 'FROG sign' and in which arrhythmia is it seen?,"Visible pulsations in the neck during tachycardia, seen in AVNRT."
Cardiovascular System (CVS),"Part-6: Supraventricular Tachyarrhythmias (AF, Flutter, PSVT, MAT)",MAT (Multifocal Atrial Tachycardia),What are the characteristic ECG findings of Multifocal Atrial Tachycardia (MAT)?,Irregularly irregular rhythm with multifocal P waves (P waves of varying morphology).
Cardiovascular System (CVS),"Part-6: Supraventricular Tachyarrhythmias (AF, Flutter, PSVT, MAT)",MAT (Multifocal Atrial Tachycardia),"What is the DOC for rate control in MAT, and what is it most commonly associated with?","DOC is Verapamil; MAT is associated with hypoxia, most commonly due to COPD exacerbation, and also pneumonia."
Cardiovascular System (CVS),"Part-6: Supraventricular Tachyarrhythmias (AF, Flutter, PSVT, MAT)",MAT (Multifocal Atrial Tachycardia),Does cardioversion have a role in MAT?,"No, cardioversion has no role in MAT."
Cardiovascular System (CVS),Part-7: Ventricular Tachyarrhythmias,V-Fib,What are the ECG findings of ventricular fibrillation (V-fib)?,No discernible rhythm pattern.
Cardiovascular System (CVS),Part-7: Ventricular Tachyarrhythmias,V-Fib / V-Tach Management,"How is unstable V-fib/V-tach managed, and what is the treatment for stable patients?",Unstable: Defibrillation; Stable: IV Amiodarone. Lignocaine was historically used but is no longer first-line.
Cardiovascular System (CVS),Part-7: Ventricular Tachyarrhythmias,Monomorphic V-Tach,What are the ECG findings of monomorphic ventricular tachycardia?,Wide complex regular tachycardia.
Cardiovascular System (CVS),Part-7: Ventricular Tachyarrhythmias,Special Beats,What is a 'capture beat' in ventricular arrhythmias?,"A beat where the SA node briefly conducts through the AV node, producing one normal-looking QRS complex amid the wide VT complexes."
Cardiovascular System (CVS),Part-7: Ventricular Tachyarrhythmias,Special Beats,What is a 'fusion beat' in ventricular arrhythmias?,A beat where the SA nodal signal and the ventricular ectopic signal fuse together to form a partially wide QRS complex.
Cardiovascular System (CVS),Part-7: Ventricular Tachyarrhythmias,Polymorphic V-Tach / Torsades,What is polymorphic ventricular tachycardia also known as?,"Long QT syndrome, also known as Torsades de Pointes."
Cardiovascular System (CVS),Part-7: Ventricular Tachyarrhythmias,Polymorphic V-Tach / Torsades,What is the drug of choice (DOC) for Torsades de Pointes?,IV MgSO4 (Magnesium sulfate).
Cardiovascular System (CVS),Part-7: Ventricular Tachyarrhythmias,Polymorphic V-Tach / Torsades,"What are the two hereditary long QT syndromes, their inheritance pattern, and their association with hearing loss?",Romano-Ward syndrome (Autosomal Dominant) - NO sensorineural hearing loss (SNHL); Jerwell-Lange-Nelson syndrome (Autosomal Recessive) - SNHL is present.
Cardiovascular System (CVS),Part-7: Ventricular Tachyarrhythmias,Polymorphic V-Tach / Torsades,What metabolic/electrolyte abnormalities can predispose to long QT syndrome?,"Hypokalemia, Hypomagnesemia, Hypocalcemia, and Hypothermia."
Cardiovascular System (CVS),Part-7: Ventricular Tachyarrhythmias,Drugs Causing Long QT,What is the 'ABCDE' mnemonic for drug classes that can cause long QT syndrome?,"Anti-Arrhythmics (Class 1A, Class 3), Anti-Biotics/ATT/Anti-fungals (macrolides, fluoroquinolones, Bedaquiline, Pretomanid, azoles), Anti-'C'ychotics (Haloperidol, Ziprasidone, Quetiapine, Risperidone/Thioridazine), Anti-Depressants (TCA, SSRI), Anti-Emetics (5-HT3 blockers/'setrons' except Palonosetron, and Domperidone)."
Cardiovascular System (CVS),Part-7: Ventricular Tachyarrhythmias,Drugs Causing Long QT,"Besides the ABCDE classes, what other individual drugs can cause long QT syndrome?","Chloroquine and Hydroxychloroquine (HCQ), Methadone, and Protease inhibitors ('-navir' drugs)."
Cardiovascular System (CVS),Part-7: Ventricular Tachyarrhythmias,Drugs Causing Long QT,What are the 'CAT drugs' that were withdrawn due to QT prolongation risk?,"Cisapride, Astemizole, and Terfenadine."
Cardiovascular System (CVS),Part-7: Ventricular Tachyarrhythmias,Other Uses of MgSO4,"Besides Torsades de Pointes, what are the other clinical uses of MgSO4?","Eclampsia (seizure prophylaxis), fetal neuroprotection (<32 weeks POG), as a tocolytic agent, acute exacerbation of asthma, cellulitis dressing, aluminium phosphide (ALP) poisoning, and oral MgSO4 used as a laxative."
Cardiovascular System (CVS),Part-8: Digitalis Effect & Electrolyte ECG Changes,Digitalis Overview,"From which plant is Digitalis derived, and what is the active clinical drug?",Derived from foxglove (Digitalis purpurea); the active drug used clinically is Digoxin.
