subject,deck,topic,front,back
Neurology,Part-1,Nerve Fiber Classification,"What is the order of nerve fiber sensitivity to pressure, and what mnemonic captures it?","A > B > C; mnemonic ""Return to basics"""
Neurology,Part-1,Nerve Fiber Classification,"What is the order of nerve fiber sensitivity to hypoxia, and what mnemonic captures it?","B > A > C; mnemonic ""BACo!"""
Neurology,Part-1,Nerve Fiber Classification,How do conduction velocity and fiber diameter change from Aalpha fibers down to C fibers?,Both conduction velocity and fiber diameter progressively decrease from Aalpha to C fibers (larger diameter = faster conduction)
Neurology,Part-1,Pain Pathway & Modulation,"Which fiber types carry pain signals, and what pathway do they take to reach conscious perception?","Adelta fibers and C fibers carry pain via the spinothalamic tract to the brain, where it is perceived"
Neurology,Part-1,Pain Pathway & Modulation,What is the function of the descending pain inhibition system?,It suppresses nociceptive transmission in chronic pain at the level of the spinothalamic tract
Neurology,Part-1,Pain Pathway & Modulation,What is the role of the periaqueductal gray (PAG) in pain modulation?,It activates descending inhibition pathways
Neurology,Part-1,Pain Pathway & Modulation,Which structure and neurotransmitter inhibit pain at the spinal level via serotonergic pathways?,"Nucleus raphe, using serotonin (5-HT)"
Neurology,Part-1,Pain Pathway & Modulation,Which structure and neurotransmitter inhibit pain at the spinal level via noradrenergic pathways?,"Locus ceruleus, using norepinephrine (NE)"
Neurology,Part-1,Pain Pathway & Modulation,What do interneurons in the dorsal horn release to inhibit pain transmission?,Enkephalins and dynorphins
Neurology,Part-1,Pain Pathway & Modulation,"What is the Gate Control Theory of pain, and who proposed it?",Proposed by Melzack & Wall; activation of Abeta (touch) fibers inhibits Adelta and C fiber pain transmission
Neurology,Part-1,Pain Pathway & Modulation,"What structure is known as the ""Gating Center"" in the Gate Control Theory?",The substantia gelatinosa (lamina 2 of the dorsal horn)
Neurology,Part-1,Pain Pathway & Modulation,Give two clinical applications of the Gate Control Theory of pain.,TENS (Transcutaneous Electrical Nerve Stimulation) and acupuncture (which increases enkephalin release)
Neurology,Part-1,Pain Pathway & Modulation,Define hyperalgesia.,An exaggerated response to a painful stimulus
Neurology,Part-1,Pain Pathway & Modulation,Define allodynia.,A non-painful stimulus that is perceived as painful
Neurology,Part-1,Pain Pathway & Modulation,"A woman gets sunburned on the beach, and later feels pain during a 40 degree C warm bath. Which receptor and phenomenon explain this pain?","Innocuous thermal receptors (not nociceptors, since 40 degree C is below the ~49 degree C nociceptor threshold) are activated; the pain represents allodynia due to sunburn sensitization"
Neurology,Part-2,Neurotransmitter Changes in Disease,"Where is acetylcholine synthesized, and how are its levels altered in depression and mania?","Synthesized in the basal nucleus of Meynert; increased in depression, decreased in mania"
Neurology,Part-2,Neurotransmitter Changes in Disease,"How are acetylcholine levels altered in Alzheimer's disease, Huntington's disease, and Parkinson's disease?","Markedly decreased in Alzheimer's disease, decreased in Huntington's disease, increased in Parkinson's disease"
Neurology,Part-2,Neurotransmitter Changes in Disease,"Where is dopamine synthesized, and how are its levels altered in depression, mania, and schizophrenia?","Synthesized in the ventral tegmentum and substantia nigra; decreased in depression, markedly increased in mania, markedly increased in schizophrenia"
Neurology,Part-2,Neurotransmitter Changes in Disease,How are dopamine levels altered in Huntington's disease and Parkinson's disease?,Increased in Huntington's disease; markedly decreased in Parkinson's disease
Neurology,Part-2,Neurotransmitter Changes in Disease,"Where is GABA synthesized, and how are its levels altered in anxiety, depression, and mania?","Synthesized in the nucleus accumbens; markedly decreased in anxiety, decreased in depression, decreased in mania"
Neurology,Part-2,Neurotransmitter Changes in Disease,How is GABA altered in Huntington's disease?,Decreased
Neurology,Part-2,Neurotransmitter Changes in Disease,"Where is norepinephrine synthesized, and how are its levels altered in anxiety and depression?","Synthesized in the locus ceruleus; markedly increased in anxiety, markedly decreased in depression"
Neurology,Part-2,Neurotransmitter Changes in Disease,"Where is serotonin synthesized, and how are its levels altered in anxiety and depression?","Synthesized in the raphe nuclei (medulla, pons); markedly decreased in both anxiety and depression"
Neurology,Part-2,Hypothalamic Nuclei,"What is the function of the lateral hypothalamic nucleus, and what mnemonic helps recall it?","Mediates hunger and anger, stimulated by ghrelin; mnemonic ""Makes you grow laterally"""
Neurology,Part-2,Hypothalamic Nuclei,"What is the function of the ventromedial hypothalamic nucleus, and what mnemonic helps recall it?","Mediates satiety, stimulated by leptin; mnemonic ""Opposite of Lateral nucleus"""
Neurology,Part-2,Hypothalamic Nuclei,"What is the function of the anterior hypothalamic nucleus, and what mnemonic helps recall it?","Mediates cooling; mnemonic ""AC - Anterior cooling"""
Neurology,Part-2,Hypothalamic Nuclei,"What is the function of the posterior hypothalamic nucleus, and what mnemonic helps recall it?","Mediates heat generation via shivering and vasoconstriction; mnemonic ""Opposite of anterior"""
Neurology,Part-2,Hypothalamic Nuclei,"What hormone does the supraoptic nucleus release, and what mnemonic covers this along with the paraventricular nucleus?","ADH; mnemonic ""SAD POX"""
Neurology,Part-2,Hypothalamic Nuclei,What hormone does the paraventricular nucleus release?,"Oxytocin (covered by the mnemonic ""SAD POX"")"
Neurology,Part-2,Hypothalamic Nuclei,"What does the suprachiasmatic nucleus release, from which gland, and what mnemonic helps recall it?","Releases melatonin from the pineal gland; mnemonic ""Circadian - Chiasmatic"""
Neurology,Part-2,Hypothalamic Nuclei,"What hormone does the preoptic nucleus release, and what mnemonic helps recall it?","GnRH; mnemonic ""Pre gonadotropin hormone"""
Neurology,Part-2,Hypothalamic Nuclei,What is the overall regulatory role of the arcuate nucleus?,"It is the regulator center for hunger, satiety, and reproduction"
Neurology,Part-2,Hypothalamic Nuclei,Which neurons in the arcuate nucleus stimulate hunger?,NPY/AgRP neurons
Neurology,Part-2,Hypothalamic Nuclei,Which neurons in the arcuate nucleus promote satiety?,POMC/CART neurons
Neurology,Part-2,Hypothalamic Nuclei,What is the role of kisspeptin neurons in the arcuate nucleus?,They act as a trigger for puberty by stimulating pulsatile GnRH secretion
Neurology,Part-2,Hypothalamic Nuclei,Why is pulsatile GnRH release stimulated by kisspeptin neurons important?,It is essential for proper activation of LH and FSH
Neurology,Part-2,Hypothalamic Nuclei,"What causes Kallmann syndrome, and what is its clinical consequence?","A mutation of kisspeptin, causing delayed or absent puberty"
Neurology,Part-2,Hypothalamic Nuclei,What is leptin's role in puberty?,It acts as a permissive signal for puberty - it allows puberty to happen but does not directly start it
Neurology,Part-2,Hypothalamic Nuclei,What effect does low leptin (as seen in anorexia) have on puberty?,It causes delayed or suppressed puberty
Neurology,Part-2,Thermoregulation,What is the core body temperature set point?,37 degrees C
Neurology,Part-2,Thermoregulation,What dominates thermoregulation when body temperature rises above 37 degrees C?,Evaporative heat loss (sweating) dominates
Neurology,Part-2,Thermoregulation,What dominates thermoregulation when body temperature falls below 37 degrees C?,Heat production dominates
Neurology,Part-2,Thermoregulation,"What happens to the hypothalamic set point during fever, and how does the body respond?",The set point rises; shivering and vasoconstriction occur to raise body temperature to the new set point
Neurology,Part-2,Thermoregulation,"What happens during the ""crisis"" (defervescence) phase when a fever resolves?","The set point suddenly drops, and vasodilation plus sweating occur to lower body temperature"
Neurology,Part-3,Feeding Regulation,List the anorexigenic (feeding-decreasing) mediators described in the notes.,"alpha-MSH, Leptin, Serotonin, Norepinephrine, CRH, Insulin, Cholecystokinin (CCK), Glucagon-like peptide (GLP), CART, and Peptide YY (PYY)"
Neurology,Part-3,Feeding Regulation,List the orexigenic (feeding-increasing) mediators described in the notes.,"Neuropeptide Y (NPY), Agouti-related protein (AGRP), Melanin-concentrating hormone (MCH), Orexins A and B, Endorphins, Galanin (GAL), Amino acids (glutamate and gamma-aminobutyric acid), Cortisol, Ghrelin, and Endocannabinoids"
Neurology,Part-3,Feeding Regulation,"What does alpha-MSH stand for, and is it orexigenic or anorexigenic?",alpha-Melanocyte-stimulating hormone; it is anorexigenic (decreases feeding)
Neurology,Part-3,Feeding Regulation,"What does CRH stand for, and what is its effect on feeding?",Corticotropin-releasing hormone; it is anorexigenic (decreases feeding)
Neurology,Part-3,Feeding Regulation,"What does CART stand for, and what is its effect on feeding?",Cocaine & amphetamine regulated transcript; it is anorexigenic (decreases feeding)
Neurology,Part-3,Feeding Regulation,What is the feeding effect of Peptide YY (PYY)?,Anorexigenic (decreases feeding)
Neurology,Part-3,Feeding Regulation,What is the feeding effect of Neuropeptide Y (NPY)?,Orexigenic (increases feeding)
Neurology,Part-3,Feeding Regulation,What is the feeding effect of Agouti-related protein (AGRP)?,Orexigenic (increases feeding)
Neurology,Part-3,Feeding Regulation,What is the feeding effect of ghrelin and cortisol?,Both are orexigenic (increase feeding)
Neurology,Part-3,Feeding Regulation,What hormone do adipocytes (fat cells) produce that suppresses appetite?,Leptin
Neurology,Part-3,Feeding Regulation,"What does adiponectin do, and which cells produce it?",Produced by adipocytes; it improves insulin sensitivity and is anti-inflammatory and cardioprotective
Neurology,Part-4,Thalamic Nuclei,"What input does the Ventral Posterolateral (VPL) thalamic nucleus receive, and what mnemonic helps recall its clinical relevance?","Receives input from the spinothalamic tract and dorsal column; mnemonic ""Very painful limbs"""
Neurology,Part-4,Thalamic Nuclei,"What sensations does the VPL nucleus relay, and to which cortical destination?","Somatic body sensations - pain, temperature, touch, vibration, and proprioception; relays to the primary somatosensory cortex (Brodmann Areas 3,1,2)"
Neurology,Part-4,Thalamic Nuclei,"What input does the Ventral Posteromedial (VPM) thalamic nucleus receive, and what mnemonic helps recall its clinical relevance?","Receives input from the trigeminal nerve (sensory) and gustatory input via the Chorda Tympani, 9th cranial nerve, and 10th cranial nerve; mnemonic ""Very painful mouth"""
Neurology,Part-4,Thalamic Nuclei,"What sensations does the VPM nucleus relay, and to which cortical destinations?","Somatic face sensations and taste; somatic sensation goes to the primary somatosensory cortex (Brodmann Areas 3,1,2), while taste goes to Brodmann area 43"
Neurology,Part-4,Thalamic Nuclei,"What input does the Lateral Geniculate Nucleus (LGN) receive, and what mnemonic helps recall its function?","Receives input from the optic tract; mnemonic ""L: Light (vision)"""
Neurology,Part-4,Thalamic Nuclei,"To which cortical area does the LGN relay visual information, and what mnemonic marks this Brodmann area?","Primary visual cortex (Brodmann Area 17); mnemonic ""we start seeing people at 17"""
Neurology,Part-4,Thalamic Nuclei,"What input does the Medial Geniculate Nucleus (MGN) receive, and what mnemonic helps recall its function?","Receives input from the inferior colliculus of the auditory pathway; mnemonic ""M: Music (hearing)"""
Neurology,Part-4,Thalamic Nuclei,What is the mnemonic for the auditory pathway structures leading into the MGN?,EECOLIMA
Neurology,Part-4,Thalamic Nuclei,To which cortical area does the MGN relay auditory information?,Primary auditory cortex (Brodmann Areas 41/42)
Neurology,Part-4,Thalamic Nuclei,"What input do the Ventral Anterior/Ventral Lateral (VA/VL) thalamic nuclei receive, and what is their function?",Receive input from the basal ganglia and cerebellum; involved in motor planning and coordination
Neurology,Part-4,Thalamic Nuclei,To which cortical area do the VA/VL nuclei relay information?,"Motor cortex (Brodmann Areas 4,6)"
Neurology,Part-4,Thalamic Nuclei,Which thalamic nucleus is part of the limbic system?,The anterior nucleus
Neurology,Part-4,Thalamic Nuclei,Which thalamic nucleus is involved in memory and is affected in Wernicke's encephalopathy?,The medial dorsal nucleus
Neurology,Part-4,Thalamic Nuclei,Which thalamic nucleus is affected in Prion's disease?,The pulvinar
Neurology,Part-5,Memory,"What is semantic memory, where is it processed, and what type of memory category does it belong to?","Memory of facts and general knowledge; retrieved via the prefrontal cortex, with storage involving the anterior and lateral temporal cortex; it is conscious and expressible, and belongs to declarative (explicit) memory"
Neurology,Part-5,Memory,"What is episodic memory, where is it located, and what happens with bilateral hippocampal lesions?","Memory of personal experiences and events, located in the hippocampus, neocortex, and medial temporal lobe (declarative/explicit memory); bilateral hippocampal lesions cause anterograde amnesia"
Neurology,Part-5,Memory,"What is procedural memory, where is it located, and what type of learning does it represent?","Memory for skills and habits, located in the striatum and cerebellum; represents unconscious learning (non-declarative/implicit memory)"
Neurology,Part-5,Memory,"What is priming/perceptual memory, and where is it located?","Improved response to a stimulus due to prior exposure (e.g., improved performance when given hints); located in the neocortex (non-declarative/implicit memory)"
Neurology,Part-5,Memory,"What is associative learning, what is a classic example, and where is it located?","Classical and operant conditioning (e.g., Pavlov's experiment); located in the amygdala and cerebellum (non-declarative/implicit memory)"
Neurology,Part-5,Memory,"What syndrome results from bilateral amygdala lesions, and what are its clinical features?","Kluver-Bucy Syndrome, characterized by hyperorality and hypersexuality"
Neurology,Part-5,Memory,"What is habituation, and what is its underlying cellular mechanism?","A decreased response to a repeated stimulus, caused by decreased calcium influx leading to decreased glutamate release"
Neurology,Part-5,Memory,"What is sensitization, and what is its underlying cellular mechanism?","An increased response to a stimulus, caused by increased serotonin leading to increased calcium influx and increased glutamate release"
Neurology,Part-5,Memory,How long does short-term memory last?,30 to 300 seconds
Neurology,Part-5,Memory,"Where does long-term potentiation/depression occur, and which neurons are specifically involved?","In the hippocampus, involving CA1 neurons"
Neurology,Part-5,Memory,Which neurotransmitter mediates long-term potentiation/depression?,Glutamate
Neurology,Part-5,Memory,"Which two receptors mediate long-term potentiation, and what is the key characteristic of each?",The NMDA receptor (a slow channel) and the AMPA receptor (mediates fast excitatory transmission)
Neurology,Part-6,Dementia,"What is the most common cause of dementia, and what is the second most common cause?","Alzheimer's dementia is the most common cause; vascular dementia is the second most common, characterized by early executive dysfunction"
Neurology,Part-6,Dementia,"What are the early clinical features of Alzheimer's dementia, and which brain lobes are involved early?",Short-term memory loss and spatial disorientation; the temporal and parietal lobes are involved early
Neurology,Part-6,Dementia,"What are the late clinical features of Alzheimer's dementia, and which brain lobe is involved late?",Personality changes; the frontal lobe is involved late
Neurology,Part-6,Dementia,"Which genetic condition is Alzheimer's disease associated with, and via which gene/chromosome?","Down's syndrome, via the APP gene located on chromosome 21"
Neurology,Part-6,Dementia,How do ApoE2 and ApoE4 alleles affect Alzheimer's disease prognosis?,ApoE2 is associated with a good prognosis; ApoE4 is associated with a bad prognosis
Neurology,Part-6,Dementia,What is the treatment for mild Alzheimer's disease?,"AChE inhibitors - Donepezil, Rivastigmine, and Galantamine"
Neurology,Part-6,Dementia,What is the treatment for moderate to severe Alzheimer's disease?,"Memantine, an NMDA receptor inhibitor"
Neurology,Part-6,Dementia,Which monoclonal antibodies are used to treat Alzheimer's disease?,Lecanemab and Aducanumab
Neurology,Part-6,Dementia,Which Alzheimer's disease drug is available as a transdermal patch?,Rivastigmine
Neurology,Part-6,Dementia,"What are neurofibrillary tangles composed of, and what is their histological appearance?","Composed of TAU proteins; appear as flame-shaped, basophilic structures (a non-specific finding)"
Neurology,Part-6,Dementia,"What are Hirano bodies composed of, and what is their histological appearance?","Composed of actin; appear as eosinophilic, rod-like structures (a non-specific finding)"
Neurology,Part-6,Dementia,"What does the Bielschowsky stain demonstrate, and what type of stain is it?",A silver stain that demonstrates beta-amyloid plaques
Neurology,Part-6,Dementia,"Which amyloid subtype is associated with Alzheimer's disease, and which is associated with cerebral amyloid angiopathy?","A-beta 42 is associated with Alzheimer's disease; A-beta 40 is associated with cerebral amyloid angiopathy, causing vascular fragility and lobar hemorrhages"
Neurology,Part-6,Dementia,What is the characteristic clinical course of vascular dementia?,A stepwise decline
Neurology,Part-6,Dementia,"What neuroimaging finding is seen in vascular dementia, and what is its cause?","Deep white matter changes, due to multiple infarcts or small vessel disease"
Neurology,Part-6,Dementia,What is Binswanger disease?,A subtype of vascular dementia caused by chronic small vessel ischemia
Neurology,Part-6,Dementia,What are the early clinical features of Pick's disease (frontotemporal dementia)?,Early personality and behavioral changes
Neurology,Part-6,Dementia,What gross pathological finding is characteristic of Pick's disease?,Knife-edge atrophy of the frontal lobe
Neurology,Part-6,Dementia,"What are ""Pick bodies"" composed of?",Tau proteins and ubiquitin
Neurology,Part-6,Dementia,"What is Hakim's triad of normal pressure hydrocephalus, and what mnemonic describes it?","Urinary incontinence, dementia, and gait ataxia; mnemonic ""wet-wacky-wobbly"""
Neurology,Part-6,Dementia,What is the underlying mechanism causing symptoms in normal pressure hydrocephalus?,Cortical fibers of the frontal lobe become compressed/occluded due to lateral ventricular dilatation
Neurology,Part-6,Dementia,What type of gait is characteristic of normal pressure hydrocephalus?,"A shuffling gait with preserved arm swing, known as magnetic gait"
Neurology,Part-6,Dementia,"Is normal pressure hydrocephalus reversible, and how is it treated?","Yes, it is a reversible dementia, treated with a VP (ventriculoperitoneal) shunt"
Neurology,Part-6,Dementia,What are the clinical features of Prion's disease?,"Rapidly progressive dementia, myoclonus, infective proteins in CSF, periodic sharp waves on EEG, elevated 14-3-3 protein in CSF, and a history of neurosurgery/corneal transplant/cannibalism"
Neurology,Part-6,Dementia,What imaging sign is characteristic of variant CJD (a prion disease)?,"The pulvinar sign, also called the hockey stick sign"
Neurology,Part-6,Dementia,"What is the underlying pathology in Prion's disease, and is it transmissible?","Spongiform encephalopathy, which is transmissible"
Neurology,Part-6,Dementia,"What causes HIV-Associated Neurocognitive Disorder (HAND), and what neuroimaging finding is seen?",Caused by HIV infection; causes diffuse (global) cerebral atrophy
Neurology,Part-6,Dementia,What is the histological hallmark of HIV-Associated Neurocognitive Disorder?,Microglial nodules
Neurology,Part-7,Basal Ganglia,What are the five main components of the basal ganglia?,"Caudate, Putamen, Globus pallidus (GPi and GPe), Substantia nigra (SNpc and SNpr), and the Subthalamic nucleus"
Neurology,Part-7,Basal Ganglia,What are the two divisions of the globus pallidus?,Globus pallidus internal (GPi) and Globus pallidus external (GPe)
Neurology,Part-7,Basal Ganglia,What are the two divisions of the substantia nigra?,SNpc (pars compacta) and SNpr (pars reticulata)
Neurology,Part-7,Basal Ganglia,Which two structures together form the striatum?,Caudate + Putamen
Neurology,Part-7,Basal Ganglia,Which two structures together form the lentiform nucleus?,Putamen + Globus pallidus
Neurology,Part-7,Basal Ganglia,What is the overall functional role of the basal ganglia?,To inhibit unwanted/excess movements and facilitate smooth voluntary movement
Neurology,Part-7,Basal Ganglia,"What neurotransmitter mediates most basal ganglia output, and is it excitatory or inhibitory?","GABA, which is inhibitory"
Neurology,Part-7,Basal Ganglia,"Which two basal ganglia structures are exceptions to the typical GABA/inhibitory output, and what neurotransmitters do they use instead?",The subthalamic nucleus (STN) uses glutamate; the SNpc uses dopamine
Neurology,Part-7,Basal Ganglia,"Damage to which basal ganglia structure causes chorea, and what are its features?","The caudate; chorea causes dance-like, purposeless movements"
Neurology,Part-7,Basal Ganglia,"Damage to which basal ganglia structure causes athetosis, and what are its features?","The globus pallidus; athetosis causes slow, writhing movements"
Neurology,Part-7,Basal Ganglia,"Damage to which basal ganglia structure causes parkinsonism, and what are its features?","The substantia nigra (SNpc); parkinsonism causes bradykinesia, rigidity, and tremor"
Neurology,Part-7,Basal Ganglia,"Damage to which basal ganglia structure causes contralateral hemiballismus, and what are its features?",The subthalamic nucleus; hemiballismus causes violent flinging movements
Neurology,Part-7,Basal Ganglia,"What is the most common movement disorder, and is the basal ganglia involved?",Essential tremor; the basal ganglia is NOT involved
Neurology,Part-7,Basal Ganglia,What is the frequency and character of essential tremor?,"A high-frequency tremor at 6-10 Hz, occurring as a postural/action tremor"
Neurology,Part-7,Basal Ganglia,What factors worsen essential tremor?,Activity and stress
Neurology,Part-7,Basal Ganglia,What factor characteristically improves essential tremor?,Alcohol
Neurology,Part-7,Basal Ganglia,"Is essential tremor typically familial, and what is the drug of choice for treatment?","Yes, it is often familial; the drug of choice is propranolol"
Neurology,Part-7,Basal Ganglia,"In the direct pathway of basal ganglia motor control, which dopamine receptor is activated, and what is its effect?","Dopamine acts on the D-1 receptor, producing an excitatory (+) effect"
Neurology,Part-7,Basal Ganglia,"In the direct pathway, what does striatal activation do to the GPi, and what is the net effect on movement?","The striatum inhibits the GPi; since the GPi no longer inhibits the thalamus, the net effect is facilitation of movement (""double negative is positive"")"
Neurology,Part-7,Basal Ganglia,"In the indirect pathway of basal ganglia motor control, which dopamine receptor is activated, and what is its effect?","Dopamine acts on the D-2 receptor, producing an inhibitory (-) effect"
Neurology,Part-7,Basal Ganglia,"In the indirect pathway, how does the striatum ultimately affect the GPi, and what is the net effect on movement?","Via a long path through the STN and GPe, the striatum excites the GPi; the GPi then inhibits the thalamus, resulting in no movement"
Neurology,Part-8,Movement Disorders,What does the mnemonic TRAP stand for in defining parkinsonism?,"Tremor, Rigidity, Akinesia/Bradykinesia, and Postural instability"
Neurology,Part-8,Movement Disorders,What is another name for parkinsonism?,Paralysis Agitans
Neurology,Part-8,Movement Disorders,"Describe the classic tremor of parkinsonism, including its frequency.","A ""pill-rolling"" resting tremor occurring at 3-6 Hz"
Neurology,Part-8,Movement Disorders,Describe the type of rigidity seen in parkinsonism.,"""Lead-pipe"" or ""cogwheel"" stiffness"
Neurology,Part-8,Movement Disorders,What does akinesia/bradykinesia refer to in parkinsonism?,Slowness or lack of movement
Neurology,Part-8,Movement Disorders,What does postural instability refer to in parkinsonism?,Balance problems and falls
Neurology,Part-8,Movement Disorders,"What is micrographia, as seen in parkinsonism?","Small, cramped handwriting"
Neurology,Part-8,Movement Disorders,"What is meant by ""mask-like facies"" in parkinsonism?",Reduced facial expression
Neurology,Part-8,Movement Disorders,Describe the shuffling gait characteristic of parkinsonism.,Short steps with reduced arm swing
Neurology,Part-8,Movement Disorders,What are the late clinical features of parkinsonism?,Dementia and depression
Neurology,Part-8,Movement Disorders,"How does classic parkinsonism (Parkinson's disease) respond to dopamine, and how does this differ from Parkinson-plus syndromes?","Parkinson's disease has a good response to dopamine, whereas Parkinson-plus syndromes have a poor response"
Neurology,Part-8,Movement Disorders,"What is meant by ""fluctuating cognition"" in Lewy body dementia?",The patient may be lucid at one time and confused shortly afterward
Neurology,Part-8,Movement Disorders,What is a characteristic early clinical sign of Lewy body dementia?,Visual hallucinations
Neurology,Part-8,Movement Disorders,"What is REM Sleep Behavior Disorder (RBD), as seen in Lewy body dementia?","Loss of normal REM sleep paralysis, causing patients to act out their dreams (kicking, shouting, movements)"
Neurology,Part-8,Movement Disorders,How prominent is parkinsonism in Lewy body dementia?,"Spontaneous parkinsonism occurs with bradykinesia and rigidity, but tremor is less prominent"
Neurology,Part-8,Movement Disorders,What protein forms Lewy bodies?,Alpha-synuclein
Neurology,Part-8,Movement Disorders,"List the three synucleinopathies mentioned in the notes, with their key features.","Parkinson's disease (most common); Dementia with Lewy bodies (early dementia + visual hallucinations + Parkinsonism features); Multiple system atrophy (Parkinsonism + autonomic failure, e.g. hypotension, urinary issues)"
Neurology,Part-8,Movement Disorders,List the seven tauopathies mentioned in the notes.,"Progressive supranuclear palsy, Corticobasal degeneration, Alzheimer's disease, Pick's disease, Chronic traumatic encephalopathy, Pantothenate kinase-associated degeneration, and Subacute sclerosing panencephalitis (a measles complication)"
Neurology,Part-8,Movement Disorders,"What two general features characterize the ""Parkinson-plus"" syndromes as a group?",Poor response to dopamine and absence of tremors
Neurology,Part-8,Movement Disorders,What are the key features of Multiple System Atrophy (MSA-C)?,"Autonomic features and the ""hot cross bun"" sign in the pons"
Neurology,Part-8,Movement Disorders,What are the key features of Lewy body dementia listed among the Parkinson-plus category?,Dementia and visual hallucinations
Neurology,Part-8,Movement Disorders,What are the key features of Progressive Supranuclear Palsy?,"Impaired downward gaze and the ""hummingbird sign"""
Neurology,Part-8,Movement Disorders,What are the key features of Corticobasal Degeneration?,Alien limb phenomenon and asymmetric bradykinesia
Neurology,Part-9,Parkinson Disease Management,What is the drug of choice for Parkinson's disease in elderly patients (age 65 or older)?,Levodopa + Carbidopa (Syndopa)
Neurology,Part-9,Parkinson Disease Management,Which Parkinson's disease symptoms does Levodopa + Carbidopa treat most effectively?,Bradykinesia and rigidity
Neurology,Part-9,Parkinson Disease Management,Why is Levodopa + Carbidopa not preferred as first-line in young Parkinson's disease patients?,Due to side effects of motor fluctuations and dyskinesia with long-term use
Neurology,Part-9,Parkinson Disease Management,What is the drug of choice for Parkinson's disease in young patients?,"Dopamine agonists - Pramipexole, Ropinirole"
Neurology,Part-9,Parkinson Disease Management,What is the drug of choice for drug-induced parkinsonism or tremor-predominant Parkinson's disease?,Central anticholinergics - Trihexyphenidyl (also known as Benztropine)
Neurology,Part-9,Parkinson Disease Management,"What is Istradefylline, and what class of drug is it?",A newer Parkinson's disease drug that acts as an adenosine (A2A) receptor antagonist
