subject,deck,topic,front,back
Renal System,Deck 1 - Renal Physiology Basics,Glucose Handling / Splay,Define the 'splay' phenomenon in renal glucose handling.,The early appearance of glucose in urine before the theoretical transport maximum (Tm) is reached.
Renal System,Deck 1 - Renal Physiology Basics,Glucose Handling / Splay,What causes the splay phenomenon?,"Nephron-to-nephron variability — not all SGLT transporters have identical capacity, so some nephrons reach saturation earlier than others."
Renal System,Deck 1 - Renal Physiology Basics,Glucose Handling / Splay,What is the approximate Tm for glucose and the renal threshold for glucosuria?,Tm ≈ 375 mg/min; renal threshold ≈ 200 mg/dl plasma glucose.
Renal System,Deck 1 - Renal Physiology Basics,Micturition/Bladder Physiology,What does cystometrography (CMG) measure?,Intravesical pressure versus bladder volume during bladder filling.
Renal System,Deck 1 - Renal Physiology Basics,Micturition/Bladder Physiology,"What happens to bladder pressure during the filling phase, and why?","A large increase in volume occurs with only a very small rise in intravesical pressure, due to high bladder compliance — explained by Laplace's Law."
Renal System,Deck 1 - Renal Physiology Basics,Micturition/Bladder Physiology,State Laplace's Law as applied to the bladder.,P = 2T/R (Pressure = 2 × wall tension ÷ radius).
Renal System,Deck 1 - Renal Physiology Basics,Micturition/Bladder Physiology,Approximately what bladder volume marks the transition from filling to voiding phase on a cystometrogram?,Around 400 ml.
Renal System,Deck 1 - Renal Physiology Basics,Micturition/Bladder Physiology,What are the parasympathetic ('Pee') actions on the bladder during voiding?,Detrusor muscle contracts; internal urethral sphincter relaxes.
Renal System,Deck 1 - Renal Physiology Basics,Micturition/Bladder Physiology,What are the sympathetic ('Store') actions on the bladder during storage?,Detrusor relaxes; internal urethral sphincter contracts.
Renal System,Deck 1 - Renal Physiology Basics,Micturition/Bladder Physiology,"Which nerve provides somatic (voluntary) control of micturition, and what does it control?",The pudendal nerve (S2–S4); it controls the external urethral sphincter.
Renal System,Deck 2 - Glomerular Filtration,NFP & Filtration Pressures,What is the formula for Net Filtration Pressure (NFP) and its components?,"NFP = (PGC + πBS) − (PBS + πGC); PGC = glomerular capillary hydrostatic pressure, πBS = Bowman's capsule oncotic pressure (≈0), PBS = Bowman's capsule hydrostatic pressure, πGC = glomerular capillary oncotic pressure."
Renal System,Deck 2 - Glomerular Filtration,NFP & Filtration Pressures,"Using classic values PGC=45 mmHg, πBS=0, PBS=10 mmHg, πGC=25 mmHg, what is the NFP?",NFP = (45+0) − (10+25) = 10 mmHg.
Renal System,Deck 2 - Glomerular Filtration,Arteriolar Effects on GFR/RPF/FF,"Effect of afferent arteriole constriction on GFR, RPF, and FF?","GFR↓, RPF↓, FF unchanged."
Renal System,Deck 2 - Glomerular Filtration,Arteriolar Effects on GFR/RPF/FF,"Effect of efferent arteriole constriction on GFR, RPF, and FF?","GFR↑, RPF↓, FF↑↑ (markedly increased)."
Renal System,Deck 2 - Glomerular Filtration,Arteriolar Effects on GFR/RPF/FF,"Effect of high plasma protein concentration on GFR, RPF, and FF?","GFR↓, RPF unchanged, FF↓."
Renal System,Deck 2 - Glomerular Filtration,Arteriolar Effects on GFR/RPF/FF,"Effect of low plasma protein concentration on GFR, RPF, and FF?","GFR↑, RPF unchanged, FF↑."
Renal System,Deck 2 - Glomerular Filtration,Arteriolar Effects on GFR/RPF/FF,"Effect of ureter constriction on GFR, RPF, and FF?","GFR↓, RPF unchanged, FF↓."
Renal System,Deck 2 - Glomerular Filtration,Arteriolar Effects on GFR/RPF/FF,"Effect of dehydration on GFR, RPF, and FF?","GFR↓, RPF↓↓ (markedly decreased), FF↑ (increased)."
Renal System,Deck 2 - Glomerular Filtration,Glomerular Filtration Barrier,What are the three layers of the glomerular filtration barrier?,"(1) Fenestrated capillary endothelium, (2) Glomerular basement membrane (GBM), (3) Podocyte foot processes (visceral epithelial layer)."
Renal System,Deck 2 - Glomerular Filtration,Glomerular Filtration Barrier,Describe the fenestrated capillary endothelium layer of the filtration barrier.,"Pore size 50–100 nm; prevents passage of cellular elements (RBCs, platelets)."
Renal System,Deck 2 - Glomerular Filtration,Glomerular Filtration Barrier,Describe the GBM layer of the filtration barrier.,Contains type IV collagen and heparan sulfate (negatively charged); provides size and charge selectivity; is the major barrier to protein filtration.
Renal System,Deck 2 - Glomerular Filtration,Glomerular Filtration Barrier,Describe the podocyte foot process layer of the filtration barrier.,Forms the slit diaphragm; slit pore size ~4 nm.
Renal System,Deck 2 - Glomerular Filtration,Prostaglandins vs Angiotensin II,"What mnemonic describes prostaglandins' effect on the afferent arteriole, and the consequence of NSAIDs?","""PDA"" – Prostaglandins Dilate the Afferent arteriole; NSAIDs (prostaglandin inhibitors) cause afferent constriction and reduce GFR."
Renal System,Deck 2 - Glomerular Filtration,Prostaglandins vs Angiotensin II,What mnemonic describes Angiotensin II's effect on the efferent arteriole?,"""ACE"" – Angiotensin Constricts the Efferent arteriole."
Renal System,Deck 2 - Glomerular Filtration,Prostaglandins vs Angiotensin II,"What is the effect of ACE inhibitors/ARBs on the efferent arteriole, and in what condition are they contraindicated?",They dilate the efferent arteriole; contraindicated in bilateral renal artery stenosis (can precipitate AKI by dropping GFR further).
Renal System,Deck 2 - Glomerular Filtration,Prostaglandins vs Angiotensin II,Why are ACEi/ARBs considered 'reno-protective' and preferred as DOC in diabetes and CKD?,"Efferent arteriole dilation reduces intraglomerular pressure, slowing progression of diabetic nephropathy/CKD."
Renal System,Deck 2 - Glomerular Filtration,Prostaglandins vs Angiotensin II,Why should NSAIDs and ACEi/ARB never be combined?,Combining afferent constriction (NSAIDs) with efferent dilation (ACEi/ARB) can critically drop GFR and precipitate AKI.
Renal System,Deck 2 - Glomerular Filtration,ANP & GFR-Increasing Substances,"Where is ANP released from, what stimulates its release, and what is its renal effect?","Released from the atria in response to volume expansion; causes afferent arteriole dilatation, increases GFR, and promotes sodium and water excretion."
Renal System,Deck 2 - Glomerular Filtration,ANP & GFR-Increasing Substances,"What mnemonic lists the substances that increase GFR via mesangial relaxation, and what are they?","""DANCE2"" – Dopamine, ANP, Nitric oxide (NO), cAMP, PGE2."
Renal System,Deck 2 - Glomerular Filtration,Filterability by Size/Charge,How does relative filterability change with increasing effective molecular radius?,"Filterability decreases as molecular radius increases (true for cation, neutral, and anion curves alike)."
Renal System,Deck 2 - Glomerular Filtration,Filterability by Size/Charge,"For a given molecular radius, how does filterability differ between cations, neutral molecules, and anions, and why?","Cations > neutral > anions, because the negatively charged GBM (heparan sulfate) repels anions and is relatively more permeable to cations."
Renal System,Deck 2 - Glomerular Filtration,Filtration in Shock,"In circulatory shock, what happens to afferent and efferent arterioles, and to RPF/GFR/FF?","Both afferent and efferent arterioles are constricted, causing low RPF and low GFR, while filtration fraction is increased."
Renal System,Deck 3 - Renal Tubules,Proximal Convoluted Tubule (PCT),What structural features characterize the PCT?,An extensive brush border (increases surface area for reabsorption) and leaky tight junctions (allow paracellular transport).
Renal System,Deck 3 - Renal Tubules,Proximal Convoluted Tubule (PCT),What is the PCT's overall role in nephron reabsorption?,It is the major site of reabsorption in the nephron — all electrolytes are maximally reabsorbed here except Mg2+.
Renal System,Deck 3 - Renal Tubules,Proximal Convoluted Tubule (PCT),"What percentage of filtered water is reabsorbed in the PCT, and is this iso-osmotic or aniso-osmotic?","About 60% of filtered water is reabsorbed in the PCT, isotonically (isosmotic reabsorption), along with glucose, HCO3-, urea, and amino acids."
Renal System,Deck 3 - Renal Tubules,Proximal Convoluted Tubule (PCT),"Which glucose transporters mediate PCT glucose reabsorption, and what proportion does each handle?",SGLT2 reabsorbs 90–95% of glucose in the early PCT; SGLT1 reabsorbs the remaining 5–10% in the late proximal straight tubule.
Renal System,Deck 3 - Renal Tubules,Proximal Convoluted Tubule (PCT),What proportion of filtered HCO3- is reabsorbed in the PCT and via which enzyme?,80–90% of filtered HCO3- is reabsorbed in the PCT using carbonic anhydrase.
Renal System,Deck 3 - Renal Tubules,Proximal Convoluted Tubule (PCT),"What effect does HCO3- reabsorption have on urine pH in the PCT, and how is this reabsorption regulated?",It relatively acidifies the urine; reabsorption is increased by Angiotensin II (contributing to contraction alkalosis) and decreased by Acetazolamide and type 2 RTA.
Renal System,Deck 3 - Renal Tubules,Proximal Convoluted Tubule (PCT),Where do SGLT-2 inhibitors act?,"On the apical membrane of the PCT, blocking Na+/glucose cotransport."
Renal System,Deck 3 - Renal Tubules,Proximal Convoluted Tubule (PCT),Which apical PCT exchanger does Angiotensin II stimulate?,The Na+/H+ exchanger.
Renal System,Deck 3 - Renal Tubules,Proximal Convoluted Tubule (PCT),What are the effects of PTH on the renal tubules?,PTH inhibits phosphate reabsorption in the PCT and increases Ca2+ reabsorption in the DCT.
Renal System,Deck 3 - Renal Tubules,Thin Descending Limb of LOH,What are the key characteristics of the thin descending limb of the loop of Henle?,Permeable only to water (impermeable to solutes); contains Aquaporin 1.
Renal System,Deck 3 - Renal Tubules,Thick Ascending Limb (TAL),"What is a key functional feature of the TAL regarding water permeability, and its consequence?",It is impermeable to water — this is where the urine begins to dilute.
Renal System,Deck 3 - Renal Tubules,Thick Ascending Limb (TAL),"What transporter mediates TAL solute reabsorption, and how much of the filtered load does it reabsorb?","The Na+/K+/2Cl- (NKCC2) cotransporter on the luminal membrane; reabsorbs about 10–15% of filtered Na+, K+, and Cl-."
Renal System,Deck 3 - Renal Tubules,Thick Ascending Limb (TAL),"What blocks the TAL Na+/K+/2Cl- cotransporter pharmacologically, and what genetic disease mimics this?","Loop diuretics (e.g., furosemide); Bartter syndrome (mnemonic: 'Bartter in the loop')."
Renal System,Deck 3 - Renal Tubules,Thick Ascending Limb (TAL),What is the role of ROMK channels in the TAL?,"They recycle K+ back into the tubular lumen, creating a luminal positive potential that drives paracellular reabsorption of Ca2+ and Mg2+."
Renal System,Deck 3 - Renal Tubules,Distal Convoluted Tubule (DCT),What is a key functional feature of the DCT regarding water permeability?,"It is relatively impermeable to water, so urine dilution continues here."
Renal System,Deck 3 - Renal Tubules,Distal Convoluted Tubule (DCT),"What transporter mediates DCT NaCl reabsorption, and how much does it reabsorb?",The Na+-Cl- (NCC) cotransporter on the luminal membrane; reabsorbs about 5–10% of filtered NaCl.
Renal System,Deck 3 - Renal Tubules,Distal Convoluted Tubule (DCT),"What blocks the DCT Na+-Cl- cotransporter pharmacologically, and what genetic disease mimics this?",Thiazide diuretics; Gitelman syndrome (mnemonic: 'Gitelman for thigh'/DCT).
Renal System,Deck 3 - Renal Tubules,Distal Convoluted Tubule (DCT),How does the DCT handle calcium reabsorption?,PTH increases Ca2+ reabsorption in the DCT.
Renal System,Deck 3 - Renal Tubules,Distal Convoluted Tubule (DCT),"How does the DCT handle magnesium reabsorption, and what disrupts it?","Via TRPM6 channels; blocked by thiazide diuretics or in Gitelman syndrome, causing hypomagnesemia."
Renal System,Deck 3 - Renal Tubules,Collecting Duct - Principal Cells,What are the two main transport functions of collecting duct principal cells?,"Na+ and water reabsorption, and K+ secretion."
Renal System,Deck 3 - Renal Tubules,Collecting Duct - Principal Cells,How does ADH regulate water reabsorption in principal cells?,"Via V2 receptors, ADH inserts aquaporin-2 channels into the luminal membrane, allowing free water reabsorption."
Renal System,Deck 3 - Renal Tubules,Collecting Duct - Principal Cells,How much water is reabsorbed in the collecting duct with and without ADH?,1–2% water reabsorption without ADH; about 10% water reabsorption with ADH.
Renal System,Deck 3 - Renal Tubules,Collecting Duct - Principal Cells,"What channel mediates Na+ reabsorption in principal cells, and what drugs block it?",ENaC (epithelial Na+ channel); blocked by amiloride and triamterene.
Renal System,Deck 3 - Renal Tubules,Collecting Duct - Principal Cells,What disease results from a gain-of-function mutation in ENaC?,Liddle's syndrome.
Renal System,Deck 3 - Renal Tubules,Collecting Duct - Principal Cells,What are the effects of aldosterone on collecting duct principal cells?,"Increases Na+ and water reabsorption, and increases K+ and H+ secretion."
Renal System,Deck 3 - Renal Tubules,Collecting Duct - Intercalated Cells,"What is the function of alpha (α) intercalated cells, and what disorder results from their dysfunction?",They secrete H+ (important for correcting acidosis); reduced H+ secretion causes Type 1 RTA.
Renal System,Deck 3 - Renal Tubules,Collecting Duct - Intercalated Cells,What is the function of beta (β) intercalated cells?,They secrete HCO3- (important for correcting alkalosis).
Renal System,Deck 3 - Renal Tubules,Collecting Duct - Intercalated Cells,What is the mechanism underlying Type 4 RTA?,"Aldosterone deficiency/resistance, leading to reduced Na+ reabsorption and reduced K+/H+ secretion in the collecting duct."
Renal System,Deck 3 - Renal Tubules,Medullary Collecting Duct,"What is unique about the medullary collecting duct, and why is this important?","It reabsorbs urea, which helps maintain the corticomedullary osmotic gradient essential for concentrating urine."
Renal System,Deck 4 - ADH & Urine Concentration,The Story of ADH,"Without ADH, what is the minimum tubular fluid osmolality reached, and where?","50 mOsm/kg, in the cortical collecting duct."
Renal System,Deck 4 - ADH & Urine Concentration,The Story of ADH,"Without ADH, what is the maximum tubular fluid osmolality reached, and where?","600 mOsm/kg, at the tip of the loop of Henle."
Renal System,Deck 4 - ADH & Urine Concentration,The Story of ADH,"With ADH, what is the minimum tubular fluid osmolality reached, and where?","300 mOsm/kg, in the DCT."
Renal System,Deck 4 - ADH & Urine Concentration,The Story of ADH,"With ADH, what is the maximum tubular fluid osmolality reached, and where (as labeled in the source)?","1200 mOsm/kg, in the collecting duct (source labels this the 'cortical collecting duct,' though maximal concentration of 1200 mOsm/kg is achieved as fluid passes through the medullary/papillary portion of the collecting duct)."
Renal System,Deck 4 - ADH & Urine Concentration,The Story of ADH,Where in the nephron does the overall maximum water (H2O) reabsorption occur?,The proximal convoluted tubule (PCT).
Renal System,Deck 4 - ADH & Urine Concentration,The Story of ADH,Why does collecting duct fluid become progressively more dilute (down to 50 mOsm/kg) in the absence of ADH?,"Without ADH the collecting duct is impermeable to water, so as fluid passes through the hypertonic medulla, solute (NaCl) is reabsorbed without water, progressively diluting the fluid."
Renal System,Deck 4 - ADH & Urine Concentration,The Story of ADH,What role does urea play in the 'with ADH' state of urine concentration?,"Urea reabsorbed from the medullary collecting duct (facilitated by ADH) recycles into the medullary interstitium, contributing to the high medullary osmolality (up to 1200 mOsm/kg) needed to concentrate urine."
Renal System,Deck 5 - Diuretics Pharmacology,Acetazolamide,Where and how does acetazolamide act?,Blocks carbonic anhydrase in the PCT.
Renal System,Deck 5 - Diuretics Pharmacology,Acetazolamide,"What type of RTA does acetazolamide cause, and what mnemonic helps remember this?",Type 2 (proximal) RTA — mnemonic 'Acida-zolamide' (HCO3- is lost in urine).
Renal System,Deck 5 - Diuretics Pharmacology,Acetazolamide,Why can acetazolamide worsen hepatic encephalopathy?,"It impairs ammonia excretion, causing NH3 toxicity, which worsens hepatic encephalopathy."
Renal System,Deck 5 - Diuretics Pharmacology,Acetazolamide,Why does acetazolamide cause hypokalemia?,Sodium not absorbed in the PCT is delivered to the distal tubule where it promotes K+ loss via ROMK channels.
Renal System,Deck 5 - Diuretics Pharmacology,Acetazolamide,List other adverse effects of acetazolamide.,"Paresthesia (tingling), calcium phosphate kidney stones (due to alkaline urine), and sulfa allergy."
Renal System,Deck 5 - Diuretics Pharmacology,Acetazolamide,What are the clinical uses of acetazolamide?,"Altitude (mountain) sickness, and familial hypokalemic periodic paralysis."
Renal System,Deck 5 - Diuretics Pharmacology,Thiazide & Thiazide-like Diuretics,Where and how do thiazide-like diuretics act?,They block the Na+-Cl- cotransporter in the DCT.
Renal System,Deck 5 - Diuretics Pharmacology,Thiazide & Thiazide-like Diuretics,What acid-base and sodium disturbances do thiazides cause?,Metabolic alkalosis and hyponatremia (due to sodium loss in the distal tubule itself).
Renal System,Deck 5 - Diuretics Pharmacology,Thiazide & Thiazide-like Diuretics,"How do thiazides affect calcium handling, and what conditions does this make them useful for?",They increase calcium reabsorption (decrease urine calcium) — preferred in osteoporosis and in nephrolithiasis (reduces calcium stone formation).
Renal System,Deck 5 - Diuretics Pharmacology,Thiazide & Thiazide-like Diuretics,What metabolic side effects (besides sulfa allergy) are caused by thiazides?,"Hyperuricemia, hyperglycemia, and hyperlipidemia."
Renal System,Deck 5 - Diuretics Pharmacology,Thiazide & Thiazide-like Diuretics,What are the clinical uses of thiazide-like diuretics?,"Hypertension, heart failure, idiopathic hypercalciuria, nephrogenic diabetes insipidus, and osteoporosis."
Renal System,Deck 5 - Diuretics Pharmacology,Thiazide & Thiazide-like Diuretics,"Which thiazide-like diuretic is longest-acting, and what is a distinguishing effect?",Chlorthalidone — longest acting; increases serum calcium.
Renal System,Deck 5 - Diuretics Pharmacology,Thiazide & Thiazide-like Diuretics,Which thiazide is shortest-acting and available as a 'true' IV thiazide?,Chlorthiazide.
Renal System,Deck 5 - Diuretics Pharmacology,Thiazide & Thiazide-like Diuretics,Which thiazide-like diuretic has a vasodilator effect and undergoes hepatic excretion?,Indapamide.
Renal System,Deck 5 - Diuretics Pharmacology,Thiazide & Thiazide-like Diuretics,"Which thiazide-like diuretic is safest in renal failure, and at what threshold?","Metolazone — safe even at GFR < 30 ml/min per coreBTR (note: BTR 2.0 handwritten annotation cites an eGFR cutoff of <40 — sources differ slightly, flag for verification)."
Renal System,Deck 5 - Diuretics Pharmacology,Loop Diuretics,Where and how do loop diuretics act?,They block the Na+/K+/2Cl- cotransporter in the thick ascending limb (TAL) of the loop of Henle.
Renal System,Deck 5 - Diuretics Pharmacology,Loop Diuretics,"Why are loop diuretics called 'high ceiling' diuretics, and what is their classic use?",They produce a much greater diuresis than other classes; classically used in cardiogenic pulmonary edema.
Renal System,Deck 5 - Diuretics Pharmacology,Loop Diuretics,"What happens to urinary calcium with loop diuretics, and what is the consequence?","Loop diuretics cause calcium loss in urine ('loops lose calcium'), predisposing to urinary calcium stones."
Renal System,Deck 5 - Diuretics Pharmacology,Loop Diuretics,What electrolyte/acid-base disturbance results from increased distal Na+ delivery with loop diuretics?,Hypokalemia and metabolic alkalosis.
Renal System,Deck 5 - Diuretics Pharmacology,Loop Diuretics,List the side effects of loop diuretics.,"Ototoxicity, hyperuricemia, sulfa allergy, and interstitial nephritis."
Renal System,Deck 5 - Diuretics Pharmacology,Loop Diuretics,Name the loop diuretics and their key distinguishing features.,Furosemide (lasix) — most commonly used; Torsemide — longest acting with good oral bioavailability; Bumetanide — most potent; Ethacrynic acid — not a sulfa drug (safe in sulfa allergy) but carries the highest risk of ototoxicity.
Renal System,Deck 5 - Diuretics Pharmacology,Mannitol (Osmotic Diuretic),"What class of diuretic is mannitol, and what are its clinical uses?","Osmotic diuretic; used in acute angle-closure glaucoma, cerebral edema, and dialysis disequilibrium syndrome."
Renal System,Deck 5 - Diuretics Pharmacology,Mannitol (Osmotic Diuretic),What are the side effects of mannitol?,Dehydration; hyponatremia (from fluid overload) or hypernatremia (from diuresis); pulmonary edema.
Renal System,Deck 5 - Diuretics Pharmacology,Mannitol (Osmotic Diuretic),Why is mannitol contraindicated in anuria?,"Because it stays in the blood (cannot be excreted), causing fluid overload."
Renal System,Deck 5 - Diuretics Pharmacology,Mannitol (Osmotic Diuretic),Why is mannitol contraindicated in heart failure?,"It initially increases blood volume, which can precipitate pulmonary edema."
Renal System,Deck 5 - Diuretics Pharmacology,K+ Sparing Diuretics,"What mnemonic covers the K+-sparing diuretics, and what are they?","'SEAT' — Spironolactone, Eplerenone, Amiloride, Triamterene."
Renal System,Deck 5 - Diuretics Pharmacology,K+ Sparing Diuretics,"How do spironolactone/eplerenone work, and what are spironolactone's notable side effects?","They are aldosterone (mineralocorticoid receptor) antagonists (MRAs); spironolactone causes gynecomastia, antiandrogen effects, and metabolic acidosis."
Renal System,Deck 5 - Diuretics Pharmacology,K+ Sparing Diuretics,How do amiloride/triamterene work?,They block ENaC (epithelial Na+ channel).
Renal System,Deck 5 - Diuretics Pharmacology,K+ Sparing Diuretics,What are MRAs (spironolactone/eplerenone) the drug of choice for?,Ascites and resistant hypertension.
Renal System,Deck 5 - Diuretics Pharmacology,K+ Sparing Diuretics,What is amiloride the drug of choice for?,"Lithium-induced nephrogenic diabetes insipidus, Liddle syndrome, and cystic fibrosis."
Renal System,Deck 5 - Diuretics Pharmacology,K+ Sparing Diuretics,What is unique about finerenone among MRAs?,"It is the only non-steroidal MRA, with equal bioavailability in the heart and kidney."
Renal System,Deck 5 - Diuretics Pharmacology,K+ Sparing Diuretics,What is lorundrostat and its use?,An aldosterone synthase inhibitor (ASI) used for resistant hypertension.
Renal System,Deck 5 - Diuretics Pharmacology,Cross-Cutting Comparisons,Rank hyperuricemia risk between thiazides and loop diuretics.,Thiazide > Loop.
Renal System,Deck 5 - Diuretics Pharmacology,Cross-Cutting Comparisons,Which diuretic classes carry a risk of sulfa allergy?,"Acetazolamide, loop diuretics, and thiazides."
Renal System,Deck 6 - Tubular Disorders,RTA Types Overview,What is the underlying defect and location in Type 2 RTA?,Decreased HCO3- reabsorption in the proximal tubule.
Renal System,Deck 6 - Tubular Disorders,RTA Types Overview,What is the underlying defect and location in Type 1 RTA?,Decreased H+ secretion in the distal tubule — the most severe type.
Renal System,Deck 6 - Tubular Disorders,RTA Types Overview,What is the underlying defect and location in Type 4 RTA?,Hypoaldosteronism affecting the collecting tubule.
Renal System,Deck 6 - Tubular Disorders,RTA Lab Findings,"What are the serum K+, serum Ca2+, urinary pH, and nephrolithiasis findings in Type 2 RTA?","K+↓, Ca2+↓, urinary pH↓ (acidic urine), nephrolithiasis absent."
Renal System,Deck 6 - Tubular Disorders,RTA Lab Findings,"What are the serum K+, serum Ca2+, urinary pH, and nephrolithiasis findings in Type 1 RTA?","K+↓, Ca2+↑, urinary pH↑ (alkaline urine), nephrolithiasis strongly present — alkaline urine plus hypercalciuria predispose to stones/nephrocalcinosis."
Renal System,Deck 6 - Tubular Disorders,RTA Lab Findings,"What are the serum K+, serum Ca2+, urinary pH, and nephrolithiasis findings in Type 4 RTA?","K+↑ (hyperkalemia — key distinguishing feature), Ca2+↓, urinary pH↓ (acidic urine), nephrolithiasis absent."
